index,raw,opcode,message,timestamp,aliased_addr,cycles,dirty,dmask,fillo,hreq_id,ns,nxm,rnode,rreq_id,src,unaliased_addr,vc,xb1,xb10,xb1_2,xb2,xb3,xb4,xb5
51,0x2844300000008400,5,ECI_CMD_MREQ_RLDX,544971632.280000,8400,108994326456,,0,,,1,,,17,0,8400,7,,,,0,4,0,
52,0x2840300000008500,5,ECI_CMD_MREQ_RLDX,544971632.295000,8500,108994326459,,0,,,1,,,16,0,8500,7,,,,0,4,0,
53,0x2840300000008600,5,ECI_CMD_MREQ_RLDX,544971632.310000,8600,108994326462,,0,,,1,,,16,0,8600,7,,,,0,4,0,
54,0x5003c00000008100,10,ECI_CMD_MRSP_PEMD,544971633.085000,8100,108994326617,0,15,0,,,0,,0,4,8100,5,0,,0,,0,,0
55,0x5007c00000008200,10,ECI_CMD_MRSP_PEMD,544971633.265000,8200,108994326653,0,15,0,,,0,,1,4,8200,5,0,,0,,0,,0
56,0x5007c00000008300,10,ECI_CMD_MRSP_PEMD,544971633.440000,8300,108994326688,0,15,0,,,0,,1,4,8300,5,0,,0,,0,,0
57,0x0007e00000008100,0,ECI_CMD_MRSP_VICD,544971633.480000,8100,108994326696,,15,,,1,,,,2,8100,5,,1,,,,,0
58,0x5047c00000008400,10,ECI_CMD_MRSP_PEMD,544971633.620000,8400,108994326724,0,15,0,,,0,,17,4,8400,5,0,,0,,0,,0
59,0x0007e00000008200,0,ECI_CMD_MRSP_VICD,544971633.650000,8200,108994326730,,15,,,1,,,,2,8200,5,,1,,,,,0
60,0x5043c00000008500,10,ECI_CMD_MRSP_PEMD,544971633.795000,8500,108994326759,0,15,0,,,0,,16,4,8500,5,0,,0,,0,,0
61,0x0007e00000008300,0,ECI_CMD_MRSP_VICD,544971633.835000,8300,108994326767,,15,,,1,,,,2,8300,5,,1,,,,,0
62,0x5043c00000008600,10,ECI_CMD_MRSP_PEMD,544971633.975000,8600,108994326795,0,15,0,,,0,,16,4,8600,5,0,,0,,0,,0
63,0x0007e00000008400,0,ECI_CMD_MRSP_VICD,544971634.010000,8400,108994326802,,15,,,1,,,,2,8400,5,,1,,,,,0
64,0x0007e00000008500,0,ECI_CMD_MRSP_VICD,544971634.190000,8500,108994326838,,15,,,1,,,,2,8500,5,,1,,,,,0
65,0x0007e00000008600,0,ECI_CMD_MRSP_VICD,544971634.365000,8600,108994326873,,15,,,1,,,,2,8600,5,,1,,,,,0
66,0x0007e00000008000,0,ECI_CMD_MREQ_RLDD,544971634.455000,8000,108994326891,,15,,,1,,,1,0,8000,7,,,,0,0,0,
67,0x4807c00000008000,9,ECI_CMD_MRSP_PSHA,544971637.395000,8000,108994327479,0,15,0,,,0,,1,4,8000,5,0,,0,,0,,0
68,0x3803e00000008000,7,ECI_CMD_MREQ_RC2D_S,544971640.610000,8000,108994328122,,15,,,1,,,0,0,8000,7,,,,0,0,0,
69,0x2804300000008100,5,ECI_CMD_MREQ_RLDX,544971640.710000,8100,108994328142,,0,,,1,,,1,0,8100,7,,,,0,4,0,
70,0x2804300000008200,5,ECI_CMD_MREQ_RLDX,544971640.725000,8200,108994328145,,0,,,1,,,1,0,8200,7,,,,0,4,0,
71,0x2800300000008300,5,ECI_CMD_MREQ_RLDX,544971640.740000,8300,108994328148,,0,,,1,,,0,0,8300,7,,,,0,4,0,
72,0x2840300000008400,5,ECI_CMD_MREQ_RLDX,544971640.755000,8400,108994328151,,0,,,1,,,16,0,8400,7,,,,0,4,0,
73,0x2840300000008500,5,ECI_CMD_MREQ_RLDX,544971640.770000,8500,108994328154,,0,,,1,,,16,0,8500,7,,,,0,4,0,
74,0x2840300000008600,5,ECI_CMD_MREQ_RLDX,544971640.785000,8600,108994328157,,0,,,1,,,16,0,8600,7,,,,0,4,0,
75,0x5000000000008000,10,ECI_CMD_MRSP_PEMD,544971641.000000,8000,108994328200,0,0,0,,,0,,0,3,8000,11,0,,0,,0,,0
76,0x5007c00000008100,10,ECI_CMD_MRSP_PEMD,544971641.555000,8100,108994328311,0,15,0,,,0,,1,4,8100,5,0,,0,,0,,0
77,0x5007c00000008200,10,ECI_CMD_MRSP_PEMD,544971641.730000,8200,108994328346,0,15,0,,,0,,1,4,8200,5,0,,0,,0,,0
78,0x5003c00000008300,10,ECI_CMD_MRSP_PEMD,544971641.910000,8300,108994328382,0,15,0,,,0,,0,4,8300,5,0,,0,,0,,0
79,0x0007e00000008100,0,ECI_CMD_MRSP_VICD,544971641.945000,8100,108994328389,,15,,,1,,,,2,8100,5,,1,,,,,0
80,0x5043c00000008400,10,ECI_CMD_MRSP_PEMD,544971642.085000,8400,108994328417,0,15,0,,,0,,16,4,8400,5,0,,0,,0,,0
81,0x0007e00000008200,0,ECI_CMD_MRSP_VICD,544971642.120000,8200,108994328424,,15,,,1,,,,2,8200,5,,1,,,,,0
82,0x5043c00000008500,10,ECI_CMD_MRSP_PEMD,544971642.265000,8500,108994328453,0,15,0,,,0,,16,4,8500,5,0,,0,,0,,0
83,0x0007e00000008300,0,ECI_CMD_MRSP_VICD,544971642.300000,8300,108994328460,,15,,,1,,,,2,8300,5,,1,,,,,0
84,0x5043c00000008600,10,ECI_CMD_MRSP_PEMD,544971642.440000,8600,108994328488,0,15,0,,,0,,16,4,8600,5,0,,0,,0,,0
85,0x0007e00000008400,0,ECI_CMD_MRSP_VICD,544971642.475000,8400,108994328495,,15,,,1,,,,2,8400,5,,1,,,,,0
86,0x0007e00000008500,0,ECI_CMD_MRSP_VICD,544971642.655000,8500,108994328531,,15,,,1,,,,2,8500,5,,1,,,,,0
87,0x0007e00000008600,0,ECI_CMD_MRSP_VICD,544971642.830000,8600,108994328566,,15,,,1,,,,2,8600,5,,1,,,,,0
88,0x5803e40000008000,11,ECI_CMD_MFWD_FEVX_EH,544971643.740000,8000,108994328748,,15,,0,1,,1,,5,8000,9,0,,,0,0,,
89,0x1803e00000008000,3,ECI_CMD_MRSP_VICDHI,544971644.115000,8000,108994328823,,15,,0,1,,,,2,8000,5,,,,,0,,0
90,0x0003e00000000000,0,ECI_CMD_MREQ_RLDD,544971646.520000,0,108994329304,,15,,,1,,,0,0,0,7,,,,0,0,0,
91,0x4803c00000000000,9,ECI_CMD_MRSP_PSHA,544971648.475000,0,108994329695,0,15,0,,,0,,0,4,0,5,0,,0,,0,,0
92,0x2804300000008100,5,ECI_CMD_MREQ_RLDX,544971650.650000,8100,108994330130,,0,,,1,,,1,0,8100,7,,,,0,4,0,
93,0x2800300000008200,5,ECI_CMD_MREQ_RLDX,544971650.665000,8200,108994330133,,0,,,1,,,0,0,8200,7,,,,0,4,0,
94,0x2800300000008300,5,ECI_CMD_MREQ_RLDX,544971650.680000,8300,108994330136,,0,,,1,,,0,0,8300,7,,,,0,4,0,
95,0x2840300000008400,5,ECI_CMD_MREQ_RLDX,544971650.695000,8400,108994330139,,0,,,1,,,16,0,8400,7,,,,0,4,0,
96,0x2844300000008500,5,ECI_CMD_MREQ_RLDX,544971650.710000,8500,108994330142,,0,,,1,,,17,0,8500,7,,,,0,4,0,
97,0x2840300000008600,5,ECI_CMD_MREQ_RLDX,544971650.725000,8600,108994330145,,0,,,1,,,16,0,8600,7,,,,0,4,0,
98,0x5007c00000008100,10,ECI_CMD_MRSP_PEMD,544971651.495000,8100,108994330299,0,15,0,,,0,,1,4,8100,5,0,,0,,0,,0
99,0x5003c00000008200,10,ECI_CMD_MRSP_PEMD,544971651.675000,8200,108994330335,0,15,0,,,0,,0,4,8200,5,0,,0,,0,,0
100,0x5003c00000008300,10,ECI_CMD_MRSP_PEMD,544971651.850000,8300,108994330370,0,15,0,,,0,,0,4,8300,5,0,,0,,0,,0
101,0x0007e00000008100,0,ECI_CMD_MRSP_VICD,544971651.885000,8100,108994330377,,15,,,1,,,,2,8100,5,,1,,,,,0
102,0x5043c00000008400,10,ECI_CMD_MRSP_PEMD,544971652.030000,8400,108994330406,0,15,0,,,0,,16,4,8400,5,0,,0,,0,,0
103,0x0007e00000008200,0,ECI_CMD_MRSP_VICD,544971652.070000,8200,108994330414,,15,,,1,,,,2,8200,5,,1,,,,,0
104,0x5047c00000008500,10,ECI_CMD_MRSP_PEMD,544971652.205000,8500,108994330441,0,15,0,,,0,,17,4,8500,5,0,,0,,0,,0
105,0x0007e00000008300,0,ECI_CMD_MRSP_VICD,544971652.245000,8300,108994330449,,15,,,1,,,,2,8300,5,,1,,,,,0
106,0x5043c00000008600,10,ECI_CMD_MRSP_PEMD,544971652.385000,8600,108994330477,0,15,0,,,0,,16,4,8600,5,0,,0,,0,,0
107,0x0007e00000008400,0,ECI_CMD_MRSP_VICD,544971652.420000,8400,108994330484,,15,,,1,,,,2,8400,5,,1,,,,,0
108,0x0007e00000008500,0,ECI_CMD_MRSP_VICD,544971652.595000,8500,108994330519,,15,,,1,,,,2,8500,5,,1,,,,,0
109,0x0007e00000008600,0,ECI_CMD_MRSP_VICD,544971652.780000,8600,108994330556,,15,,,1,,,,2,8600,5,,1,,,,,0
110,0x0007e00000008000,0,ECI_CMD_MREQ_RLDD,544971652.890000,8000,108994330578,,15,,,1,,,1,0,8000,7,,,,0,0,0,
111,0x4807c00000008000,9,ECI_CMD_MRSP_PSHA,544971655.840000,8000,108994331168,0,15,0,,,0,,1,4,8000,5,0,,0,,0,,0
112,0x7003e40000000000,14,ECI_CMD_MFWD_SINV_H,544971657.595000,0,108994331519,,15,,0,1,,1,,5,0,9,0,,,0,0,,
113,0x2000200000000000,4,ECI_CMD_MRSP_HAKD,544971657.905000,0,108994331581,,0,,0,1,,,,1,0,11,,,,,0,,0
114,0x3807e00000008000,7,ECI_CMD_MREQ_RC2D_S,544971660.675000,8000,108994332135,,15,,,1,,,1,0,8000,7,,,,0,0,0,
115,0x2804300000008100,5,ECI_CMD_MREQ_RLDX,544971660.775000,8100,108994332155,,0,,,1,,,1,0,8100,7,,,,0,4,0,
116,0x2800300000008200,5,ECI_CMD_MREQ_RLDX,544971660.790000,8200,108994332158,,0,,,1,,,0,0,8200,7,,,,0,4,0,
117,0x2804300000008300,5,ECI_CMD_MREQ_RLDX,544971660.805000,8300,108994332161,,0,,,1,,,1,0,8300,7,,,,0,4,0,
118,0x2840300000008400,5,ECI_CMD_MREQ_RLDX,544971660.820000,8400,108994332164,,0,,,1,,,16,0,8400,7,,,,0,4,0,
119,0x2840300000008500,5,ECI_CMD_MREQ_RLDX,544971660.835000,8500,108994332167,,0,,,1,,,16,0,8500,7,,,,0,4,0,
120,0x2840300000008600,5,ECI_CMD_MREQ_RLDX,544971660.850000,8600,108994332170,,0,,,1,,,16,0,8600,7,,,,0,4,0,
121,0x5004000000008000,10,ECI_CMD_MRSP_PEMD,544971661.070000,8000,108994332214,0,0,0,,,0,,1,3,8000,11,0,,0,,0,,0
122,0x5007c00000008100,10,ECI_CMD_MRSP_PEMD,544971661.710000,8100,108994332342,0,15,0,,,0,,1,4,8100,5,0,,0,,0,,0
123,0x5003c00000008200,10,ECI_CMD_MRSP_PEMD,544971661.890000,8200,108994332378,0,15,0,,,0,,0,4,8200,5,0,,0,,0,,0
124,0x5007c00000008300,10,ECI_CMD_MRSP_PEMD,544971662.065000,8300,108994332413,0,15,0,,,0,,1,4,8300,5,0,,0,,0,,0
125,0x0007e00000008100,0,ECI_CMD_MRSP_VICD,544971662.105000,8100,108994332421,,15,,,1,,,,2,8100,5,,1,,,,,0
126,0x5043c00000008400,10,ECI_CMD_MRSP_PEMD,544971662.245000,8400,108994332449,0,15,0,,,0,,16,4,8400,5,0,,0,,0,,0
127,0x0007e00000008200,0,ECI_CMD_MRSP_VICD,544971662.280000,8200,108994332456,,15,,,1,,,,2,8200,5,,1,,,,,0
128,0x5043c00000008500,10,ECI_CMD_MRSP_PEMD,544971662.420000,8500,108994332484,0,15,0,,,0,,16,4,8500,5,0,,0,,0,,0
129,0x0007e00000008300,0,ECI_CMD_MRSP_VICD,544971662.450000,8300,108994332490,,15,,,1,,,,2,8300,5,,1,,,,,0
130,0x5043c00000008600,10,ECI_CMD_MRSP_PEMD,544971662.600000,8600,108994332520,0,15,0,,,0,,16,4,8600,5,0,,0,,0,,0
131,0x0007e00000008400,0,ECI_CMD_MRSP_VICD,544971662.640000,8400,108994332528,,15,,,1,,,,2,8400,5,,1,,,,,0
132,0x0007e00000008500,0,ECI_CMD_MRSP_VICD,544971662.815000,8500,108994332563,,15,,,1,,,,2,8500,5,,1,,,,,0
133,0x0007e00000008600,0,ECI_CMD_MRSP_VICD,544971662.995000,8600,108994332599,,15,,,1,,,,2,8600,5,,1,,,,,0
134,0x5803e40000008000,11,ECI_CMD_MFWD_FEVX_EH,544971663.770000,8000,108994332754,,15,,0,1,,1,,5,8000,9,0,,,0,0,,
135,0x1803e00000008000,3,ECI_CMD_MRSP_VICDHI,544971664.150000,8000,108994332830,,15,,0,1,,,,2,8000,5,,,,,0,,0
136,0x0003e00000000000,0,ECI_CMD_MREQ_RLDD,544971666.845000,0,108994333369,,15,,,1,,,0,0,0,7,,,,0,0,0,
