index,raw,opcode,message,timestamp,aliased_addr,cycles,dirty,dmask,fillo,hreq_id,ns,nxm,rnode,rreq_id,src,unaliased_addr,vc,xb1,xb10,xb1_2,xb2,xb3,xb4,xb5
51,0x2844300000008400,5,ECI_CMD_MREQ_RLDX,338212697.905000,8400,67642539581,,0,,,1,,,17,0,8400,7,,,,0,4,0,
52,0x2840300000008500,5,ECI_CMD_MREQ_RLDX,338212697.915000,8500,67642539583,,0,,,1,,,16,0,8500,7,,,,0,4,0,
53,0x2840300000008600,5,ECI_CMD_MREQ_RLDX,338212697.925000,8600,67642539585,,0,,,1,,,16,0,8600,7,,,,0,4,0,
54,0x5003c00000008100,10,ECI_CMD_MRSP_PEMD,338212698.255000,8100,67642539651,0,15,0,,,0,,0,4,8100,5,0,,0,,0,,0
55,0x5007c00000008200,10,ECI_CMD_MRSP_PEMD,338212698.365000,8200,67642539673,0,15,0,,,0,,1,4,8200,5,0,,0,,0,,0
56,0x5007c00000008300,10,ECI_CMD_MRSP_PEMD,338212698.475000,8300,67642539695,0,15,0,,,0,,1,4,8300,5,0,,0,,0,,0
57,0x5047c00000008400,10,ECI_CMD_MRSP_PEMD,338212698.585000,8400,67642539717,0,15,0,,,0,,17,4,8400,5,0,,0,,0,,0
58,0x0007e00000008100,0,ECI_CMD_MRSP_VICD,338212698.670000,8100,67642539734,,15,,,1,,,,2,8100,5,,1,,,,,0
59,0x5043c00000008500,10,ECI_CMD_MRSP_PEMD,338212698.695000,8500,67642539739,0,15,0,,,0,,16,4,8500,5,0,,0,,0,,0
60,0x0007e00000008200,0,ECI_CMD_MRSP_VICD,338212698.775000,8200,67642539755,,15,,,1,,,,2,8200,5,,1,,,,,0
61,0x5043c00000008600,10,ECI_CMD_MRSP_PEMD,338212698.805000,8600,67642539761,0,15,0,,,0,,16,4,8600,5,0,,0,,0,,0
62,0x0007e00000008300,0,ECI_CMD_MRSP_VICD,338212698.890000,8300,67642539778,,15,,,1,,,,2,8300,5,,1,,,,,0
63,0x0007e00000008400,0,ECI_CMD_MRSP_VICD,338212698.995000,8400,67642539799,,15,,,1,,,,2,8400,5,,1,,,,,0
64,0x0007e00000008500,0,ECI_CMD_MRSP_VICD,338212699.110000,8500,67642539822,,15,,,1,,,,2,8500,5,,1,,,,,0
65,0x0007e00000008600,0,ECI_CMD_MRSP_VICD,338212699.220000,8600,67642539844,,15,,,1,,,,2,8600,5,,1,,,,,0
66,0x0007e00000008000,0,ECI_CMD_MREQ_RLDD,338212699.250000,8000,67642539850,,15,,,1,,,1,0,8000,7,,,,0,0,0,
67,0x4807c00000008000,9,ECI_CMD_MRSP_PSHA,338212700.930000,8000,67642540186,0,15,0,,,0,,1,4,8000,5,0,,0,,0,,0
68,0x3803e00000008000,7,ECI_CMD_MREQ_RC2D_S,338212703.070000,8000,67642540614,,15,,,1,,,0,0,8000,7,,,,0,0,0,
69,0x2804300000008100,5,ECI_CMD_MREQ_RLDX,338212703.130000,8100,67642540626,,0,,,1,,,1,0,8100,7,,,,0,4,0,
