Sample in Buffer,Sample in Window,TRIGGER,i_app/dcs_even/i_trace_app/traceOut_event_data[63:0],i_app/dcs_even/i_trace_app/traceOut_event_size[4:0],i_app/dcs_even/i_trace_app/traceOut_event_vc[4:0],i_app/dcs_even/i_trace_app/traceOut_src[2:0],i_app/dcs_even/i_trace_app/traceOut_ts[63:0],i_app/dcs_even/i_trace_app/dump_1,i_app/dcs_even/i_trace_app/sampleLost
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
272,272,0,0007e00000008680,11,04,2,000000101763538e,1,0
273,273,0,5807e40000008080,01,08,5,00000010176353d3,1,0
274,274,0,1807e00000008080,11,04,2,0000001017635420,1,0
275,275,0,7007e40000000080,01,08,5,00000010176355b6,1,0
276,276,0,2004200000000080,01,0a,1,00000010176355f8,1,0
277,277,0,2804300000008180,01,06,0,0000001017635774,1,0
278,278,0,2800300000008280,01,06,0,0000001017635776,1,0
279,279,0,2804300000008380,01,06,0,0000001017635778,1,0
280,280,0,284c300000008480,01,06,0,000000101763577a,1,0
281,281,0,2844300000008580,01,06,0,000000101763577c,1,0
282,282,0,2843f00000008680,01,06,0,000000101763577e,1,0
283,283,0,5007c00000008180,11,04,4,00000010176357ce,1,0
284,284,0,5003c00000008280,11,04,4,00000010176357e4,1,0
285,285,0,5007c00000008380,11,04,4,00000010176357fa,1,0
286,286,0,504fc00000008480,11,04,4,0000001017635810,1,0
287,287,0,0007e00000008180,11,04,2,0000001017635821,1,0
288,288,0,5047c00000008580,11,04,4,0000001017635826,1,0
289,289,0,0007e00000008280,11,04,2,0000001017635836,1,0
290,290,0,5043c00000008680,11,04,4,000000101763583c,1,0
291,291,0,0007e00000008380,11,04,2,000000101763584c,1,0
292,292,0,0007e00000008480,11,04,2,0000001017635863,1,0
293,293,0,0007e00000008580,11,04,2,0000001017635879,1,0
294,294,0,0007e00000008080,01,06,0,000000101763588f,1,0
295,295,0,0007e00000008680,11,04,2,0000001017635891,1,0
296,296,0,4807c00000008080,11,04,4,00000010176359dd,1,0
297,297,0,0007e00000000080,01,06,0,0000001017635a47,1,0
298,298,0,4807c00000000080,11,04,4,0000001017635b43,1,0
299,299,0,3803e00000008080,01,06,0,0000001017635c54,1,0
300,300,0,2800300000008180,01,06,0,0000001017635c61,1,0
301,301,0,2800300000008280,01,06,0,0000001017635c63,1,0
302,302,0,2800300000008380,01,06,0,0000001017635c65,1,0
303,303,0,2844300000008480,01,06,0,0000001017635c67,1,0
304,304,0,2840300000008580,01,06,0,0000001017635c69,1,0
305,305,0,2847f00000008680,01,06,0,0000001017635c6b,1,0
306,306,0,5000000000008080,01,0a,3,0000001017635c6d,1,0
307,307,0,5003c00000008180,11,04,4,0000001017635cba,1,0
308,308,0,5003c00000008280,11,04,4,0000001017635cd0,1,0
309,309,0,5003c00000008380,11,04,4,0000001017635ce6,1,0
310,310,0,5047c00000008480,11,04,4,0000001017635cfc,1,0
311,311,0,0007e00000008180,11,04,2,0000001017635d0d,1,0
312,312,0,5043c00000008580,11,04,4,0000001017635d12,1,0
313,313,0,0007e00000008280,11,04,2,0000001017635d23,1,0
314,314,0,5047c00000008680,11,04,4,0000001017635d28,1,0
315,315,0,0007e00000008380,11,04,2,0000001017635d39,1,0
316,316,0,0007e00000008480,11,04,2,0000001017635d4f,1,0
317,317,0,0007e00000008580,11,04,2,0000001017635d64,1,0
318,318,0,0007e00000008680,11,04,2,0000001017635d7c,1,0
319,319,0,5807e40000008080,01,08,5,0000001017635dbb,1,0
320,320,0,1807e00000008080,11,04,2,0000001017635e08,1,0
321,321,0,2800300000008180,01,06,0,0000001017636088,1,0
322,322,0,2800300000008280,01,06,0,000000101763608a,1,0
323,323,0,2800300000008380,01,06,0,000000101763608c,1,0
324,324,0,2840300000008480,01,06,0,000000101763608e,1,0
325,325,0,2840300000008580,01,06,0,0000001017636090,1,0
326,326,0,2847f00000008680,01,06,0,0000001017636092,1,0
327,327,0,5003c00000008180,11,04,4,00000010176360e2,1,0
328,328,0,5003c00000008280,11,04,4,00000010176360f8,1,0
329,329,0,5003c00000008380,11,04,4,000000101763610e,1,0
330,330,0,5043c00000008480,11,04,4,0000001017636124,1,0
331,331,0,0007e00000008180,11,04,2,0000001017636134,1,0
332,332,0,5043c00000008580,11,04,4,000000101763613a,1,0
333,333,0,0007e00000008280,11,04,2,000000101763614a,1,0
334,334,0,5047c00000008680,11,04,4,0000001017636150,1,0
335,335,0,0007e00000008380,11,04,2,0000001017636161,1,0
336,336,0,0007e00000008480,11,04,2,0000001017636178,1,0
337,337,0,0007e00000008580,11,04,2,000000101763618e,1,0
338,338,0,0007e00000008080,01,06,0,00000010176361a2,1,0
339,339,0,0007e00000008680,11,04,2,00000010176361a2,1,0
340,340,0,4807c00000008080,11,04,4,00000010176362f1,1,0
341,341,0,7007e40000000080,01,08,5,00000010176363a1,1,0
342,342,0,2004200000000080,01,0a,1,00000010176363e4,1,0
343,343,0,3803e00000008080,01,06,0,0000001017636554,1,0
344,344,0,2800300000008180,01,06,0,0000001017636561,1,0
345,345,0,2804300000008280,01,06,0,0000001017636563,1,0
346,346,0,2800300000008380,01,06,0,0000001017636565,1,0
347,347,0,2840300000008480,01,06,0,0000001017636567,1,0
348,348,0,2844300000008580,01,06,0,0000001017636569,1,0
349,349,0,2843f00000008680,01,06,0,000000101763656b,1,0
350,350,0,5000000000008080,01,0a,3,000000101763656d,1,0
351,351,0,5003c00000008180,11,04,4,00000010176365bc,1,0
352,352,0,5007c00000008280,11,04,4,00000010176365d2,1,0
353,353,0,5003c00000008380,11,04,4,00000010176365e8,1,0
354,354,0,5043c00000008480,11,04,4,00000010176365fe,1,0
355,355,0,0007e00000008180,11,04,2,000000101763660e,1,0
356,356,0,5047c00000008580,11,04,4,0000001017636614,1,0
357,357,0,0007e00000008280,11,04,2,0000001017636625,1,0
358,358,0,5043c00000008680,11,04,4,000000101763662a,1,0
359,359,0,0007e00000008380,11,04,2,000000101763663c,1,0
360,360,0,0007e00000008480,11,04,2,0000001017636651,1,0
