Sample in Buffer,Sample in Window,TRIGGER,i_app/dcs_odd/i_trace_sys/traceOut_event_data[63:0],i_app/dcs_odd/i_trace_sys/traceOut_event_size[4:0],i_app/dcs_odd/i_trace_sys/traceOut_event_vc[4:0],i_app/dcs_odd/i_trace_sys/traceOut_src[2:0],i_app/dcs_odd/i_trace_sys/traceOut_ts[63:0],i_app/dcs_odd/i_trace_sys/dump_1,i_app/dcs_odd/i_trace_sys/sampleLost
138,138,0,5003c00000008200,11,05,4,00000019edaf6e9a,1,0
139,139,0,5003c00000008300,11,05,4,00000019edaf6ebd,1,0
140,140,0,0007e00000008100,11,05,2,00000019edaf6ec5,1,0
141,141,0,5047c00000008400,11,05,4,00000019edaf6ee1,1,0
142,142,0,0007e00000008200,11,05,2,00000019edaf6ee8,1,0
143,143,0,5043c00000008500,11,05,4,00000019edaf6f04,1,0
144,144,0,0007e00000008300,11,05,2,00000019edaf6f0c,1,0
145,145,0,5043c00000008600,11,05,4,00000019edaf6f27,1,0
146,146,0,0007e00000008400,11,05,2,00000019edaf6f30,1,0
147,147,0,0007e00000008500,11,05,2,00000019edaf6f53,1,0
148,148,0,0007e00000008600,11,05,2,00000019edaf6f76,1,0
149,149,0,0003e00000008000,01,07,0,00000019edaf6f8c,1,0
150,150,0,4803c00000008000,11,05,4,00000019edaf71d6,1,0
151,151,0,3803e00000008000,01,07,0,00000019edaf7463,1,0
152,152,0,2800300000008100,01,07,0,00000019edaf7477,1,0
153,153,0,2800300000008200,01,07,0,00000019edaf747a,1,0
154,154,0,2800300000008300,01,07,0,00000019edaf747e,1,0
155,155,0,2844300000008400,01,07,0,00000019edaf7481,1,0
156,156,0,2840300000008500,01,07,0,00000019edaf7484,1,0
157,157,0,2844300000008600,01,07,0,00000019edaf7487,1,0
158,158,0,5000000000008000,01,0b,3,00000019edaf74b2,1,0
159,159,0,5003c00000008100,11,05,4,00000019edaf751d,1,0
160,160,0,5003c00000008200,11,05,4,00000019edaf7546,1,0
161,161,0,5003c00000008300,11,05,4,00000019edaf7569,1,0
162,162,0,0007e00000008100,11,05,2,00000019edaf756c,1,0
163,163,0,5047c00000008400,11,05,4,00000019edaf758d,1,0
164,164,0,0007e00000008200,11,05,2,00000019edaf7596,1,0
165,165,0,5043c00000008500,11,05,4,00000019edaf75b0,1,0
166,166,0,0007e00000008300,11,05,2,00000019edaf75b6,1,0
167,167,0,5047c00000008600,11,05,4,00000019edaf75d3,1,0
168,168,0,0007e00000008400,11,05,2,00000019edaf75da,1,0
169,169,0,0007e00000008500,11,05,2,00000019edaf75ff,1,0
170,170,0,0007e00000008600,11,05,2,00000019edaf7622,1,0
171,171,0,5803e40000008000,01,09,5,00000019edaf76d2,1,0
172,172,0,1803e00000008000,11,05,2,00000019edaf771c,1,0
173,173,0,2800300000008100,01,07,0,00000019edaf7b4c,1,0
174,174,0,2800300000008200,01,07,0,00000019edaf7b4f,1,0
175,175,0,2800300000008300,01,07,0,00000019edaf7b52,1,0
176,176,0,2840300000008400,01,07,0,00000019edaf7b55,1,0
177,177,0,2844300000008500,01,07,0,00000019edaf7b58,1,0
178,178,0,2844300000008600,01,07,0,00000019edaf7b5b,1,0
179,179,0,5003c00000008100,11,05,4,00000019edaf7bf3,1,0
180,180,0,5003c00000008200,11,05,4,00000019edaf7c17,1,0
181,181,0,5003c00000008300,11,05,4,00000019edaf7c3a,1,0
182,182,0,0007e00000008100,11,05,2,00000019edaf7c42,1,0
183,183,0,5043c00000008400,11,05,4,00000019edaf7c5e,1,0
184,184,0,0007e00000008200,11,05,2,00000019edaf7c66,1,0
185,185,0,5047c00000008500,11,05,4,00000019edaf7c81,1,0
186,186,0,0007e00000008300,11,05,2,00000019edaf7c88,1,0
187,187,0,5047c00000008600,11,05,4,00000019edaf7ca5,1,0
188,188,0,0007e00000008400,11,05,2,00000019edaf7cab,1,0
189,189,0,0007e00000008500,11,05,2,00000019edaf7cd0,1,0
190,190,0,0007e00000008600,11,05,2,00000019edaf7cf4,1,0
191,191,0,0003e00000008000,01,07,0,00000019edaf7d0b,1,0
192,192,0,4803c00000008000,11,05,4,00000019edaf7f55,1,0
193,193,0,3803e00000008000,01,07,0,00000019edaf820b,1,0
194,194,0,2804300000008100,01,07,0,00000019edaf8222,1,0
195,195,0,2804300000008200,01,07,0,00000019edaf8225,1,0
196,196,0,2800300000008300,01,07,0,00000019edaf8228,1,0
197,197,0,2840300000008400,01,07,0,00000019edaf822b,1,0
198,198,0,2840300000008500,01,07,0,00000019edaf822e,1,0
199,199,0,2840300000008600,01,07,0,00000019edaf8231,1,0
200,200,0,5000000000008000,01,0b,3,00000019edaf825a,1,0
201,201,0,5007c00000008100,11,05,4,00000019edaf82c9,1,0
202,202,0,5007c00000008200,11,05,4,00000019edaf82ed,1,0
203,203,0,5003c00000008300,11,05,4,00000019edaf8310,1,0
204,204,0,0007e00000008100,11,05,2,00000019edaf8318,1,0
205,205,0,5043c00000008400,11,05,4,00000019edaf8334,1,0
206,206,0,0007e00000008200,11,05,2,00000019edaf833c,1,0
207,207,0,5043c00000008500,11,05,4,00000019edaf8357,1,0
208,208,0,0007e00000008300,11,05,2,00000019edaf8360,1,0
209,209,0,5043c00000008600,11,05,4,00000019edaf837a,1,0
210,210,0,0007e00000008400,11,05,2,00000019edaf8381,1,0
211,211,0,0007e00000008500,11,05,2,00000019edaf83a4,1,0
212,212,0,0007e00000008600,11,05,2,00000019edaf83ca,1,0
213,213,0,5803e40000008000,01,09,5,00000019edaf847d,1,0
214,214,0,1803e00000008000,11,05,2,00000019edaf84c9,1,0
215,215,0,7003e40000000000,01,09,5,00000019edaf87a4,1,0
216,216,0,2000200000000000,01,0b,1,00000019edaf87e6,1,0
217,217,0,2800300000008100,01,07,0,00000019edaf8a49,1,0
218,218,0,2804300000008200,01,07,0,00000019edaf8a4e,1,0
219,219,0,2800300000008300,01,07,0,00000019edaf8a51,1,0
220,220,0,2840300000008400,01,07,0,00000019edaf8a54,1,0
221,221,0,2840300000008500,01,07,0,00000019edaf8a57,1,0
222,222,0,2840300000008600,01,07,0,00000019edaf8a5a,1,0
223,223,0,5003c00000008100,11,05,4,00000019edaf8af0,1,0
224,224,0,5007c00000008200,11,05,4,00000019edaf8b18,1,0
225,225,0,5003c00000008300,11,05,4,00000019edaf8b3c,1,0
226,226,0,0007e00000008100,11,05,2,00000019edaf8b3f,1,0
227,227,0,5043c00000008400,11,05,4,00000019edaf8b5f,1,0
228,228,0,0007e00000008200,11,05,2,00000019edaf8b68,1,0
229,229,0,5043c00000008500,11,05,4,00000019edaf8b82,1,0
230,230,0,0007e00000008300,11,05,2,00000019edaf8b8a,1,0
231,231,0,5043c00000008600,11,05,4,00000019edaf8ba6,1,0
232,232,0,0007e00000008400,11,05,2,00000019edaf8bac,1,0
233,233,0,0007e00000008500,11,05,2,00000019edaf8bd1,1,0
234,234,0,0007e00000008600,11,05,2,00000019edaf8bf6,1,0
235,235,0,0003e00000008000,01,07,0,00000019edaf8c13,1,0
236,236,0,4803c00000008000,11,05,4,00000019edaf8e5e,1,0
237,237,0,0007e00000000000,01,07,0,00000019edaf8ed8,1,0
238,238,0,4807c00000000000,11,05,4,00000019edaf90a4,1,0
239,239,0,3807e00000008000,01,07,0,00000019edaf9242,1,0
240,240,0,2804300000008100,01,07,0,00000019edaf9258,1,0
241,241,0,2800300000008200,01,07,0,00000019edaf925b,1,0
242,242,0,2804300000008300,01,07,0,00000019edaf925e,1,0
243,243,0,2840300000008400,01,07,0,00000019edaf9261,1,0
244,244,0,2844300000008500,01,07,0,00000019edaf9264,1,0
245,245,0,2840300000008600,01,07,0,00000019edaf9267,1,0
246,246,0,5004000000008000,01,0b,3,00000019edaf9291,1,0
247,247,0,5007c00000008100,11,05,4,00000019edaf92fe,1,0
248,248,0,5003c00000008200,11,05,4,00000019edaf9327,1,0
249,249,0,5007c00000008300,11,05,4,00000019edaf934a,1,0
250,250,0,0007e00000008100,11,05,2,00000019edaf934e,1,0
251,251,0,5043c00000008400,11,05,4,00000019edaf936e,1,0
252,252,0,0007e00000008200,11,05,2,00000019edaf9376,1,0
253,253,0,5047c00000008500,11,05,4,00000019edaf9391,1,0
254,254,0,0007e00000008300,11,05,2,00000019edaf939a,1,0
255,255,0,5043c00000008600,11,05,4,00000019edaf93b4,1,0
256,256,0,0007e00000008400,11,05,2,00000019edaf93bb,1,0
257,257,0,0007e00000008500,11,05,2,00000019edaf93de,1,0
258,258,0,0007e00000008600,11,05,2,00000019edaf9404,1,0
259,259,0,5803e40000008000,01,09,5,00000019edaf94bf,1,0
260,260,0,1803e00000008000,11,05,2,00000019edaf950a,1,0
261,261,0,7003e40000000000,01,09,5,00000019edaf97c9,1,0
262,262,0,2000200000000000,01,0b,1,00000019edaf980a,1,0
263,263,0,2800300000008100,01,07,0,00000019edaf9a4a,1,0
264,264,0,2808300000008200,01,07,0,00000019edaf9a4d,1,0
265,265,0,2804300000008300,01,07,0,00000019edaf9a50,1,0
266,266,0,2844300000008400,01,07,0,00000019edaf9a53,1,0
267,267,0,2844300000008500,01,07,0,00000019edaf9a56,1,0
268,268,0,2844300000008600,01,07,0,00000019edaf9a59,1,0
269,269,0,5003c00000008100,11,05,4,00000019edaf9af1,1,0
270,270,0,500bc00000008200,11,05,4,00000019edaf9b15,1,0
271,271,0,5007c00000008300,11,05,4,00000019edaf9b38,1,0
272,272,0,0007e00000008100,11,05,2,00000019edaf9b3e,1,0
273,273,0,5047c00000008400,11,05,4,00000019edaf9b5c,1,0
274,274,0,0007e00000008200,11,05,2,00000019edaf9b62,1,0
275,275,0,5047c00000008500,11,05,4,00000019edaf9b7f,1,0
276,276,0,0007e00000008300,11,05,2,00000019edaf9b88,1,0
277,277,0,5047c00000008600,11,05,4,00000019edaf9ba3,1,0
278,278,0,0007e00000008400,11,05,2,00000019edaf9bab,1,0
279,279,0,0007e00000008500,11,05,2,00000019edaf9bce,1,0
280,280,0,0007e00000008600,11,05,2,00000019edaf9bf0,1,0
281,281,0,0007e00000008000,01,07,0,00000019edaf9c09,1,0
282,282,0,4807c00000008000,11,05,4,00000019edaf9e54,1,0
283,283,0,3807e00000008000,01,07,0,00000019edafa0e5,1,0
284,284,0,2800300000008100,01,07,0,00000019edafa0f9,1,0
285,285,0,2804300000008200,01,07,0,00000019edafa0fe,1,0
286,286,0,2804300000008300,01,07,0,00000019edafa101,1,0
287,287,0,2844300000008400,01,07,0,00000019edafa104,1,0
288,288,0,2840300000008500,01,07,0,00000019edafa107,1,0
289,289,0,2840300000008600,01,07,0,00000019edafa10a,1,0
290,290,0,5004000000008000,01,0b,3,00000019edafa133,1,0
291,291,0,5003c00000008100,11,05,4,00000019edafa19f,1,0
292,292,0,5007c00000008200,11,05,4,00000019edafa1c7,1,0
293,293,0,5007c00000008300,11,05,4,00000019edafa1eb,1,0
294,294,0,0007e00000008100,11,05,2,00000019edafa1ee,1,0
295,295,0,5047c00000008400,11,05,4,00000019edafa20e,1,0
296,296,0,0007e00000008200,11,05,2,00000019edafa216,1,0
297,297,0,5043c00000008500,11,05,4,00000019edafa232,1,0
298,298,0,0007e00000008300,11,05,2,00000019edafa238,1,0
299,299,0,5043c00000008600,11,05,4,00000019edafa255,1,0
300,300,0,0007e00000008400,11,05,2,00000019edafa25b,1,0
301,301,0,0007e00000008500,11,05,2,00000019edafa281,1,0
302,302,0,0007e00000008600,11,05,2,00000019edafa2a4,1,0
303,303,0,5803e40000008000,01,09,5,00000019edafa35e,1,0
304,304,0,1803e00000008000,11,05,2,00000019edafa3aa,1,0
305,305,0,0003e00000000000,01,07,0,00000019edafa58b,1,0
306,306,0,4803c00000000000,11,05,4,00000019edafa712,1,0
307,307,0,2800300000008100,01,07,0,00000019edafa8ca,1,0
308,308,0,2800300000008200,01,07,0,00000019edafa8cd,1,0
309,309,0,2800300000008300,01,07,0,00000019edafa8d0,1,0
310,310,0,2844300000008400,01,07,0,00000019edafa8d3,1,0
311,311,0,2840300000008500,01,07,0,00000019edafa8d6,1,0
312,312,0,2844300000008600,01,07,0,00000019edafa8d9,1,0
313,313,0,5003c00000008100,11,05,4,00000019edafa970,1,0
314,314,0,5003c00000008200,11,05,4,00000019edafa999,1,0
315,315,0,5003c00000008300,11,05,4,00000019edafa9bc,1,0
316,316,0,0007e00000008100,11,05,2,00000019edafa9c0,1,0
317,317,0,5047c00000008400,11,05,4,00000019edafa9e0,1,0
318,318,0,0007e00000008200,11,05,2,00000019edafa9e6,1,0
319,319,0,5043c00000008500,11,05,4,00000019edafaa03,1,0
320,320,0,0007e00000008300,11,05,2,00000019edafaa0a,1,0
321,321,0,5047c00000008600,11,05,4,00000019edafaa26,1,0
322,322,0,0007e00000008400,11,05,2,00000019edafaa30,1,0
323,323,0,0007e00000008500,11,05,2,00000019edafaa52,1,0
324,324,0,0007e00000008600,11,05,2,00000019edafaa76,1,0
325,325,0,0003e00000008000,01,07,0,00000019edafaa94,1,0
326,326,0,4803c00000008000,11,05,4,00000019edafacdf,1,0
327,327,0,7003e40000000000,01,09,5,00000019edafae39,1,0
328,328,0,2000200000000000,01,0b,1,00000019edafae7c,1,0
329,329,0,3803e00000008000,01,07,0,00000019edafb0a6,1,0
330,330,0,2800300000008100,01,07,0,00000019edafb0be,1,0
331,331,0,2800300000008200,01,07,0,00000019edafb0c1,1,0
332,332,0,2800300000008300,01,07,0,00000019edafb0c4,1,0
333,333,0,2840300000008400,01,07,0,00000019edafb0c7,1,0
334,334,0,2844300000008500,01,07,0,00000019edafb0ca,1,0
335,335,0,2840300000008600,01,07,0,00000019edafb0cd,1,0
336,336,0,5000000000008000,01,0b,3,00000019edafb0f4,1,0
337,337,0,5003c00000008100,11,05,4,00000019edafb165,1,0
338,338,0,5003c00000008200,11,05,4,00000019edafb188,1,0
339,339,0,5003c00000008300,11,05,4,00000019edafb1ac,1,0
340,340,0,0007e00000008100,11,05,2,00000019edafb1b4,1,0
341,341,0,5043c00000008400,11,05,4,00000019edafb1cf,1,0
342,342,0,0007e00000008200,11,05,2,00000019edafb1d8,1,0
343,343,0,5047c00000008500,11,05,4,00000019edafb1f3,1,0
344,344,0,0007e00000008300,11,05,2,00000019edafb1fb,1,0
345,345,0,5043c00000008600,11,05,4,00000019edafb216,1,0
346,346,0,0007e00000008400,11,05,2,00000019edafb21e,1,0
347,347,0,0007e00000008500,11,05,2,00000019edafb240,1,0
348,348,0,0007e00000008600,11,05,2,00000019edafb266,1,0
349,349,0,5803e40000008000,01,09,5,00000019edafb318,1,0
350,350,0,1803e00000008000,11,05,2,00000019edafb364,1,0
351,351,0,0003e00000000000,01,07,0,00000019edafb540,1,0
352,352,0,4803c00000000000,11,05,4,00000019edafb6c7,1,0
353,353,0,2804300000008100,01,07,0,00000019edafb87b,1,0
354,354,0,2804300000008200,01,07,0,00000019edafb87f,1,0
355,355,0,2800300000008300,01,07,0,00000019edafb882,1,0
356,356,0,2840300000008400,01,07,0,00000019edafb885,1,0
357,357,0,2840300000008500,01,07,0,00000019edafb888,1,0
358,358,0,2840300000008600,01,07,0,00000019edafb88b,1,0
359,359,0,5007c00000008100,11,05,4,00000019edafb921,1,0
360,360,0,5007c00000008200,11,05,4,00000019edafb94a,1,0
361,361,0,5003c00000008300,11,05,4,00000019edafb96d,1,0
362,362,0,0007e00000008100,11,05,2,00000019edafb96f,1,0
363,363,0,5043c00000008400,11,05,4,00000019edafb991,1,0
364,364,0,0007e00000008200,11,05,2,00000019edafb998,1,0
365,365,0,5043c00000008500,11,05,4,00000019edafb9b4,1,0
366,366,0,0007e00000008300,11,05,2,00000019edafb9ba,1,0
367,367,0,5043c00000008600,11,05,4,00000019edafb9d7,1,0
368,368,0,0007e00000008400,11,05,2,00000019edafb9e0,1,0
369,369,0,0007e00000008500,11,05,2,00000019edafba03,1,0
370,370,0,0007e00000008600,11,05,2,00000019edafba26,1,0
371,371,0,0007e00000008000,01,07,0,00000019edafba44,1,0
372,372,0,4807c00000008000,11,05,4,00000019edafbc8e,1,0
373,373,0,7003e40000000000,01,09,5,00000019edafbdec,1,0
374,374,0,2000200000000000,01,0b,1,00000019edafbe2e,1,0
375,375,0,3807e00000008000,01,07,0,00000019edafc07a,1,0
376,376,0,2800300000008100,01,07,0,00000019edafc091,1,0
377,377,0,2804300000008200,01,07,0,00000019edafc094,1,0
378,378,0,2800300000008300,01,07,0,00000019edafc097,1,0
379,379,0,2840300000008400,01,07,0,00000019edafc09a,1,0
380,380,0,2840300000008500,01,07,0,00000019edafc09d,1,0
381,381,0,2840300000008600,01,07,0,00000019edafc0a0,1,0
382,382,0,5004000000008000,01,0b,3,00000019edafc0c9,1,0
383,383,0,5003c00000008100,11,05,4,00000019edafc138,1,0
384,384,0,5007c00000008200,11,05,4,00000019edafc15b,1,0
385,385,0,5003c00000008300,11,05,4,00000019edafc17f,1,0
386,386,0,0007e00000008100,11,05,2,00000019edafc188,1,0
387,387,0,5043c00000008400,11,05,4,00000019edafc1a2,1,0
388,388,0,0007e00000008200,11,05,2,00000019edafc1aa,1,0
389,389,0,5043c00000008500,11,05,4,00000019edafc1c6,1,0
390,390,0,0007e00000008300,11,05,2,00000019edafc1cc,1,0
391,391,0,5043c00000008600,11,05,4,00000019edafc1e9,1,0
392,392,0,0007e00000008400,11,05,2,00000019edafc1f0,1,0
393,393,0,0007e00000008500,11,05,2,00000019edafc216,1,0
394,394,0,0007e00000008600,11,05,2,00000019edafc239,1,0
395,395,0,5803e40000008000,01,09,5,00000019edafc2f2,1,0
396,396,0,1803e00000008000,11,05,2,00000019edafc33e,1,0
397,397,0,0007e00000000000,01,07,0,00000019edafc51d,1,0
398,398,0,4807c00000000000,11,05,4,00000019edafc6e1,1,0
399,399,0,2800300000008100,01,07,0,00000019edafc87c,1,0
400,400,0,2808300000008200,01,07,0,00000019edafc87f,1,0
401,401,0,2804300000008300,01,07,0,00000019edafc882,1,0
402,402,0,2840300000008400,01,07,0,00000019edafc885,1,0
403,403,0,2844300000008500,01,07,0,00000019edafc888,1,0
404,404,0,2844300000008600,01,07,0,00000019edafc88b,1,0
405,405,0,5003c00000008100,11,05,4,00000019edafc923,1,0
406,406,0,500bc00000008200,11,05,4,00000019edafc946,1,0
