Sample in Buffer,Sample in Window,TRIGGER,i_app/dcs_even/i_trace_sys/traceOut_event_data[63:0],i_app/dcs_even/i_trace_sys/traceOut_event_size[4:0],i_app/dcs_even/i_trace_sys/traceOut_event_vc[4:0],i_app/dcs_even/i_trace_sys/traceOut_src[2:0],i_app/dcs_even/i_trace_sys/traceOut_ts[63:0],i_app/dcs_even/i_trace_sys/dump_1,i_app/dcs_even/i_trace_sys/sampleLost
130,130,0,0007e00000008180,11,04,2,0000000ebfe7af53,1,0
131,131,0,5047c00000008480,11,04,4,0000000ebfe7af6c,1,0
132,132,0,0007e00000008280,11,04,2,0000000ebfe7af76,1,0
133,133,0,5047c00000008580,11,04,4,0000000ebfe7af8f,1,0
134,134,0,0007e00000008380,11,04,2,0000000ebfe7af9a,1,0
135,135,0,5043c00000008680,11,04,4,0000000ebfe7afb3,1,0
136,136,0,0007e00000008480,11,04,2,0000000ebfe7afbc,1,0
137,137,0,0007e00000008580,11,04,2,0000000ebfe7afe1,1,0
138,138,0,0007e00000008680,11,04,2,0000000ebfe7b006,1,0
139,139,0,0007e00000008080,01,06,0,0000000ebfe7b009,1,0
140,140,0,4807c00000008080,11,04,4,0000000ebfe7b254,1,0
141,141,0,0003e00000000080,01,06,0,0000000ebfe7b2ce,1,0
142,142,0,4803c00000000080,11,04,4,0000000ebfe7b4a0,1,0
143,143,0,3807e00000008080,01,06,0,0000000ebfe7b63d,1,0
144,144,0,2804300000008180,01,06,0,0000000ebfe7b652,1,0
145,145,0,2800300000008280,01,06,0,0000000ebfe7b655,1,0
146,146,0,2800300000008380,01,06,0,0000000ebfe7b658,1,0
147,147,0,2840300000008480,01,06,0,0000000ebfe7b65b,1,0
148,148,0,2840300000008580,01,06,0,0000000ebfe7b65e,1,0
149,149,0,2847f00000008680,01,06,0,0000000ebfe7b661,1,0
150,150,0,5004000000008080,01,0a,3,0000000ebfe7b68e,1,0
151,151,0,5007c00000008180,11,04,4,0000000ebfe7b710,1,0
152,152,0,5003c00000008280,11,04,4,0000000ebfe7b733,1,0
153,153,0,5003c00000008380,11,04,4,0000000ebfe7b757,1,0
154,154,0,0007e00000008180,11,04,2,0000000ebfe7b762,1,0
155,155,0,5043c00000008480,11,04,4,0000000ebfe7b77a,1,0
156,156,0,0007e00000008280,11,04,2,0000000ebfe7b785,1,0
157,157,0,5043c00000008580,11,04,4,0000000ebfe7b79e,1,0
158,158,0,0007e00000008380,11,04,2,0000000ebfe7b7a8,1,0
159,159,0,5047c00000008680,11,04,4,0000000ebfe7b7c1,1,0
160,160,0,0007e00000008480,11,04,2,0000000ebfe7b7cc,1,0
161,161,0,0007e00000008580,11,04,2,0000000ebfe7b7ee,1,0
162,162,0,0007e00000008680,11,04,2,0000000ebfe7b814,1,0
163,163,0,5807e40000008080,01,08,5,0000000ebfe7b8b0,1,0
164,164,0,1807e00000008080,11,04,2,0000000ebfe7b8fe,1,0
165,165,0,7007e40000000080,01,08,5,0000000ebfe7bbba,1,0
166,166,0,2004200000000080,01,0a,1,0000000ebfe7bc00,1,0
167,167,0,2800300000008180,01,06,0,0000000ebfe7be3e,1,0
168,168,0,2800300000008280,01,06,0,0000000ebfe7be42,1,0
169,169,0,2800300000008380,01,06,0,0000000ebfe7be45,1,0
170,170,0,2840300000008480,01,06,0,0000000ebfe7be48,1,0
171,171,0,2840300000008580,01,06,0,0000000ebfe7be4b,1,0
172,172,0,2847f00000008680,01,06,0,0000000ebfe7be4e,1,0
173,173,0,5003c00000008180,11,04,4,0000000ebfe7befd,1,0
174,174,0,5003c00000008280,11,04,4,0000000ebfe7bf20,1,0
175,175,0,5003c00000008380,11,04,4,0000000ebfe7bf43,1,0
176,176,0,0007e00000008180,11,04,2,0000000ebfe7bf4f,1,0
177,177,0,5043c00000008480,11,04,4,0000000ebfe7bf67,1,0
178,178,0,0007e00000008280,11,04,2,0000000ebfe7bf70,1,0
179,179,0,5043c00000008580,11,04,4,0000000ebfe7bf8a,1,0
180,180,0,0007e00000008380,11,04,2,0000000ebfe7bf95,1,0
181,181,0,5047c00000008680,11,04,4,0000000ebfe7bfae,1,0
182,182,0,0007e00000008480,11,04,2,0000000ebfe7bfb8,1,0
183,183,0,0007e00000008580,11,04,2,0000000ebfe7bfdc,1,0
184,184,0,0007e00000008080,01,06,0,0000000ebfe7c000,1,0
185,185,0,0007e00000008680,11,04,2,0000000ebfe7c002,1,0
186,186,0,4807c00000008080,11,04,4,0000000ebfe7c24c,1,0
187,187,0,3807e00000008080,01,06,0,0000000ebfe7c501,1,0
188,188,0,2800300000008180,01,06,0,0000000ebfe7c518,1,0
189,189,0,2800300000008280,01,06,0,0000000ebfe7c51b,1,0
190,190,0,2800300000008380,01,06,0,0000000ebfe7c51e,1,0
191,191,0,2840300000008480,01,06,0,0000000ebfe7c521,1,0
192,192,0,2844300000008580,01,06,0,0000000ebfe7c524,1,0
193,193,0,2847f00000008680,01,06,0,0000000ebfe7c527,1,0
194,194,0,5004000000008080,01,0a,3,0000000ebfe7c552,1,0
195,195,0,5003c00000008180,11,04,4,0000000ebfe7c5db,1,0
196,196,0,5003c00000008280,11,04,4,0000000ebfe7c5fe,1,0
197,197,0,5003c00000008380,11,04,4,0000000ebfe7c621,1,0
198,198,0,0007e00000008180,11,04,2,0000000ebfe7c62d,1,0
199,199,0,5043c00000008480,11,04,4,0000000ebfe7c645,1,0
200,200,0,0007e00000008280,11,04,2,0000000ebfe7c650,1,0
201,201,0,5047c00000008580,11,04,4,0000000ebfe7c668,1,0
202,202,0,0007e00000008380,11,04,2,0000000ebfe7c672,1,0
203,203,0,5047c00000008680,11,04,4,0000000ebfe7c68c,1,0
204,204,0,0007e00000008480,11,04,2,0000000ebfe7c695,1,0
205,205,0,0007e00000008580,11,04,2,0000000ebfe7c6ba,1,0
206,206,0,0007e00000008680,11,04,2,0000000ebfe7c6e0,1,0
207,207,0,5807e40000008080,01,08,5,0000000ebfe7c77b,1,0
208,208,0,1807e00000008080,11,04,2,0000000ebfe7c7ca,1,0
209,209,0,0003e00000000080,01,06,0,0000000ebfe7c9ab,1,0
210,210,0,4803c00000000080,11,04,4,0000000ebfe7cb33,1,0
211,211,0,2800300000008180,01,06,0,0000000ebfe7cce8,1,0
212,212,0,2804300000008280,01,06,0,0000000ebfe7cceb,1,0
213,213,0,2800300000008380,01,06,0,0000000ebfe7ccee,1,0
214,214,0,2840300000008480,01,06,0,0000000ebfe7ccf1,1,0
215,215,0,2844300000008580,01,06,0,0000000ebfe7ccf4,1,0
216,216,0,2843f00000008680,01,06,0,0000000ebfe7ccf7,1,0
217,217,0,5003c00000008180,11,04,4,0000000ebfe7cdaa,1,0
218,218,0,5007c00000008280,11,04,4,0000000ebfe7cdce,1,0
219,219,0,5003c00000008380,11,04,4,0000000ebfe7cdf1,1,0
220,220,0,0007e00000008180,11,04,2,0000000ebfe7cdfc,1,0
221,221,0,5043c00000008480,11,04,4,0000000ebfe7ce15,1,0
222,222,0,0007e00000008280,11,04,2,0000000ebfe7ce20,1,0
223,223,0,5047c00000008580,11,04,4,0000000ebfe7ce38,1,0
224,224,0,0007e00000008380,11,04,2,0000000ebfe7ce41,1,0
225,225,0,5043c00000008680,11,04,4,0000000ebfe7ce5b,1,0
226,226,0,0007e00000008480,11,04,2,0000000ebfe7ce67,1,0
227,227,0,0007e00000008580,11,04,2,0000000ebfe7ce8a,1,0
228,228,0,0007e00000008680,11,04,2,0000000ebfe7ceae,1,0
229,229,0,0003e00000008080,01,06,0,0000000ebfe7ceb1,1,0
230,230,0,4803c00000008080,11,04,4,0000000ebfe7d0fd,1,0
231,231,0,7007e40000000080,01,08,5,0000000ebfe7d251,1,0
232,232,0,2004200000000080,01,0a,1,0000000ebfe7d295,1,0
233,233,0,3807e00000008080,01,06,0,0000000ebfe7d4de,1,0
234,234,0,2800300000008180,01,06,0,0000000ebfe7d4f5,1,0
235,235,0,2804300000008280,01,06,0,0000000ebfe7d4f8,1,0
236,236,0,2804300000008380,01,06,0,0000000ebfe7d4fb,1,0
237,237,0,2844300000008480,01,06,0,0000000ebfe7d4fe,1,0
238,238,0,2844300000008580,01,06,0,0000000ebfe7d501,1,0
239,239,0,2847f00000008680,01,06,0,0000000ebfe7d504,1,0
240,240,0,5004000000008080,01,0a,3,0000000ebfe7d530,1,0
241,241,0,5003c00000008180,11,04,4,0000000ebfe7d5b7,1,0
242,242,0,5007c00000008280,11,04,4,0000000ebfe7d5db,1,0
243,243,0,5007c00000008380,11,04,4,0000000ebfe7d5fe,1,0
244,244,0,0007e00000008180,11,04,2,0000000ebfe7d608,1,0
245,245,0,5047c00000008480,11,04,4,0000000ebfe7d621,1,0
246,246,0,0007e00000008280,11,04,2,0000000ebfe7d62d,1,0
247,247,0,5047c00000008580,11,04,4,0000000ebfe7d645,1,0
248,248,0,0007e00000008380,11,04,2,0000000ebfe7d64e,1,0
249,249,0,5047c00000008680,11,04,4,0000000ebfe7d668,1,0
250,250,0,0007e00000008480,11,04,2,0000000ebfe7d670,1,0
251,251,0,0007e00000008580,11,04,2,0000000ebfe7d696,1,0
252,252,0,0007e00000008680,11,04,2,0000000ebfe7d6bb,1,0
253,253,0,5807e40000008080,01,08,5,0000000ebfe7d756,1,0
254,254,0,1807e00000008080,11,04,2,0000000ebfe7d7a6,1,0
255,255,0,0003e00000000080,01,06,0,0000000ebfe7d986,1,0
256,256,0,4803c00000000080,11,04,4,0000000ebfe7db4e,1,0
257,257,0,2800300000008180,01,06,0,0000000ebfe7dcea,1,0
258,258,0,2804300000008280,01,06,0,0000000ebfe7dced,1,0
259,259,0,2804300000008380,01,06,0,0000000ebfe7dcf0,1,0
260,260,0,2844300000008480,01,06,0,0000000ebfe7dcf3,1,0
261,261,0,2844300000008580,01,06,0,0000000ebfe7dcf6,1,0
262,262,0,2843f00000008680,01,06,0,0000000ebfe7dcf9,1,0
263,263,0,5003c00000008180,11,04,4,0000000ebfe7dda9,1,0
264,264,0,5007c00000008280,11,04,4,0000000ebfe7ddcc,1,0
265,265,0,5007c00000008380,11,04,4,0000000ebfe7ddef,1,0
266,266,0,0007e00000008180,11,04,2,0000000ebfe7ddf9,1,0
267,267,0,5047c00000008480,11,04,4,0000000ebfe7de13,1,0
268,268,0,0007e00000008280,11,04,2,0000000ebfe7de1e,1,0
269,269,0,5047c00000008580,11,04,4,0000000ebfe7de36,1,0
270,270,0,0007e00000008380,11,04,2,0000000ebfe7de41,1,0
271,271,0,5043c00000008680,11,04,4,0000000ebfe7de5a,1,0
272,272,0,0007e00000008480,11,04,2,0000000ebfe7de64,1,0
273,273,0,0007e00000008580,11,04,2,0000000ebfe7de88,1,0
274,274,0,0007e00000008680,11,04,2,0000000ebfe7deac,1,0
275,275,0,0003e00000008080,01,06,0,0000000ebfe7deae,1,0
276,276,0,4803c00000008080,11,04,4,0000000ebfe7e0fa,1,0
277,277,0,3803e00000008080,01,06,0,0000000ebfe7e38c,1,0
278,278,0,2800300000008180,01,06,0,0000000ebfe7e3a1,1,0
279,279,0,2800300000008280,01,06,0,0000000ebfe7e3a4,1,0
280,280,0,2800300000008380,01,06,0,0000000ebfe7e3a7,1,0
281,281,0,2840300000008480,01,06,0,0000000ebfe7e3aa,1,0
282,282,0,2840300000008580,01,06,0,0000000ebfe7e3ad,1,0
283,283,0,2847f00000008680,01,06,0,0000000ebfe7e3b0,1,0
284,284,0,5000000000008080,01,0a,3,0000000ebfe7e3de,1,0
285,285,0,5003c00000008180,11,04,4,0000000ebfe7e463,1,0
286,286,0,5003c00000008280,11,04,4,0000000ebfe7e487,1,0
287,287,0,5003c00000008380,11,04,4,0000000ebfe7e4aa,1,0
288,288,0,0007e00000008180,11,04,2,0000000ebfe7e4b4,1,0
289,289,0,5043c00000008480,11,04,4,0000000ebfe7e4cd,1,0
290,290,0,0007e00000008280,11,04,2,0000000ebfe7e4d9,1,0
291,291,0,5043c00000008580,11,04,4,0000000ebfe7e4f1,1,0
292,292,0,0007e00000008380,11,04,2,0000000ebfe7e4fc,1,0
293,293,0,5047c00000008680,11,04,4,0000000ebfe7e514,1,0
294,294,0,0007e00000008480,11,04,2,0000000ebfe7e51c,1,0
295,295,0,0007e00000008580,11,04,2,0000000ebfe7e542,1,0
296,296,0,0007e00000008680,11,04,2,0000000ebfe7e567,1,0
297,297,0,5807e40000008080,01,08,5,0000000ebfe7e602,1,0
298,298,0,1807e00000008080,11,04,2,0000000ebfe7e650,1,0
299,299,0,7007e40000000080,01,08,5,0000000ebfe7e8ca,1,0
300,300,0,2004200000000080,01,0a,1,0000000ebfe7e910,1,0
301,301,0,2800300000008180,01,06,0,0000000ebfe7eb4d,1,0
302,302,0,2804300000008280,01,06,0,0000000ebfe7eb50,1,0
303,303,0,2804300000008380,01,06,0,0000000ebfe7eb53,1,0
304,304,0,2844300000008480,01,06,0,0000000ebfe7eb56,1,0
305,305,0,2844300000008580,01,06,0,0000000ebfe7eb59,1,0
306,306,0,2847f00000008680,01,06,0,0000000ebfe7eb5c,1,0
307,307,0,5003c00000008180,11,04,4,0000000ebfe7ec0c,1,0
308,308,0,5007c00000008280,11,04,4,0000000ebfe7ec30,1,0
309,309,0,5007c00000008380,11,04,4,0000000ebfe7ec53,1,0
310,310,0,0007e00000008180,11,04,2,0000000ebfe7ec5e,1,0
311,311,0,5047c00000008480,11,04,4,0000000ebfe7ec76,1,0
312,312,0,0007e00000008280,11,04,2,0000000ebfe7ec82,1,0
313,313,0,5047c00000008580,11,04,4,0000000ebfe7ec9a,1,0
314,314,0,0007e00000008380,11,04,2,0000000ebfe7eca3,1,0
315,315,0,5047c00000008680,11,04,4,0000000ebfe7ecbd,1,0
316,316,0,0007e00000008480,11,04,2,0000000ebfe7ecc7,1,0
317,317,0,0007e00000008580,11,04,2,0000000ebfe7ecec,1,0
318,318,0,0007e00000008080,01,06,0,0000000ebfe7ed0e,1,0
319,319,0,0007e00000008680,11,04,2,0000000ebfe7ed10,1,0
320,320,0,4807c00000008080,11,04,4,0000000ebfe7ef5a,1,0
321,321,0,0007e00000000080,01,06,0,0000000ebfe7efd6,1,0
322,322,0,4807c00000000080,11,04,4,0000000ebfe7f161,1,0
323,323,0,3807e00000008080,01,06,0,0000000ebfe7f2fe,1,0
324,324,0,2804300000008180,01,06,0,0000000ebfe7f314,1,0
325,325,0,2804300000008280,01,06,0,0000000ebfe7f317,1,0
326,326,0,2804300000008380,01,06,0,0000000ebfe7f31a,1,0
327,327,0,284c300000008480,01,06,0,0000000ebfe7f31d,1,0
328,328,0,2840300000008580,01,06,0,0000000ebfe7f320,1,0
329,329,0,2847f00000008680,01,06,0,0000000ebfe7f323,1,0
330,330,0,5004000000008080,01,0a,3,0000000ebfe7f350,1,0
331,331,0,5007c00000008180,11,04,4,0000000ebfe7f3d2,1,0
332,332,0,5007c00000008280,11,04,4,0000000ebfe7f3f6,1,0
333,333,0,5007c00000008380,11,04,4,0000000ebfe7f419,1,0
334,334,0,0007e00000008180,11,04,2,0000000ebfe7f422,1,0
335,335,0,504fc00000008480,11,04,4,0000000ebfe7f43c,1,0
336,336,0,0007e00000008280,11,04,2,0000000ebfe7f446,1,0
337,337,0,5043c00000008580,11,04,4,0000000ebfe7f460,1,0
338,338,0,0007e00000008380,11,04,2,0000000ebfe7f46b,1,0
339,339,0,5047c00000008680,11,04,4,0000000ebfe7f483,1,0
340,340,0,0007e00000008480,11,04,2,0000000ebfe7f48e,1,0
341,341,0,0007e00000008580,11,04,2,0000000ebfe7f4b2,1,0
342,342,0,0007e00000008680,11,04,2,0000000ebfe7f4d4,1,0
343,343,0,5807e40000008080,01,08,5,0000000ebfe7f571,1,0
344,344,0,1807e00000008080,11,04,2,0000000ebfe7f5c2,1,0
345,345,0,7007e40000000080,01,08,5,0000000ebfe7f880,1,0
346,346,0,2004200000000080,01,0a,1,0000000ebfe7f8c4,1,0
347,347,0,2804300000008180,01,06,0,0000000ebfe7fb01,1,0
348,348,0,2800300000008280,01,06,0,0000000ebfe7fb04,1,0
349,349,0,2800300000008380,01,06,0,0000000ebfe7fb07,1,0
350,350,0,2844300000008480,01,06,0,0000000ebfe7fb0a,1,0
351,351,0,2840300000008580,01,06,0,0000000ebfe7fb0d,1,0
352,352,0,2843f00000008680,01,06,0,0000000ebfe7fb10,1,0
353,353,0,5007c00000008180,11,04,4,0000000ebfe7fbc0,1,0
354,354,0,5003c00000008280,11,04,4,0000000ebfe7fbe4,1,0
355,355,0,5003c00000008380,11,04,4,0000000ebfe7fc07,1,0
356,356,0,0007e00000008180,11,04,2,0000000ebfe7fc12,1,0
357,357,0,5047c00000008480,11,04,4,0000000ebfe7fc2b,1,0
358,358,0,0007e00000008280,11,04,2,0000000ebfe7fc36,1,0
359,359,0,5043c00000008580,11,04,4,0000000ebfe7fc4e,1,0
360,360,0,0007e00000008380,11,04,2,0000000ebfe7fc57,1,0
361,361,0,5043c00000008680,11,04,4,0000000ebfe7fc72,1,0
362,362,0,0007e00000008480,11,04,2,0000000ebfe7fc7b,1,0
363,363,0,0007e00000008580,11,04,2,0000000ebfe7fca0,1,0
364,364,0,0007e00000008080,01,06,0,0000000ebfe7fcc5,1,0
365,365,0,0007e00000008680,11,04,2,0000000ebfe7fcc7,1,0
366,366,0,4807c00000008080,11,04,4,0000000ebfe7ff12,1,0
367,367,0,0003e00000000080,01,06,0,0000000ebfe7ff8c,1,0
368,368,0,4803c00000000080,11,04,4,0000000ebfe80118,1,0
369,369,0,3807e00000008080,01,06,0,0000000ebfe802b4,1,0
370,370,0,2804300000008180,01,06,0,0000000ebfe802cb,1,0
371,371,0,2800300000008280,01,06,0,0000000ebfe802ce,1,0
372,372,0,2800300000008380,01,06,0,0000000ebfe802d1,1,0
373,373,0,2840300000008480,01,06,0,0000000ebfe802d4,1,0
374,374,0,2840300000008580,01,06,0,0000000ebfe802d7,1,0
375,375,0,2843f00000008680,01,06,0,0000000ebfe802da,1,0
376,376,0,5004000000008080,01,0a,3,0000000ebfe80306,1,0
377,377,0,5007c00000008180,11,04,4,0000000ebfe8038d,1,0
378,378,0,5003c00000008280,11,04,4,0000000ebfe803b0,1,0
379,379,0,5003c00000008380,11,04,4,0000000ebfe803d4,1,0
380,380,0,0007e00000008180,11,04,2,0000000ebfe803de,1,0
381,381,0,5043c00000008480,11,04,4,0000000ebfe803f7,1,0
