Sample in Buffer,Sample in Window,TRIGGER,i_app/dcs_even/i_trace_app/traceOut_event_data[63:0],i_app/dcs_even/i_trace_app/traceOut_event_size[4:0],i_app/dcs_even/i_trace_app/traceOut_event_vc[4:0],i_app/dcs_even/i_trace_app/traceOut_src[2:0],i_app/dcs_even/i_trace_app/traceOut_ts[63:0],i_app/dcs_even/i_trace_app/dump_1,i_app/dcs_even/i_trace_app/sampleLost
143,143,0,3807e00000008080,01,06,0,0000000927597fb8,1,0
144,144,0,2804300000008180,01,06,0,0000000927597fc5,1,0
145,145,0,2800300000008280,01,06,0,0000000927597fc7,1,0
146,146,0,2800300000008380,01,06,0,0000000927597fc9,1,0
147,147,0,2840300000008480,01,06,0,0000000927597fcb,1,0
148,148,0,2840300000008580,01,06,0,0000000927597fcd,1,0
149,149,0,2847f00000008680,01,06,0,0000000927597fcf,1,0
150,150,0,5004000000008080,01,0a,3,0000000927597fd1,1,0
151,151,0,5007c00000008180,11,04,4,000000092759801e,1,0
152,152,0,5003c00000008280,11,04,4,0000000927598034,1,0
153,153,0,5003c00000008380,11,04,4,000000092759804a,1,0
154,154,0,5043c00000008480,11,04,4,0000000927598060,1,0
155,155,0,0007e00000008180,11,04,2,0000000927598073,1,0
156,156,0,5043c00000008580,11,04,4,0000000927598076,1,0
157,157,0,0007e00000008280,11,04,2,0000000927598089,1,0
158,158,0,5047c00000008680,11,04,4,000000092759808c,1,0
159,159,0,0007e00000008380,11,04,2,000000092759809e,1,0
160,160,0,0007e00000008480,11,04,2,00000009275980b5,1,0
161,161,0,0007e00000008580,11,04,2,00000009275980ca,1,0
162,162,0,0007e00000008680,11,04,2,00000009275980e1,1,0
163,163,0,5807e40000008080,01,08,5,0000000927598125,1,0
164,164,0,1807e00000008080,11,04,2,0000000927598173,1,0
165,165,0,7007e40000000080,01,08,5,0000000927598308,1,0
166,166,0,2004200000000080,01,0a,1,000000092759834c,1,0
167,167,0,2800300000008180,01,06,0,00000009275984b0,1,0
168,168,0,2800300000008280,01,06,0,00000009275984b3,1,0
169,169,0,2800300000008380,01,06,0,00000009275984b5,1,0
170,170,0,2840300000008480,01,06,0,00000009275984b7,1,0
171,171,0,2840300000008580,01,06,0,00000009275984b9,1,0
172,172,0,2847f00000008680,01,06,0,00000009275984bb,1,0
173,173,0,5003c00000008180,11,04,4,0000000927598509,1,0
174,174,0,5003c00000008280,11,04,4,000000092759851f,1,0
175,175,0,5003c00000008380,11,04,4,0000000927598535,1,0
176,176,0,5043c00000008480,11,04,4,000000092759854b,1,0
177,177,0,0007e00000008180,11,04,2,000000092759855e,1,0
178,178,0,5043c00000008580,11,04,4,0000000927598561,1,0
179,179,0,0007e00000008280,11,04,2,0000000927598573,1,0
180,180,0,5047c00000008680,11,04,4,0000000927598577,1,0
181,181,0,0007e00000008380,11,04,2,000000092759858a,1,0
182,182,0,0007e00000008480,11,04,2,000000092759859f,1,0
183,183,0,0007e00000008580,11,04,2,00000009275985b6,1,0
184,184,0,0007e00000008080,01,06,0,00000009275985c7,1,0
185,185,0,0007e00000008680,11,04,2,00000009275985cd,1,0
186,186,0,4807c00000008080,11,04,4,0000000927598717,1,0
187,187,0,3807e00000008080,01,06,0,00000009275988e2,1,0
188,188,0,2800300000008180,01,06,0,00000009275988f1,1,0
189,189,0,2800300000008280,01,06,0,00000009275988f3,1,0
190,190,0,2800300000008380,01,06,0,00000009275988f5,1,0
191,191,0,2840300000008480,01,06,0,00000009275988f7,1,0
192,192,0,2844300000008580,01,06,0,00000009275988f9,1,0
193,193,0,2847f00000008680,01,06,0,00000009275988fb,1,0
194,194,0,5004000000008080,01,0a,3,00000009275988fb,1,0
195,195,0,5003c00000008180,11,04,4,000000092759894c,1,0
196,196,0,5003c00000008280,11,04,4,0000000927598962,1,0
197,197,0,5003c00000008380,11,04,4,0000000927598978,1,0
198,198,0,5043c00000008480,11,04,4,000000092759898e,1,0
199,199,0,0007e00000008180,11,04,2,00000009275989a1,1,0
200,200,0,5047c00000008580,11,04,4,00000009275989a4,1,0
201,201,0,0007e00000008280,11,04,2,00000009275989b7,1,0
202,202,0,5047c00000008680,11,04,4,00000009275989ba,1,0
203,203,0,0007e00000008380,11,04,2,00000009275989cc,1,0
204,204,0,0007e00000008480,11,04,2,00000009275989e2,1,0
205,205,0,0007e00000008580,11,04,2,00000009275989f9,1,0
206,206,0,0007e00000008680,11,04,2,0000000927598a10,1,0
207,207,0,5807e40000008080,01,08,5,0000000927598a53,1,0
208,208,0,1807e00000008080,11,04,2,0000000927598aa1,1,0
209,209,0,0003e00000000080,01,06,0,0000000927598bc7,1,0
210,210,0,4803c00000000080,11,04,4,0000000927598c9d,1,0
211,211,0,2800300000008180,01,06,0,0000000927598dca,1,0
212,212,0,2804300000008280,01,06,0,0000000927598dcc,1,0
213,213,0,2800300000008380,01,06,0,0000000927598dce,1,0
214,214,0,2840300000008480,01,06,0,0000000927598dd0,1,0
215,215,0,2844300000008580,01,06,0,0000000927598dd2,1,0
216,216,0,2843f00000008680,01,06,0,0000000927598dd4,1,0
217,217,0,5003c00000008180,11,04,4,0000000927598e25,1,0
218,218,0,5007c00000008280,11,04,4,0000000927598e3b,1,0
219,219,0,5003c00000008380,11,04,4,0000000927598e51,1,0
220,220,0,5043c00000008480,11,04,4,0000000927598e67,1,0
221,221,0,0007e00000008180,11,04,2,0000000927598e7a,1,0
222,222,0,5047c00000008580,11,04,4,0000000927598e7d,1,0
223,223,0,0007e00000008280,11,04,2,0000000927598e90,1,0
224,224,0,5043c00000008680,11,04,4,0000000927598e93,1,0
225,225,0,0007e00000008380,11,04,2,0000000927598ea5,1,0
226,226,0,0007e00000008480,11,04,2,0000000927598ebc,1,0
227,227,0,0007e00000008580,11,04,2,0000000927598ed2,1,0
228,228,0,0003e00000008080,01,06,0,0000000927598ee5,1,0
229,229,0,0007e00000008680,11,04,2,0000000927598ee8,1,0
230,230,0,4803c00000008080,11,04,4,0000000927599035,1,0
231,231,0,7007e40000000080,01,08,5,000000092759910d,1,0
232,232,0,2004200000000080,01,0a,1,0000000927599150,1,0
233,233,0,3807e00000008080,01,06,0,00000009275992bb,1,0
234,234,0,2800300000008180,01,06,0,00000009275992c9,1,0
235,235,0,2804300000008280,01,06,0,00000009275992cb,1,0
236,236,0,2804300000008380,01,06,0,00000009275992cd,1,0
237,237,0,2844300000008480,01,06,0,00000009275992cf,1,0
238,238,0,2844300000008580,01,06,0,00000009275992d1,1,0
239,239,0,2847f00000008680,01,06,0,00000009275992d3,1,0
240,240,0,5004000000008080,01,0a,3,00000009275992d5,1,0
241,241,0,5003c00000008180,11,04,4,0000000927599324,1,0
242,242,0,5007c00000008280,11,04,4,000000092759933a,1,0
243,243,0,5007c00000008380,11,04,4,0000000927599350,1,0
244,244,0,5047c00000008480,11,04,4,0000000927599366,1,0
245,245,0,0007e00000008180,11,04,2,0000000927599378,1,0
246,246,0,5047c00000008580,11,04,4,000000092759937c,1,0
247,247,0,0007e00000008280,11,04,2,000000092759938f,1,0
248,248,0,5047c00000008680,11,04,4,0000000927599392,1,0
249,249,0,0007e00000008380,11,04,2,00000009275993a4,1,0
250,250,0,0007e00000008480,11,04,2,00000009275993b9,1,0
251,251,0,0007e00000008580,11,04,2,00000009275993d0,1,0
252,252,0,0007e00000008680,11,04,2,00000009275993e7,1,0
253,253,0,5807e40000008080,01,08,5,000000092759942a,1,0
254,254,0,1807e00000008080,11,04,2,0000000927599479,1,0
255,255,0,0003e00000000080,01,06,0,000000092759959e,1,0
256,256,0,4803c00000000080,11,04,4,000000092759969c,1,0
257,257,0,2800300000008180,01,06,0,00000009275997b9,1,0
258,258,0,2804300000008280,01,06,0,00000009275997bb,1,0
259,259,0,2804300000008380,01,06,0,00000009275997bd,1,0
260,260,0,2844300000008480,01,06,0,00000009275997bf,1,0
261,261,0,2844300000008580,01,06,0,00000009275997c1,1,0
262,262,0,2843f00000008680,01,06,0,00000009275997c3,1,0
263,263,0,5003c00000008180,11,04,4,0000000927599812,1,0
264,264,0,5007c00000008280,11,04,4,0000000927599828,1,0
265,265,0,5007c00000008380,11,04,4,000000092759983e,1,0
266,266,0,5047c00000008480,11,04,4,0000000927599854,1,0
267,267,0,0007e00000008180,11,04,2,0000000927599866,1,0
268,268,0,5047c00000008580,11,04,4,000000092759986a,1,0
269,269,0,0007e00000008280,11,04,2,000000092759987d,1,0
270,270,0,5043c00000008680,11,04,4,0000000927599880,1,0
271,271,0,0007e00000008380,11,04,2,0000000927599893,1,0
272,272,0,0007e00000008480,11,04,2,00000009275998a8,1,0
273,273,0,0007e00000008580,11,04,2,00000009275998bf,1,0
274,274,0,0003e00000008080,01,06,0,00000009275998d1,1,0
275,275,0,0007e00000008680,11,04,2,00000009275998d5,1,0
276,276,0,4803c00000008080,11,04,4,0000000927599a21,1,0
277,277,0,3803e00000008080,01,06,0,0000000927599bd7,1,0
278,278,0,2800300000008180,01,06,0,0000000927599be4,1,0
279,279,0,2800300000008280,01,06,0,0000000927599be6,1,0
280,280,0,2800300000008380,01,06,0,0000000927599be8,1,0
281,281,0,2840300000008480,01,06,0,0000000927599bea,1,0
282,282,0,2840300000008580,01,06,0,0000000927599bec,1,0
283,283,0,2847f00000008680,01,06,0,0000000927599bee,1,0
284,284,0,5000000000008080,01,0a,3,0000000927599bf0,1,0
285,285,0,5003c00000008180,11,04,4,0000000927599c3f,1,0
286,286,0,5003c00000008280,11,04,4,0000000927599c55,1,0
287,287,0,5003c00000008380,11,04,4,0000000927599c6b,1,0
288,288,0,5043c00000008480,11,04,4,0000000927599c81,1,0
289,289,0,0007e00000008180,11,04,2,0000000927599c93,1,0
290,290,0,5043c00000008580,11,04,4,0000000927599c97,1,0
291,291,0,0007e00000008280,11,04,2,0000000927599caa,1,0
292,292,0,5047c00000008680,11,04,4,0000000927599cad,1,0
293,293,0,0007e00000008380,11,04,2,0000000927599cc0,1,0
294,294,0,0007e00000008480,11,04,2,0000000927599cd4,1,0
295,295,0,0007e00000008580,11,04,2,0000000927599ceb,1,0
296,296,0,0007e00000008680,11,04,2,0000000927599d02,1,0
297,297,0,5807e40000008080,01,08,5,0000000927599d45,1,0
298,298,0,1807e00000008080,11,04,2,0000000927599d93,1,0
299,299,0,7007e40000000080,01,08,5,0000000927599eff,1,0
300,300,0,2004200000000080,01,0a,1,0000000927599f43,1,0
301,301,0,2800300000008180,01,06,0,000000092759a0a7,1,0
302,302,0,2804300000008280,01,06,0,000000092759a0a9,1,0
303,303,0,2804300000008380,01,06,0,000000092759a0ab,1,0
304,304,0,2844300000008480,01,06,0,000000092759a0ad,1,0
305,305,0,2844300000008580,01,06,0,000000092759a0af,1,0
306,306,0,2847f00000008680,01,06,0,000000092759a0b1,1,0
307,307,0,5003c00000008180,11,04,4,000000092759a100,1,0
308,308,0,5007c00000008280,11,04,4,000000092759a116,1,0
309,309,0,5007c00000008380,11,04,4,000000092759a12c,1,0
310,310,0,5047c00000008480,11,04,4,000000092759a142,1,0
311,311,0,0007e00000008180,11,04,2,000000092759a155,1,0
312,312,0,5047c00000008580,11,04,4,000000092759a158,1,0
313,313,0,0007e00000008280,11,04,2,000000092759a16b,1,0
314,314,0,5047c00000008680,11,04,4,000000092759a16e,1,0
315,315,0,0007e00000008380,11,04,2,000000092759a180,1,0
316,316,0,0007e00000008480,11,04,2,000000092759a196,1,0
317,317,0,0007e00000008580,11,04,2,000000092759a1ad,1,0
318,318,0,0007e00000008080,01,06,0,000000092759a1bd,1,0
319,319,0,0007e00000008680,11,04,2,000000092759a1c3,1,0
320,320,0,4807c00000008080,11,04,4,000000092759a30d,1,0
321,321,0,0007e00000000080,01,06,0,000000092759a377,1,0
322,322,0,4807c00000000080,11,04,4,000000092759a44f,1,0
323,323,0,3807e00000008080,01,06,0,000000092759a56d,1,0
324,324,0,2804300000008180,01,06,0,000000092759a57a,1,0
325,325,0,2804300000008280,01,06,0,000000092759a57c,1,0
326,326,0,2804300000008380,01,06,0,000000092759a57e,1,0
327,327,0,284c300000008480,01,06,0,000000092759a580,1,0
328,328,0,2840300000008580,01,06,0,000000092759a582,1,0
329,329,0,2847f00000008680,01,06,0,000000092759a584,1,0
330,330,0,5004000000008080,01,0a,3,000000092759a586,1,0
331,331,0,5007c00000008180,11,04,4,000000092759a5d3,1,0
332,332,0,5007c00000008280,11,04,4,000000092759a5e9,1,0
333,333,0,5007c00000008380,11,04,4,000000092759a5ff,1,0
334,334,0,504fc00000008480,11,04,4,000000092759a615,1,0
335,335,0,0007e00000008180,11,04,2,000000092759a627,1,0
336,336,0,5043c00000008580,11,04,4,000000092759a62b,1,0
337,337,0,0007e00000008280,11,04,2,000000092759a63d,1,0
338,338,0,5047c00000008680,11,04,4,000000092759a641,1,0
339,339,0,0007e00000008380,11,04,2,000000092759a654,1,0
340,340,0,0007e00000008480,11,04,2,000000092759a66a,1,0
341,341,0,0007e00000008580,11,04,2,000000092759a680,1,0
342,342,0,0007e00000008680,11,04,2,000000092759a695,1,0
343,343,0,5807e40000008080,01,08,5,000000092759a6d9,1,0
344,344,0,1807e00000008080,11,04,2,000000092759a729,1,0
345,345,0,7007e40000000080,01,08,5,000000092759a8bf,1,0
346,346,0,2004200000000080,01,0a,1,000000092759a902,1,0
347,347,0,2804300000008180,01,06,0,000000092759aa66,1,0
348,348,0,2800300000008280,01,06,0,000000092759aa68,1,0
349,349,0,2800300000008380,01,06,0,000000092759aa6a,1,0
350,350,0,2844300000008480,01,06,0,000000092759aa6c,1,0
351,351,0,2840300000008580,01,06,0,000000092759aa6e,1,0
352,352,0,2843f00000008680,01,06,0,000000092759aa70,1,0
353,353,0,5007c00000008180,11,04,4,000000092759aabf,1,0
354,354,0,5003c00000008280,11,04,4,000000092759aad5,1,0
355,355,0,5003c00000008380,11,04,4,000000092759aaeb,1,0
356,356,0,5047c00000008480,11,04,4,000000092759ab01,1,0
357,357,0,0007e00000008180,11,04,2,000000092759ab14,1,0
358,358,0,5043c00000008580,11,04,4,000000092759ab17,1,0
359,359,0,0007e00000008280,11,04,2,000000092759ab2a,1,0
360,360,0,5043c00000008680,11,04,4,000000092759ab2d,1,0
361,361,0,0007e00000008380,11,04,2,000000092759ab3e,1,0
362,362,0,0007e00000008480,11,04,2,000000092759ab55,1,0
363,363,0,0007e00000008580,11,04,2,000000092759ab6c,1,0
364,364,0,0007e00000008080,01,06,0,000000092759ab7e,1,0
365,365,0,0007e00000008680,11,04,2,000000092759ab83,1,0
366,366,0,4807c00000008080,11,04,4,000000092759acce,1,0
367,367,0,0003e00000000080,01,06,0,000000092759ad37,1,0
368,368,0,4803c00000000080,11,04,4,000000092759ae10,1,0
369,369,0,3807e00000008080,01,06,0,000000092759af2d,1,0
370,370,0,2804300000008180,01,06,0,000000092759af3b,1,0
371,371,0,2800300000008280,01,06,0,000000092759af3d,1,0
372,372,0,2800300000008380,01,06,0,000000092759af3f,1,0
373,373,0,2840300000008480,01,06,0,000000092759af41,1,0
374,374,0,2840300000008580,01,06,0,000000092759af43,1,0
375,375,0,2843f00000008680,01,06,0,000000092759af45,1,0
376,376,0,5004000000008080,01,0a,3,000000092759af47,1,0
377,377,0,5007c00000008180,11,04,4,000000092759af96,1,0
378,378,0,5003c00000008280,11,04,4,000000092759afac,1,0
379,379,0,5003c00000008380,11,04,4,000000092759afc2,1,0
380,380,0,5043c00000008480,11,04,4,000000092759afd8,1,0
381,381,0,0007e00000008180,11,04,2,000000092759afea,1,0
382,382,0,5043c00000008580,11,04,4,000000092759afee,1,0
383,383,0,0007e00000008280,11,04,2,000000092759afff,1,0
384,384,0,5043c00000008680,11,04,4,000000092759b004,1,0
385,385,0,0007e00000008380,11,04,2,000000092759b017,1,0
386,386,0,0007e00000008480,11,04,2,000000092759b02d,1,0
387,387,0,0007e00000008580,11,04,2,000000092759b042,1,0
388,388,0,0007e00000008680,11,04,2,000000092759b059,1,0
389,389,0,5807e40000008080,01,08,5,000000092759b09c,1,0
390,390,0,1807e00000008080,11,04,2,000000092759b0ea,1,0
391,391,0,7007e40000000080,01,08,5,000000092759b280,1,0
392,392,0,2004200000000080,01,0a,1,000000092759b2c3,1,0
393,393,0,2800300000008180,01,06,0,000000092759b43c,1,0
394,394,0,2800300000008280,01,06,0,000000092759b43e,1,0
395,395,0,2800300000008380,01,06,0,000000092759b440,1,0
396,396,0,2840300000008480,01,06,0,000000092759b442,1,0
397,397,0,2844300000008580,01,06,0,000000092759b444,1,0
398,398,0,2847f00000008680,01,06,0,000000092759b446,1,0
399,399,0,5003c00000008180,11,04,4,000000092759b495,1,0
400,400,0,5003c00000008280,11,04,4,000000092759b4ab,1,0
401,401,0,5003c00000008380,11,04,4,000000092759b4c1,1,0
402,402,0,5043c00000008480,11,04,4,000000092759b4d7,1,0
403,403,0,0007e00000008180,11,04,2,000000092759b4ea,1,0
404,404,0,5047c00000008580,11,04,4,000000092759b4ed,1,0
405,405,0,0007e00000008280,11,04,2,000000092759b500,1,0
406,406,0,5047c00000008680,11,04,4,000000092759b503,1,0
407,407,0,0007e00000008380,11,04,2,000000092759b514,1,0
408,408,0,0007e00000008480,11,04,2,000000092759b52c,1,0
409,409,0,0007e00000008580,11,04,2,000000092759b541,1,0
410,410,0,0007e00000008080,01,06,0,000000092759b556,1,0
411,411,0,0007e00000008680,11,04,2,000000092759b559,1,0
412,412,0,4807c00000008080,11,04,4,000000092759b6a6,1,0
413,413,0,0003e00000000080,01,06,0,000000092759b70f,1,0
414,414,0,4803c00000000080,11,04,4,000000092759b80c,1,0
415,415,0,3803e00000008080,01,06,0,000000092759b91b,1,0
416,416,0,2800300000008180,01,06,0,000000092759b928,1,0
417,417,0,2800300000008280,01,06,0,000000092759b92a,1,0
418,418,0,2804300000008380,01,06,0,000000092759b92c,1,0
419,419,0,2844300000008480,01,06,0,000000092759b92e,1,0
420,420,0,2844300000008580,01,06,0,000000092759b930,1,0
421,421,0,2843f00000008680,01,06,0,000000092759b932,1,0
422,422,0,5000000000008080,01,0a,3,000000092759b934,1,0
423,423,0,5003c00000008180,11,04,4,000000092759b981,1,0
424,424,0,5003c00000008280,11,04,4,000000092759b997,1,0
425,425,0,5007c00000008380,11,04,4,000000092759b9ad,1,0
426,426,0,5047c00000008480,11,04,4,000000092759b9c3,1,0
