index,raw,opcode,message,timestamp,aliased_addr,dirty,dmask,fillo,hreq_id,ns,nxm,rnode,rreq_id,src,unaliased_addr,vc,xb1,xb1_2,xb2,xb3,xb4,xb5
446,0x181be00000008300,3,ECI_CMD_MRSP_VICDHI,33096997131,8300,,15,,6,1,,,,2,8300,5,,,,0,,0
447,0x0003e00000000000,0,ECI_CMD_MREQ_RLDD,33096998319,0,,15,,,1,,,0,0,0,7,,,0,0,0,
448,0x4803c00000000000,9,ECI_CMD_MRSP_PSHA,33096998581,0,0,15,0,,,0,,0,4,0,5,0,0,,0,,0
449,0x7003e40000000000,14,ECI_CMD_MFWD_SINV_H,33096999078,0,,15,,0,1,,1,,5,0,9,0,,0,0,,
450,0x2000200000000000,4,ECI_CMD_MRSP_HAKD,33096999144,0,,0,,0,1,,,,1,0,11,,,,0,,0
451,0x0003e00000000000,0,ECI_CMD_MREQ_RLDD,33096999584,0,,15,,,1,,,0,0,0,7,,,0,0,0,
452,0x4803c00000000000,9,ECI_CMD_MRSP_PSHA,33096999847,0,0,15,0,,,0,,0,4,0,5,0,0,,0,,0
453,0x7003e40000000000,14,ECI_CMD_MFWD_SINV_H,33097000324,0,,15,,0,1,,1,,5,0,9,0,,0,0,,
454,0x2000200000000000,4,ECI_CMD_MRSP_HAKD,33097000392,0,,0,,0,1,,,,1,0,11,,,,0,,0
455,0x0007e00000000000,0,ECI_CMD_MREQ_RLDD,33097000832,0,,15,,,1,,,1,0,0,7,,,0,0,0,
456,0x4807c00000000000,9,ECI_CMD_MRSP_PSHA,33097001095,0,0,15,0,,,0,,1,4,0,5,0,0,,0,,0
457,0x7003e40000000000,14,ECI_CMD_MFWD_SINV_H,33097001571,0,,15,,0,1,,1,,5,0,9,0,,0,0,,
458,0x2000200000000000,4,ECI_CMD_MRSP_HAKD,33097001637,0,,0,,0,1,,,,1,0,11,,,,0,,0
459,0x2804300000008200,5,ECI_CMD_MREQ_RLDX,33097033972,8200,,0,,,1,,,1,0,8200,7,,,0,4,0,
460,0x2800300000008100,5,ECI_CMD_MREQ_RLDX,33097033974,8100,,0,,,1,,,0,0,8100,7,,,0,4,0,
461,0x2840300000008400,5,ECI_CMD_MREQ_RLDX,33097033976,8400,,0,,,1,,,16,0,8400,7,,,0,4,0,
462,0x2804300000008300,5,ECI_CMD_MREQ_RLDX,33097033978,8300,,0,,,1,,,1,0,8300,7,,,0,4,0,
463,0x2840300000008600,5,ECI_CMD_MREQ_RLDX,33097033980,8600,,0,,,1,,,16,0,8600,7,,,0,4,0,
464,0x2840300000008500,5,ECI_CMD_MREQ_RLDX,33097033982,8500,,0,,,1,,,16,0,8500,7,,,0,4,0,
465,0x5007c00000008200,10,ECI_CMD_MRSP_PEMD,33097034058,8200,0,15,0,,,0,,1,4,8200,5,0,0,,0,,0
466,0x5003c00000008100,10,ECI_CMD_MRSP_PEMD,33097034080,8100,0,15,0,,,0,,0,4,8100,5,0,0,,0,,0
467,0x5043c00000008400,10,ECI_CMD_MRSP_PEMD,33097034102,8400,0,15,0,,,0,,16,4,8400,5,0,0,,0,,0
468,0x5007c00000008300,10,ECI_CMD_MRSP_PEMD,33097034124,8300,0,15,0,,,0,,1,4,8300,5,0,0,,0,,0
469,0x5043c00000008600,10,ECI_CMD_MRSP_PEMD,33097034146,8600,0,15,0,,,0,,16,4,8600,5,0,0,,0,,0
470,0x5043c00000008500,10,ECI_CMD_MRSP_PEMD,33097034168,8500,0,15,0,,,0,,16,4,8500,5,0,0,,0,,0
471,0x0007e00000008000,0,ECI_CMD_MREQ_RLDD,33097034244,8000,,15,,,1,,,1,0,8000,7,,,0,0,0,
472,0x580be40000008100,11,ECI_CMD_MFWD_FEVX_EH,33097034517,8100,,15,,2,1,,1,,5,8100,9,0,,0,0,,
