Sample in Buffer,Sample in Window,TRIGGER,i_app/dcs_odd/i_trace_sys/traceOut_event_data[63:0],i_app/dcs_odd/i_trace_sys/traceOut_event_size[4:0],i_app/dcs_odd/i_trace_sys/traceOut_event_vc[4:0],i_app/dcs_odd/i_trace_sys/traceOut_src[2:0],i_app/dcs_odd/i_trace_sys/traceOut_ts[63:0],i_app/dcs_odd/i_trace_sys/dump_1,i_app/dcs_odd/i_trace_sys/sampleLost
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
143,143,0,0007e00000008500,11,05,2,000000103622363e,1,0
144,144,0,0007e00000008600,11,05,2,0000001036223660,1,0
145,145,0,5803e40000008000,01,09,5,00000010362236f9,1,0
146,146,0,1803e00000008000,11,05,2,0000001036223747,1,0
147,147,0,2800300000008100,01,07,0,0000001036223b59,1,0
148,148,0,2800300000008200,01,07,0,0000001036223b5c,1,0
149,149,0,2804300000008300,01,07,0,0000001036223b5f,1,0
150,150,0,2840300000008400,01,07,0,0000001036223b62,1,0
151,151,0,2844300000008500,01,07,0,0000001036223b65,1,0
152,152,0,2844300000008600,01,07,0,0000001036223b68,1,0
153,153,0,5003c00000008100,11,05,4,0000001036223c03,1,0
154,154,0,5003c00000008200,11,05,4,0000001036223c27,1,0
155,155,0,5007c00000008300,11,05,4,0000001036223c4a,1,0
156,156,0,0007e00000008100,11,05,2,0000001036223c50,1,0
157,157,0,5043c00000008400,11,05,4,0000001036223c6e,1,0
158,158,0,0007e00000008200,11,05,2,0000001036223c76,1,0
159,159,0,5047c00000008500,11,05,4,0000001036223c91,1,0
160,160,0,0007e00000008300,11,05,2,0000001036223c9a,1,0
161,161,0,5047c00000008600,11,05,4,0000001036223cb5,1,0
162,162,0,0007e00000008400,11,05,2,0000001036223cbe,1,0
163,163,0,0007e00000008500,11,05,2,0000001036223ce0,1,0
164,164,0,0007e00000008600,11,05,2,0000001036223d02,1,0
165,165,0,0007e00000008000,01,07,0,0000001036223d19,1,0
166,166,0,4807c00000008000,11,05,4,0000001036223f69,1,0
167,167,0,3807e00000008000,01,07,0,00000010362241fe,1,0
168,168,0,2800300000008100,01,07,0,0000001036224214,1,0
169,169,0,2804300000008200,01,07,0,0000001036224217,1,0
170,170,0,2804300000008300,01,07,0,000000103622421a,1,0
171,171,0,2840300000008400,01,07,0,000000103622421d,1,0
172,172,0,2844300000008500,01,07,0,0000001036224220,1,0
173,173,0,2840300000008600,01,07,0,0000001036224223,1,0
174,174,0,5004000000008000,01,0b,3,000000103622424f,1,0
175,175,0,5003c00000008100,11,05,4,00000010362242be,1,0
176,176,0,5007c00000008200,11,05,4,00000010362242e1,1,0
177,177,0,5007c00000008300,11,05,4,0000001036224305,1,0
178,178,0,0007e00000008100,11,05,2,000000103622430e,1,0
179,179,0,5043c00000008400,11,05,4,0000001036224328,1,0
180,180,0,0007e00000008200,11,05,2,0000001036224331,1,0
181,181,0,5047c00000008500,11,05,4,000000103622434c,1,0
182,182,0,0007e00000008300,11,05,2,0000001036224354,1,0
183,183,0,5043c00000008600,11,05,4,000000103622436f,1,0
184,184,0,0007e00000008400,11,05,2,0000001036224376,1,0
185,185,0,0007e00000008500,11,05,2,000000103622439c,1,0
186,186,0,0007e00000008600,11,05,2,00000010362243be,1,0
187,187,0,5803e40000008000,01,09,5,0000001036224474,1,0
188,188,0,1803e00000008000,11,05,2,00000010362244c2,1,0
189,189,0,0003e00000000000,01,07,0,00000010362246ab,1,0
190,190,0,4803c00000000000,11,05,4,0000001036224834,1,0
191,191,0,2804300000008100,01,07,0,00000010362249ea,1,0
192,192,0,2800300000008200,01,07,0,00000010362249ed,1,0
193,193,0,2800300000008300,01,07,0,00000010362249f0,1,0
194,194,0,2844300000008400,01,07,0,00000010362249f3,1,0
195,195,0,2840300000008500,01,07,0,00000010362249f6,1,0
196,196,0,2840300000008600,01,07,0,00000010362249f9,1,0
197,197,0,5007c00000008100,11,05,4,0000001036224a94,1,0
198,198,0,5003c00000008200,11,05,4,0000001036224ab7,1,0
199,199,0,5003c00000008300,11,05,4,0000001036224adb,1,0
200,200,0,0007e00000008100,11,05,2,0000001036224ae4,1,0
201,201,0,5047c00000008400,11,05,4,0000001036224afe,1,0
202,202,0,0007e00000008200,11,05,2,0000001036224b07,1,0
203,203,0,5043c00000008500,11,05,4,0000001036224b22,1,0
204,204,0,0007e00000008300,11,05,2,0000001036224b28,1,0
205,205,0,5043c00000008600,11,05,4,0000001036224b45,1,0
206,206,0,0007e00000008400,11,05,2,0000001036224b4c,1,0
207,207,0,0007e00000008500,11,05,2,0000001036224b72,1,0
208,208,0,0007e00000008600,11,05,2,0000001036224b94,1,0
209,209,0,0007e00000008000,01,07,0,0000001036224bb0,1,0
210,210,0,4807c00000008000,11,05,4,0000001036224e01,1,0
211,211,0,7003e40000000000,01,09,5,0000001036224f67,1,0
212,212,0,2000200000000000,01,0b,1,0000001036224fa6,1,0
213,213,0,3807e00000008000,01,07,0,00000010362251fc,1,0
214,214,0,2804300000008100,01,07,0,0000001036225211,1,0
215,215,0,2800300000008200,01,07,0,0000001036225214,1,0
216,216,0,2800300000008300,01,07,0,0000001036225217,1,0
217,217,0,2840300000008400,01,07,0,000000103622521a,1,0
218,218,0,2840300000008500,01,07,0,000000103622521d,1,0
219,219,0,2840300000008600,01,07,0,0000001036225220,1,0
220,220,0,5004000000008000,01,0b,3,000000103622524d,1,0
221,221,0,5007c00000008100,11,05,4,00000010362252cc,1,0
222,222,0,5003c00000008200,11,05,4,00000010362252f0,1,0
223,223,0,5003c00000008300,11,05,4,0000001036225313,1,0
224,224,0,0007e00000008100,11,05,2,000000103622531c,1,0
225,225,0,5043c00000008400,11,05,4,0000001036225337,1,0
226,226,0,0007e00000008200,11,05,2,0000001036225340,1,0
227,227,0,5043c00000008500,11,05,4,000000103622535a,1,0
228,228,0,0007e00000008300,11,05,2,0000001036225362,1,0
229,229,0,5043c00000008600,11,05,4,000000103622537e,1,0
230,230,0,0007e00000008400,11,05,2,0000001036225384,1,0
231,231,0,0007e00000008500,11,05,2,00000010362253aa,1,0
232,232,0,0007e00000008600,11,05,2,00000010362253ce,1,0
233,233,0,5803e40000008000,01,09,5,0000001036225470,1,0
234,234,0,1803e00000008000,11,05,2,00000010362254bc,1,0
235,235,0,0003e00000000000,01,07,0,00000010362256a2,1,0
236,236,0,4803c00000000000,11,05,4,0000001036225872,1,0
237,237,0,2800300000008100,01,07,0,0000001036225a0d,1,0
238,238,0,2800300000008200,01,07,0,0000001036225a10,1,0
239,239,0,2804300000008300,01,07,0,0000001036225a13,1,0
240,240,0,2844300000008400,01,07,0,0000001036225a16,1,0
241,241,0,2840300000008500,01,07,0,0000001036225a19,1,0
242,242,0,2844300000008600,01,07,0,0000001036225a1c,1,0
243,243,0,5003c00000008100,11,05,4,0000001036225ab7,1,0
244,244,0,5003c00000008200,11,05,4,0000001036225adb,1,0
245,245,0,5007c00000008300,11,05,4,0000001036225afe,1,0
246,246,0,0007e00000008100,11,05,2,0000001036225b04,1,0
247,247,0,5047c00000008400,11,05,4,0000001036225b22,1,0
248,248,0,0007e00000008200,11,05,2,0000001036225b2a,1,0
249,249,0,5043c00000008500,11,05,4,0000001036225b45,1,0
250,250,0,0007e00000008300,11,05,2,0000001036225b4e,1,0
251,251,0,5047c00000008600,11,05,4,0000001036225b69,1,0
252,252,0,0007e00000008400,11,05,2,0000001036225b72,1,0
253,253,0,0007e00000008500,11,05,2,0000001036225b94,1,0
254,254,0,0007e00000008600,11,05,2,0000001036225bb6,1,0
255,255,0,0007e00000008000,01,07,0,0000001036225bcd,1,0
256,256,0,4807c00000008000,11,05,4,0000001036225e1e,1,0
257,257,0,3803e00000008000,01,07,0,000000103622612c,1,0
258,258,0,2804300000008100,01,07,0,0000001036226140,1,0
259,259,0,2800300000008200,01,07,0,0000001036226143,1,0
260,260,0,2804300000008300,01,07,0,0000001036226146,1,0
261,261,0,2840300000008400,01,07,0,0000001036226149,1,0
262,262,0,2844300000008500,01,07,0,000000103622614c,1,0
263,263,0,2840300000008600,01,07,0,000000103622614f,1,0
264,264,0,5000000000008000,01,0b,3,000000103622617d,1,0
265,265,0,5007c00000008100,11,05,4,00000010362261fb,1,0
266,266,0,5003c00000008200,11,05,4,000000103622621e,1,0
267,267,0,5007c00000008300,11,05,4,0000001036226242,1,0
268,268,0,0007e00000008100,11,05,2,000000103622624a,1,0
269,269,0,5043c00000008400,11,05,4,0000001036226265,1,0
270,270,0,0007e00000008200,11,05,2,000000103622626e,1,0
271,271,0,5047c00000008500,11,05,4,0000001036226289,1,0
272,272,0,0007e00000008300,11,05,2,0000001036226292,1,0
273,273,0,5043c00000008600,11,05,4,00000010362262ac,1,0
274,274,0,0007e00000008400,11,05,2,00000010362262b2,1,0
275,275,0,0007e00000008500,11,05,2,00000010362262d8,1,0
276,276,0,0007e00000008600,11,05,2,00000010362262fc,1,0
277,277,0,5803e40000008000,01,09,5,0000001036226398,1,0
278,278,0,1803e00000008000,11,05,2,00000010362263e4,1,0
279,279,0,2800300000008100,01,07,0,00000010362267f5,1,0
280,280,0,2800300000008200,01,07,0,00000010362267f8,1,0
281,281,0,2800300000008300,01,07,0,00000010362267fb,1,0
282,282,0,2844300000008400,01,07,0,00000010362267fe,1,0
283,283,0,2844300000008500,01,07,0,0000001036226801,1,0
284,284,0,2844300000008600,01,07,0,0000001036226804,1,0
285,285,0,5003c00000008100,11,05,4,000000103622689f,1,0
286,286,0,5003c00000008200,11,05,4,00000010362268c2,1,0
287,287,0,5003c00000008300,11,05,4,00000010362268e6,1,0
288,288,0,0007e00000008100,11,05,2,00000010362268ee,1,0
289,289,0,5047c00000008400,11,05,4,0000001036226909,1,0
290,290,0,0007e00000008200,11,05,2,0000001036226912,1,0
291,291,0,5047c00000008500,11,05,4,000000103622692d,1,0
292,292,0,0007e00000008300,11,05,2,0000001036226936,1,0
293,293,0,5047c00000008600,11,05,4,0000001036226950,1,0
294,294,0,0007e00000008400,11,05,2,0000001036226956,1,0
295,295,0,0007e00000008500,11,05,2,000000103622697a,1,0
296,296,0,0007e00000008600,11,05,2,00000010362269a0,1,0
297,297,0,5803e40000008000,01,09,5,000000103621bbca,1,0
298,298,0,1803e00000008000,11,05,2,000000103621bc16,1,0
299,299,0,2800300000008100,01,07,0,000000103621c021,1,0
300,300,0,2800300000008200,01,07,0,000000103621c024,1,0
301,301,0,2800300000008300,01,07,0,000000103621c027,1,0
302,302,0,2840300000008400,01,07,0,000000103621c02a,1,0
303,303,0,2840300000008500,01,07,0,000000103621c02d,1,0
304,304,0,2840300000008600,01,07,0,000000103621c030,1,0
305,305,0,5003c00000008100,11,05,4,000000103621c0ca,1,0
306,306,0,5003c00000008200,11,05,4,000000103621c0ee,1,0
307,307,0,5003c00000008300,11,05,4,000000103621c111,1,0
308,308,0,0007e00000008100,11,05,2,000000103621c11a,1,0
309,309,0,5043c00000008400,11,05,4,000000103621c135,1,0
310,310,0,0007e00000008200,11,05,2,000000103621c13e,1,0
311,311,0,5043c00000008500,11,05,4,000000103621c158,1,0
312,312,0,0007e00000008300,11,05,2,000000103621c160,1,0
313,313,0,5043c00000008600,11,05,4,000000103621c17c,1,0
314,314,0,0007e00000008400,11,05,2,000000103621c184,1,0
315,315,0,0007e00000008500,11,05,2,000000103621c1a6,1,0
316,316,0,0007e00000008600,11,05,2,000000103621c1cc,1,0
317,317,0,0007e00000008000,01,07,0,000000103621c1e0,1,0
318,318,0,4807c00000008000,11,05,4,000000103621c431,1,0
319,319,0,3807e00000008000,01,07,0,000000103621c6c2,1,0
320,320,0,2804300000008100,01,07,0,000000103621c6d6,1,0
321,321,0,2804300000008200,01,07,0,000000103621c6d9,1,0
322,322,0,2800300000008300,01,07,0,000000103621c6dc,1,0
323,323,0,2840300000008400,01,07,0,000000103621c6df,1,0
324,324,0,2840300000008500,01,07,0,000000103621c6e2,1,0
325,325,0,2840300000008600,01,07,0,000000103621c6e5,1,0
326,326,0,5004000000008000,01,0b,3,000000103621c713,1,0
327,327,0,5007c00000008100,11,05,4,000000103621c792,1,0
328,328,0,5007c00000008200,11,05,4,000000103621c7b5,1,0
329,329,0,5003c00000008300,11,05,4,000000103621c7d9,1,0
330,330,0,0007e00000008100,11,05,2,000000103621c7e2,1,0
331,331,0,5043c00000008400,11,05,4,000000103621c7fc,1,0
332,332,0,0007e00000008200,11,05,2,000000103621c804,1,0
333,333,0,5043c00000008500,11,05,4,000000103621c820,1,0
334,334,0,0007e00000008300,11,05,2,000000103621c828,1,0
335,335,0,5043c00000008600,11,05,4,000000103621c843,1,0
336,336,0,0007e00000008400,11,05,2,000000103621c84a,1,0
337,337,0,0007e00000008500,11,05,2,000000103621c870,1,0
338,338,0,0007e00000008600,11,05,2,000000103621c892,1,0
339,339,0,5803e40000008000,01,09,5,000000103621c92f,1,0
340,340,0,1803e00000008000,11,05,2,000000103621c97c,1,0
341,341,0,2804300000008100,01,07,0,000000103621cd8c,1,0
342,342,0,2804300000008200,01,07,0,000000103621cd8f,1,0
343,343,0,2800300000008300,01,07,0,000000103621cd92,1,0
344,344,0,2840300000008400,01,07,0,000000103621cd95,1,0
345,345,0,2840300000008500,01,07,0,000000103621cd98,1,0
346,346,0,2840300000008600,01,07,0,000000103621cd9b,1,0
347,347,0,5007c00000008100,11,05,4,000000103621ce36,1,0
348,348,0,5007c00000008200,11,05,4,000000103621ce59,1,0
349,349,0,5003c00000008300,11,05,4,000000103621ce7d,1,0
350,350,0,0007e00000008100,11,05,2,000000103621ce86,1,0
351,351,0,5043c00000008400,11,05,4,000000103621cea0,1,0
352,352,0,0007e00000008200,11,05,2,000000103621cea9,1,0
353,353,0,5043c00000008500,11,05,4,000000103621cec4,1,0
354,354,0,0007e00000008300,11,05,2,000000103621cecc,1,0
355,355,0,5043c00000008600,11,05,4,000000103621cee7,1,0
356,356,0,0007e00000008400,11,05,2,000000103621ceef,1,0
357,357,0,0007e00000008500,11,05,2,000000103621cf12,1,0
358,358,0,0007e00000008600,11,05,2,000000103621cf36,1,0
359,359,0,0007e00000008000,01,07,0,000000103621cf52,1,0
360,360,0,4807c00000008000,11,05,4,000000103621d1a2,1,0
361,361,0,0003e00000000000,01,07,0,000000103621d21f,1,0
362,362,0,4803c00000000000,11,05,4,000000103621d3a9,1,0
363,363,0,3803e00000008000,01,07,0,000000103621d548,1,0
364,364,0,2800300000008100,01,07,0,000000103621d55e,1,0
365,365,0,2800300000008200,01,07,0,000000103621d561,1,0
366,366,0,2800300000008300,01,07,0,000000103621d564,1,0
367,367,0,2844300000008400,01,07,0,000000103621d567,1,0
368,368,0,2844300000008500,01,07,0,000000103621d56a,1,0
369,369,0,2840300000008600,01,07,0,000000103621d56d,1,0
370,370,0,5000000000008000,01,0b,3,000000103621d59a,1,0
371,371,0,5003c00000008100,11,05,4,000000103621d619,1,0
372,372,0,5003c00000008200,11,05,4,000000103621d63c,1,0
373,373,0,5003c00000008300,11,05,4,000000103621d660,1,0
374,374,0,0007e00000008100,11,05,2,000000103621d666,1,0
375,375,0,5047c00000008400,11,05,4,000000103621d683,1,0
376,376,0,0007e00000008200,11,05,2,000000103621d68c,1,0
377,377,0,5047c00000008500,11,05,4,000000103621d6a7,1,0
378,378,0,0007e00000008300,11,05,2,000000103621d6b0,1,0
379,379,0,5043c00000008600,11,05,4,000000103621d6ca,1,0
380,380,0,0007e00000008400,11,05,2,000000103621d6d2,1,0
381,381,0,0007e00000008500,11,05,2,000000103621d6f4,1,0
382,382,0,0007e00000008600,11,05,2,000000103621d718,1,0
383,383,0,5803e40000008000,01,09,5,000000103621d7ba,1,0
384,384,0,1803e00000008000,11,05,2,000000103621d808,1,0
385,385,0,7003e40000000000,01,09,5,000000103621dada,1,0
386,386,0,2000200000000000,01,0b,1,000000103621db1a,1,0
387,387,0,2800300000008100,01,07,0,000000103621dd85,1,0
388,388,0,2800300000008200,01,07,0,000000103621dd88,1,0
389,389,0,2800300000008300,01,07,0,000000103621dd8b,1,0
390,390,0,2848300000008400,01,07,0,000000103621dd8e,1,0
391,391,0,2840300000008500,01,07,0,000000103621dd91,1,0
392,392,0,2840300000008600,01,07,0,000000103621dd94,1,0
393,393,0,5003c00000008100,11,05,4,000000103621de2f,1,0
394,394,0,5003c00000008200,11,05,4,000000103621de53,1,0
395,395,0,5003c00000008300,11,05,4,000000103621de76,1,0
396,396,0,0007e00000008100,11,05,2,000000103621de7e,1,0
397,397,0,504bc00000008400,11,05,4,000000103621de9a,1,0
398,398,0,0007e00000008200,11,05,2,000000103621dea0,1,0
399,399,0,5043c00000008500,11,05,4,000000103621debd,1,0
400,400,0,0007e00000008300,11,05,2,000000103621dec4,1,0
401,401,0,5043c00000008600,11,05,4,000000103621dee1,1,0
402,402,0,0007e00000008400,11,05,2,000000103621deea,1,0
403,403,0,0007e00000008500,11,05,2,000000103621df0c,1,0
404,404,0,0007e00000008600,11,05,2,000000103621df30,1,0
405,405,0,0007e00000008000,01,07,0,000000103621df4c,1,0
406,406,0,4807c00000008000,11,05,4,000000103621e19a,1,0
407,407,0,0003e00000000000,01,07,0,000000103621e215,1,0
408,408,0,4803c00000000000,11,05,4,000000103621e3ed,1,0
409,409,0,3803e00000008000,01,07,0,000000103621e58d,1,0
410,410,0,2800300000008100,01,07,0,000000103621e5a3,1,0
411,411,0,2804300000008200,01,07,0,000000103621e5a6,1,0
412,412,0,2808300000008300,01,07,0,000000103621e5a9,1,0
413,413,0,2844300000008400,01,07,0,000000103621e5ac,1,0
414,414,0,2844300000008500,01,07,0,000000103621e5af,1,0
415,415,0,2840300000008600,01,07,0,000000103621e5b2,1,0
416,416,0,5000000000008000,01,0b,3,000000103621e5df,1,0
417,417,0,5003c00000008100,11,05,4,000000103621e65e,1,0
418,418,0,5007c00000008200,11,05,4,000000103621e681,1,0
419,419,0,500bc00000008300,11,05,4,000000103621e6a5,1,0
420,420,0,0007e00000008100,11,05,2,000000103621e6ae,1,0
421,421,0,5047c00000008400,11,05,4,000000103621e6c8,1,0
422,422,0,0007e00000008200,11,05,2,000000103621e6ce,1,0
423,423,0,5047c00000008500,11,05,4,000000103621e6ec,1,0
424,424,0,0007e00000008300,11,05,2,000000103621e6f4,1,0
