Sample in Buffer,Sample in Window,TRIGGER,i_app/dcs_even/i_trace_app/traceOut_event_data[63:0],i_app/dcs_even/i_trace_app/traceOut_event_size[4:0],i_app/dcs_even/i_trace_app/traceOut_event_vc[4:0],i_app/dcs_even/i_trace_app/traceOut_src[2:0],i_app/dcs_even/i_trace_app/traceOut_ts[63:0],i_app/dcs_even/i_trace_app/dump_1,i_app/dcs_even/i_trace_app/sampleLost
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
133,133,0,1807e00000008080,11,04,2,0000000a0f98dd22,1,0
134,134,0,7007e40000000080,01,08,5,0000000a0f98de91,1,0
135,135,0,2004200000000080,01,0a,1,0000000a0f98ded4,1,0
136,136,0,2800300000008180,01,06,0,0000000a0f98e04e,1,0
137,137,0,2800300000008280,01,06,0,0000000a0f98e050,1,0
138,138,0,2800300000008380,01,06,0,0000000a0f98e052,1,0
139,139,0,2844300000008480,01,06,0,0000000a0f98e054,1,0
140,140,0,2844300000008580,01,06,0,0000000a0f98e056,1,0
141,141,0,2847f00000008680,01,06,0,0000000a0f98e058,1,0
142,142,0,5003c00000008180,11,04,4,0000000a0f98e09e,1,0
143,143,0,5003c00000008280,11,04,4,0000000a0f98e0b4,1,0
144,144,0,5003c00000008380,11,04,4,0000000a0f98e0ca,1,0
145,145,0,5047c00000008480,11,04,4,0000000a0f98e0e0,1,0
146,146,0,0007e00000008180,11,04,2,0000000a0f98e0ef,1,0
147,147,0,5047c00000008580,11,04,4,0000000a0f98e0f6,1,0
148,148,0,0007e00000008280,11,04,2,0000000a0f98e106,1,0
149,149,0,5047c00000008680,11,04,4,0000000a0f98e10c,1,0
150,150,0,0007e00000008380,11,04,2,0000000a0f98e11c,1,0
151,151,0,0007e00000008480,11,04,2,0000000a0f98e130,1,0
152,152,0,0007e00000008580,11,04,2,0000000a0f98e148,1,0
153,153,0,0007e00000008680,11,04,2,0000000a0f98e15f,1,0
154,154,0,0007e00000008080,01,06,0,0000000a0f98e164,1,0
155,155,0,4807c00000008080,11,04,4,0000000a0f98e2bc,1,0
156,156,0,0003e00000000080,01,06,0,0000000a0f98e325,1,0
157,157,0,4803c00000000080,11,04,4,0000000a0f98e432,1,0
158,158,0,3803e00000008080,01,06,0,0000000a0f98e54f,1,0
159,159,0,2804300000008180,01,06,0,0000000a0f98e55e,1,0
160,160,0,2804300000008280,01,06,0,0000000a0f98e560,1,0
161,161,0,2800300000008380,01,06,0,0000000a0f98e562,1,0
162,162,0,2840300000008480,01,06,0,0000000a0f98e564,1,0
163,163,0,2840300000008580,01,06,0,0000000a0f98e566,1,0
164,164,0,2847f00000008680,01,06,0,0000000a0f98e568,1,0
165,165,0,5000000000008080,01,0a,3,0000000a0f98e568,1,0
166,166,0,5007c00000008180,11,04,4,0000000a0f98e5b9,1,0
167,167,0,5007c00000008280,11,04,4,0000000a0f98e5cf,1,0
168,168,0,5003c00000008380,11,04,4,0000000a0f98e5e5,1,0
169,169,0,5043c00000008480,11,04,4,0000000a0f98e5fb,1,0
170,170,0,0007e00000008180,11,04,2,0000000a0f98e60a,1,0
171,171,0,5043c00000008580,11,04,4,0000000a0f98e611,1,0
172,172,0,0007e00000008280,11,04,2,0000000a0f98e621,1,0
173,173,0,5047c00000008680,11,04,4,0000000a0f98e627,1,0
174,174,0,0007e00000008380,11,04,2,0000000a0f98e637,1,0
175,175,0,0007e00000008480,11,04,2,0000000a0f98e64c,1,0
176,176,0,0007e00000008580,11,04,2,0000000a0f98e661,1,0
177,177,0,0007e00000008680,11,04,2,0000000a0f98e67a,1,0
178,178,0,5807e40000008080,01,08,5,0000000a0f98e6bf,1,0
179,179,0,1807e00000008080,11,04,2,0000000a0f98e70b,1,0
180,180,0,7007e40000000080,01,08,5,0000000a0f98e8a9,1,0
181,181,0,2004200000000080,01,0a,1,0000000a0f98e8ec,1,0
182,182,0,2804300000008180,01,06,0,0000000a0f98ea67,1,0
183,183,0,2800300000008280,01,06,0,0000000a0f98ea69,1,0
184,184,0,2804300000008380,01,06,0,0000000a0f98ea6b,1,0
185,185,0,2840300000008480,01,06,0,0000000a0f98ea6d,1,0
186,186,0,2840300000008580,01,06,0,0000000a0f98ea6f,1,0
187,187,0,2847f00000008680,01,06,0,0000000a0f98ea71,1,0
188,188,0,5007c00000008180,11,04,4,0000000a0f98eab7,1,0
189,189,0,5003c00000008280,11,04,4,0000000a0f98eacd,1,0
190,190,0,5007c00000008380,11,04,4,0000000a0f98eae3,1,0
191,191,0,5043c00000008480,11,04,4,0000000a0f98eaf9,1,0
192,192,0,0007e00000008180,11,04,2,0000000a0f98eb08,1,0
193,193,0,5043c00000008580,11,04,4,0000000a0f98eb0f,1,0
194,194,0,0007e00000008280,11,04,2,0000000a0f98eb1e,1,0
195,195,0,5047c00000008680,11,04,4,0000000a0f98eb25,1,0
196,196,0,0007e00000008380,11,04,2,0000000a0f98eb35,1,0
197,197,0,0007e00000008480,11,04,2,0000000a0f98eb4b,1,0
198,198,0,0007e00000008580,11,04,2,0000000a0f98eb60,1,0
199,199,0,0007e00000008680,11,04,2,0000000a0f98eb77,1,0
200,200,0,0003e00000008080,01,06,0,0000000a0f98eb7d,1,0
201,201,0,4803c00000008080,11,04,4,0000000a0f98ecd5,1,0
202,202,0,0003e00000000080,01,06,0,0000000a0f98ed3d,1,0
203,203,0,4803c00000000080,11,04,4,0000000a0f98ee44,1,0
204,204,0,3803e00000008080,01,06,0,0000000a0f98ef52,1,0
205,205,0,2804300000008180,01,06,0,0000000a0f98ef61,1,0
206,206,0,2804300000008280,01,06,0,0000000a0f98ef63,1,0
207,207,0,2804300000008380,01,06,0,0000000a0f98ef65,1,0
208,208,0,2840300000008480,01,06,0,0000000a0f98ef67,1,0
209,209,0,2840300000008580,01,06,0,0000000a0f98ef69,1,0
210,210,0,5000000000008080,01,0a,3,0000000a0f98ef6b,1,0
211,211,0,2843f00000008680,01,06,0,0000000a0f98ef6d,1,0
212,212,0,5007c00000008180,11,04,4,0000000a0f98efbc,1,0
213,213,0,5007c00000008280,11,04,4,0000000a0f98efd2,1,0
214,214,0,5007c00000008380,11,04,4,0000000a0f98efe8,1,0
215,215,0,5043c00000008480,11,04,4,0000000a0f98effe,1,0
216,216,0,0007e00000008180,11,04,2,0000000a0f98f00e,1,0
217,217,0,5043c00000008580,11,04,4,0000000a0f98f014,1,0
218,218,0,0007e00000008280,11,04,2,0000000a0f98f023,1,0
219,219,0,5043c00000008680,11,04,4,0000000a0f98f02a,1,0
220,220,0,0007e00000008380,11,04,2,0000000a0f98f039,1,0
221,221,0,0007e00000008480,11,04,2,0000000a0f98f050,1,0
222,222,0,0007e00000008580,11,04,2,0000000a0f98f066,1,0
223,223,0,0007e00000008680,11,04,2,0000000a0f98f07d,1,0
224,224,0,5807e40000008080,01,08,5,0000000a0f98f0be,1,0
225,225,0,1807e00000008080,11,04,2,0000000a0f98f10b,1,0
226,226,0,2800300000008180,01,06,0,0000000a0f98f38e,1,0
227,227,0,2804300000008280,01,06,0,0000000a0f98f390,1,0
228,228,0,2800300000008380,01,06,0,0000000a0f98f392,1,0
229,229,0,2840300000008480,01,06,0,0000000a0f98f394,1,0
230,230,0,2840300000008580,01,06,0,0000000a0f98f396,1,0
231,231,0,2843f00000008680,01,06,0,0000000a0f98f398,1,0
232,232,0,5003c00000008180,11,04,4,0000000a0f98f3de,1,0
233,233,0,5007c00000008280,11,04,4,0000000a0f98f3f4,1,0
234,234,0,5003c00000008380,11,04,4,0000000a0f98f40a,1,0
235,235,0,5043c00000008480,11,04,4,0000000a0f98f420,1,0
236,236,0,0007e00000008180,11,04,2,0000000a0f98f42f,1,0
237,237,0,5043c00000008580,11,04,4,0000000a0f98f436,1,0
238,238,0,0007e00000008280,11,04,2,0000000a0f98f446,1,0
239,239,0,5043c00000008680,11,04,4,0000000a0f98f44c,1,0
240,240,0,0007e00000008380,11,04,2,0000000a0f98f45b,1,0
241,241,0,0007e00000008480,11,04,2,0000000a0f98f471,1,0
242,242,0,0007e00000008580,11,04,2,0000000a0f98f487,1,0
243,243,0,0007e00000008680,11,04,2,0000000a0f98f49e,1,0
244,244,0,0003e00000008080,01,06,0,0000000a0f98f4a0,1,0
245,245,0,4803c00000008080,11,04,4,0000000a0f98f5f6,1,0
246,246,0,7007e40000000080,01,08,5,0000000a0f98f6a5,1,0
247,247,0,2004200000000080,01,0a,1,0000000a0f98f6e6,1,0
248,248,0,3807e00000008080,01,06,0,0000000a0f98f852,1,0
249,249,0,2800300000008180,01,06,0,0000000a0f98f861,1,0
250,250,0,2804300000008280,01,06,0,0000000a0f98f863,1,0
251,251,0,2800300000008380,01,06,0,0000000a0f98f865,1,0
252,252,0,2840300000008480,01,06,0,0000000a0f98f867,1,0
253,253,0,2840300000008580,01,06,0,0000000a0f98f869,1,0
254,254,0,2843f00000008680,01,06,0,0000000a0f98f86b,1,0
255,255,0,5004000000008080,01,0a,3,0000000a0f98f86b,1,0
256,256,0,5003c00000008180,11,04,4,0000000a0f98f8bc,1,0
257,257,0,5007c00000008280,11,04,4,0000000a0f98f8d2,1,0
258,258,0,5003c00000008380,11,04,4,0000000a0f98f8e8,1,0
259,259,0,5043c00000008480,11,04,4,0000000a0f98f8fe,1,0
260,260,0,0007e00000008180,11,04,2,0000000a0f98f90d,1,0
261,261,0,5043c00000008580,11,04,4,0000000a0f98f914,1,0
262,262,0,0007e00000008280,11,04,2,0000000a0f98f924,1,0
263,263,0,5043c00000008680,11,04,4,0000000a0f98f92a,1,0
264,264,0,0007e00000008380,11,04,2,0000000a0f98f939,1,0
265,265,0,0007e00000008480,11,04,2,0000000a0f98f94f,1,0
266,266,0,0007e00000008580,11,04,2,0000000a0f98f966,1,0
267,267,0,0007e00000008680,11,04,2,0000000a0f98f97d,1,0
268,268,0,5807e40000008080,01,08,5,0000000a0f98f9c2,1,0
269,269,0,1807e00000008080,11,04,2,0000000a0f98fa0f,1,0
270,270,0,0003e00000000080,01,06,0,0000000a0f98fb37,1,0
271,271,0,4803c00000000080,11,04,4,0000000a0f98fc3e,1,0
272,272,0,2804300000008180,01,06,0,0000000a0f98fd5b,1,0
273,273,0,2804300000008280,01,06,0,0000000a0f98fd5d,1,0
274,274,0,2804300000008380,01,06,0,0000000a0f98fd5f,1,0
275,275,0,2844300000008480,01,06,0,0000000a0f98fd61,1,0
276,276,0,2844300000008580,01,06,0,0000000a0f98fd63,1,0
277,277,0,2843f00000008680,01,06,0,0000000a0f98fd65,1,0
278,278,0,5007c00000008180,11,04,4,0000000a0f98fdab,1,0
279,279,0,5007c00000008280,11,04,4,0000000a0f98fdc1,1,0
280,280,0,5007c00000008380,11,04,4,0000000a0f98fdd7,1,0
281,281,0,5047c00000008480,11,04,4,0000000a0f98fded,1,0
282,282,0,0007e00000008180,11,04,2,0000000a0f98fdfc,1,0
283,283,0,5047c00000008580,11,04,4,0000000a0f98fe03,1,0
284,284,0,0007e00000008280,11,04,2,0000000a0f98fe12,1,0
285,285,0,5043c00000008680,11,04,4,0000000a0f98fe19,1,0
286,286,0,0007e00000008380,11,04,2,0000000a0f98fe29,1,0
287,287,0,0007e00000008480,11,04,2,0000000a0f98fe3f,1,0
288,288,0,0007e00000008580,11,04,2,0000000a0f98fe54,1,0
289,289,0,0007e00000008680,11,04,2,0000000a0f98fe6b,1,0
290,290,0,0007e00000008080,01,06,0,0000000a0f98fe6d,1,0
291,291,0,4807c00000008080,11,04,4,0000000a0f98ffc6,1,0
292,292,0,7007e40000000080,01,08,5,0000000a0f990076,1,0
293,293,0,2004200000000080,01,0a,1,0000000a0f9900b8,1,0
294,294,0,3803e00000008080,01,06,0,0000000a0f990210,1,0
295,295,0,2800300000008180,01,06,0,0000000a0f99021e,1,0
296,296,0,2800300000008280,01,06,0,0000000a0f990220,1,0
297,297,0,2804300000008380,01,06,0,0000000a0f990222,1,0
298,298,0,2844300000008480,01,06,0,0000000a0f990224,1,0
299,299,0,2844300000008580,01,06,0,0000000a0f990226,1,0
300,300,0,2843f00000008680,01,06,0,0000000a0f990228,1,0
301,301,0,5000000000008080,01,0a,3,0000000a0f99022a,1,0
302,302,0,5003c00000008180,11,04,4,0000000a0f990279,1,0
303,303,0,5003c00000008280,11,04,4,0000000a0f99028f,1,0
304,304,0,5007c00000008380,11,04,4,0000000a0f9902a5,1,0
305,305,0,5047c00000008480,11,04,4,0000000a0f9902bb,1,0
306,306,0,0007e00000008180,11,04,2,0000000a0f9902cb,1,0
307,307,0,5047c00000008580,11,04,4,0000000a0f9902d1,1,0
308,308,0,0007e00000008280,11,04,2,0000000a0f9902df,1,0
309,309,0,5043c00000008680,11,04,4,0000000a0f9902e7,1,0
310,310,0,0007e00000008380,11,04,2,0000000a0f9902f6,1,0
311,311,0,0007e00000008480,11,04,2,0000000a0f99030d,1,0
312,312,0,0007e00000008580,11,04,2,0000000a0f990323,1,0
313,313,0,0007e00000008680,11,04,2,0000000a0f990339,1,0
314,314,0,5807e40000008080,01,08,5,0000000a0f99037e,1,0
315,315,0,1807e00000008080,11,04,2,0000000a0f9903cb,1,0
316,316,0,0003e00000000080,01,06,0,0000000a0f9904f3,1,0
317,317,0,4803c00000000080,11,04,4,0000000a0f9905d1,1,0
318,318,0,2800300000008180,01,06,0,0000000a0f9906fd,1,0
319,319,0,2800300000008280,01,06,0,0000000a0f9906ff,1,0
320,320,0,2800300000008380,01,06,0,0000000a0f990701,1,0
321,321,0,2844300000008480,01,06,0,0000000a0f990703,1,0
322,322,0,2844300000008580,01,06,0,0000000a0f990705,1,0
323,323,0,2847f00000008680,01,06,0,0000000a0f990707,1,0
324,324,0,5003c00000008180,11,04,4,0000000a0f99074d,1,0
325,325,0,5003c00000008280,11,04,4,0000000a0f990763,1,0
326,326,0,5003c00000008380,11,04,4,0000000a0f990779,1,0
327,327,0,5047c00000008480,11,04,4,0000000a0f99078f,1,0
328,328,0,0007e00000008180,11,04,2,0000000a0f99079e,1,0
329,329,0,5047c00000008580,11,04,4,0000000a0f9907a5,1,0
330,330,0,0007e00000008280,11,04,2,0000000a0f9907b4,1,0
331,331,0,5047c00000008680,11,04,4,0000000a0f9907bb,1,0
332,332,0,0007e00000008380,11,04,2,0000000a0f9907cb,1,0
333,333,0,0007e00000008480,11,04,2,0000000a0f9907e1,1,0
334,334,0,0007e00000008580,11,04,2,0000000a0f9907f5,1,0
335,335,0,0007e00000008680,11,04,2,0000000a0f99080e,1,0
336,336,0,0003e00000008080,01,06,0,0000000a0f990813,1,0
337,337,0,4803c00000008080,11,04,4,0000000a0f99096c,1,0
338,338,0,7007e40000000080,01,08,5,0000000a0f990a4a,1,0
339,339,0,2004200000000080,01,0a,1,0000000a0f990a8d,1,0
340,340,0,3803e00000008080,01,06,0,0000000a0f990bfa,1,0
341,341,0,2800300000008180,01,06,0,0000000a0f990c06,1,0
342,342,0,2800300000008280,01,06,0,0000000a0f990c08,1,0
343,343,0,2800300000008380,01,06,0,0000000a0f990c0a,1,0
344,344,0,2844300000008480,01,06,0,0000000a0f990c0d,1,0
345,345,0,2844300000008580,01,06,0,0000000a0f990c0f,1,0
346,346,0,2843f00000008680,01,06,0,0000000a0f990c11,1,0
347,347,0,5000000000008080,01,0a,3,0000000a0f990c13,1,0
348,348,0,5003c00000008180,11,04,4,0000000a0f990c61,1,0
349,349,0,5003c00000008280,11,04,4,0000000a0f990c77,1,0
350,350,0,5003c00000008380,11,04,4,0000000a0f990c8d,1,0
351,351,0,5047c00000008480,11,04,4,0000000a0f990ca3,1,0
352,352,0,0007e00000008180,11,04,2,0000000a0f990cb3,1,0
353,353,0,5047c00000008580,11,04,4,0000000a0f990cb9,1,0
354,354,0,0007e00000008280,11,04,2,0000000a0f990cc9,1,0
355,355,0,5043c00000008680,11,04,4,0000000a0f990ccf,1,0
356,356,0,0007e00000008380,11,04,2,0000000a0f990cde,1,0
357,357,0,0007e00000008480,11,04,2,0000000a0f990cf4,1,0
358,358,0,0007e00000008580,11,04,2,0000000a0f990d0a,1,0
359,359,0,0007e00000008680,11,04,2,0000000a0f990d21,1,0
360,360,0,5807e40000008080,01,08,5,0000000a0f990d66,1,0
361,361,0,1807e00000008080,11,04,2,0000000a0f990db1,1,0
362,362,0,0003e00000000080,01,06,0,0000000a0f990ed9,1,0
363,363,0,4803c00000000080,11,04,4,0000000a0f990fe0,1,0
364,364,0,2804300000008180,01,06,0,0000000a0f9910fc,1,0
365,365,0,2804300000008280,01,06,0,0000000a0f9910fe,1,0
366,366,0,2800300000008380,01,06,0,0000000a0f991100,1,0
367,367,0,2844300000008480,01,06,0,0000000a0f991102,1,0
368,368,0,2840300000008580,01,06,0,0000000a0f991104,1,0
369,369,0,2843f00000008680,01,06,0,0000000a0f991106,1,0
370,370,0,5007c00000008180,11,04,4,0000000a0f99114c,1,0
371,371,0,5007c00000008280,11,04,4,0000000a0f991162,1,0
372,372,0,5003c00000008380,11,04,4,0000000a0f991178,1,0
373,373,0,5047c00000008480,11,04,4,0000000a0f99118e,1,0
374,374,0,0007e00000008180,11,04,2,0000000a0f99119d,1,0
375,375,0,5043c00000008580,11,04,4,0000000a0f9911a4,1,0
376,376,0,0007e00000008280,11,04,2,0000000a0f9911b2,1,0
377,377,0,5043c00000008680,11,04,4,0000000a0f9911ba,1,0
378,378,0,0007e00000008380,11,04,2,0000000a0f9911ca,1,0
379,379,0,0007e00000008480,11,04,2,0000000a0f9911e0,1,0
380,380,0,0007e00000008580,11,04,2,0000000a0f9911f5,1,0
381,381,0,0007e00000008680,11,04,2,0000000a0f99120c,1,0
382,382,0,0007e00000008080,01,06,0,0000000a0f99120f,1,0
383,383,0,4807c00000008080,11,04,4,0000000a0f991368,1,0
384,384,0,7007e40000000080,01,08,5,0000000a0f9914b3,1,0
385,385,0,2004200000000080,01,0a,1,0000000a0f9914f5,1,0
386,386,0,3803e00000008080,01,06,0,0000000a0f991662,1,0
387,387,0,2800300000008180,01,06,0,0000000a0f991670,1,0
388,388,0,2800300000008280,01,06,0,0000000a0f991672,1,0
389,389,0,2800300000008380,01,06,0,0000000a0f991674,1,0
390,390,0,2840300000008480,01,06,0,0000000a0f991676,1,0
391,391,0,2840300000008580,01,06,0,0000000a0f991678,1,0
392,392,0,2847f00000008680,01,06,0,0000000a0f99167a,1,0
