size,acquire_cyc,after_tx_commit_cyc,after_dma_read_cyc,exit_cyc,host_got_tx_buf_cyc,entry_cyc,after_rx_queue_cyc,after_dma_write_cyc,read_start_cyc,after_read_cyc,after_rx_commit_cyc,host_read_complete_cyc
128,3340340721,3340341190,3340341199,3340341209,3340340919,3340341279,3340341289,3340341293,3340341236,3340341297,3340343360,3340343164
192,3340352351,3340352832,3340352842,3340352852,3340352549,3340352922,3340352932,3340352936,3340352878,3340352940,3340355741,3340355546
192,3340361177,3340361660,3340361670,3340361680,3340361376,3340361750,3340361761,3340361765,3340361706,3340361769,3340364571,3340364376
192,3340370205,3340370688,3340370698,3340370709,3340370404,3340370778,3340370789,3340370793,3340370734,3340370797,3340373605,3340373410
192,3340379312,3340379794,3340379804,3340379815,3340379511,3340379884,3340379895,3340379899,3340379840,3340379903,3340382705,3340382510
192,3340388337,3340388819,3340388829,3340388840,3340388536,3340388909,3340388920,3340388924,3340388865,3340388928,3340391731,3340391534
192,3340397438,3340397920,3340397930,3340397940,3340397637,3340398010,3340398021,3340398025,3340397966,3340398029,3340400842,3340400647
192,3340406475,3340406956,3340406966,3340406976,3340406674,3340407045,3340407056,3340407060,3340407002,3340407064,3340409866,3340409669
192,3340415573,3340416055,3340416065,3340416076,3340415772,3340416145,3340416157,3340416161,3340416101,3340416165,3340418974,3340418779
192,3340424594,3340425074,3340425084,3340425095,3340424793,3340425164,3340425175,3340425179,3340425120,3340425183,3340427985,3340427789
192,3340433607,3340434087,3340434097,3340434107,3340433805,3340434177,3340434187,3340434191,3340434133,3340434195,3340436993,3340436798
192,3340442697,3340443176,3340443186,3340443196,3340442895,3340443266,3340443277,3340443281,3340443222,3340443285,3340446084,3340445889
192,3340451714,3340452195,3340452205,3340452215,3340451913,3340452284,3340452294,3340452298,3340452241,3340452302,3340455106,3340454909
192,3340460814,3340461295,3340461305,3340461316,3340461013,3340461385,3340461396,3340461400,3340461341,3340461404,3340464207,3340464010
192,3340474139,3340474632,3340474642,3340474652,3340474338,3340474722,3340474732,3340474736,3340474678,3340474740,3340477539,3340477344
192,3340483270,3340483747,3340483757,3340483768,3340483467,3340483837,3340483847,3340483851,3340483793,3340483855,3340486653,3340486458
192,3340492281,3340492762,3340492772,3340492783,3340492480,3340492852,3340492862,3340492866,3340492808,3340492870,3340495671,3340495476
192,3340501395,3340501874,3340501884,3340501895,3340501592,3340501964,3340501974,3340501978,3340501920,3340501982,3340504789,3340504594
192,3340510422,3340510902,3340510912,3340510922,3340510621,3340510992,3340511004,3340511008,3340510948,3340511012,3340513813,3340513618
192,3340519457,3340519937,3340519947,3340519957,3340519656,3340520026,3340520037,3340520041,3340519983,3340520045,3340522844,3340522649
192,3340528546,3340529027,3340529037,3340529048,3340528745,3340529118,3340529128,3340529132,3340529073,3340529136,3340531937,3340531740
192,3340546134,3340546622,3340546632,3340546643,3340546332,3340546712,3340546722,3340546726,3340546668,3340546730,3340549531,3340549335
192,3340555189,3340555670,3340555680,3340555690,3340555388,3340555759,3340555769,3340555773,3340555716,3340555777,3340558576,3340558380
192,3340564206,3340564686,3340564696,3340564706,3340564404,3340564775,3340564786,3340564790,3340564732,3340564794,3340567596,3340567400
192,3340573329,3340573810,3340573820,3340573831,3340573528,3340573900,3340573910,3340573914,3340573856,3340573918,3340576721,3340576524
192,3340582354,3340582834,3340582844,3340582854,3340582553,3340582924,3340582935,3340582939,3340582880,3340582943,3340585748,3340585552
192,3340591465,3340591946,3340591956,3340591966,3340591664,3340592035,3340592046,3340592050,3340591992,3340592054,3340594856,3340594659
192,3340600487,3340600970,3340600980,3340600991,3340600685,3340601060,3340601071,3340601075,3340601016,3340601079,3340603881,3340603685
192,3340609656,3340610136,3340610146,3340610156,3340609855,3340610226,3340610238,3340610242,3340610182,3340610246,3340613050,3340612853
192,3340618677,3340619155,3340619165,3340619175,3340618874,3340619245,3340619256,3340619260,3340619201,3340619264,3340622065,3340621869
192,3340627686,3340628165,3340628175,3340628185,3340627884,3340628255,3340628266,3340628270,3340628211,3340628274,3340631069,3340630874
192,3340636769,3340637250,3340637260,3340637270,3340636968,3340637339,3340637350,3340637354,3340637296,3340637358,3340640161,3340639964
192,3340645782,3340646261,3340646271,3340646282,3340645979,3340646351,3340646361,3340646365,3340646307,3340646369,3340649171,3340648975
192,3340654868,3340655348,3340655358,3340655369,3340655066,3340655439,3340655449,3340655453,3340655394,3340655457,3340658257,3340658061
192,3340663882,3340664364,3340664374,3340664385,3340664081,3340664455,3340664465,3340664469,3340664410,3340664473,3340667274,3340667079
192,3340672895,3340673376,3340673386,3340673397,3340673094,3340673466,3340673477,3340673481,3340673422,3340673485,3340676285,3340676089
192,3340681982,3340682461,3340682471,3340682481,3340682180,3340682551,3340682561,3340682565,3340682507,3340682569,3340685368,3340685172
192,3340690994,3340691472,3340691482,3340691493,3340691191,3340691562,3340691573,3340691577,3340691518,3340691581,3340694380,3340694185
192,3340700080,3340700561,3340700571,3340700581,3340700279,3340700651,3340700663,3340700667,3340700607,3340700671,3340703474,3340703278
192,3340709096,3340709576,3340709586,3340709597,3340709294,3340709665,3340709676,3340709680,3340709622,3340709684,3340712492,3340712296
192,3340718191,3340718671,3340718681,3340718691,3340718389,3340718761,3340718772,3340718776,3340718717,3340718780,3340721583,3340721387
192,3340727217,3340727697,3340727707,3340727717,3340727415,3340727787,3340727798,3340727802,3340727743,3340727806,3340730605,3340730409
192,3340736236,3340736715,3340736725,3340736736,3340736434,3340736805,3340736815,3340736819,3340736761,3340736823,3340739623,3340739428
192,3340745324,3340745805,3340745815,3340745825,3340745523,3340745895,3340745906,3340745910,3340745851,3340745914,3340748716,3340748520
192,3340754336,3340754816,3340754826,3340754836,3340754534,3340754906,3340754917,3340754921,3340754862,3340754925,3340757726,3340757530
192,3340763426,3340763906,3340763916,3340763927,3340763624,3340763996,3340764006,3340764010,3340763952,3340764014,3340766813,3340766617
192,3340772436,3340772917,3340772927,3340772938,3340772635,3340773007,3340773018,3340773022,3340772963,3340773026,3340775825,3340775630
192,3340781448,3340781927,3340781937,3340781947,3340781646,3340782017,3340782027,3340782031,3340781973,3340782035,3340784835,3340784639
192,3340790534,3340791013,3340791023,3340791033,3340790732,3340791103,3340791115,3340791119,3340791059,3340791123,3340793927,3340793731
192,3340799552,3340800031,3340800041,3340800051,3340799750,3340800121,3340800132,3340800136,3340800077,3340800140,3340802939,3340802744
192,3340808642,3340809122,3340809132,3340809142,3340808841,3340809211,3340809222,3340809226,3340809168,3340809230,3340812029,3340811834
256,3340828191,3340828693,3340828704,3340828715,3340828390,3340828786,3340828798,3340828802,3340828739,3340828806,3340832350,3340832154
256,3340837788,3340838279,3340838290,3340838302,3340837986,3340838372,3340838384,3340838388,3340838325,3340838392,3340841932,3340841737
256,3340847564,3340848057,3340848068,3340848079,3340847763,3340848150,3340848162,3340848166,3340848103,3340848170,3340851710,3340851514
256,3340857458,3340857951,3340857962,3340857973,3340857657,3340858044,3340858056,3340858060,3340857997,3340858064,3340861604,3340861408
256,3340867236,3340867727,3340867738,3340867749,3340867434,3340867820,3340867832,3340867836,3340867773,3340867840,3340871377,3340871182
256,3340877106,3340877598,3340877609,3340877620,3340877304,3340877691,3340877702,3340877706,3340877644,3340877710,3340881248,3340881052
256,3340886880,3340887372,3340887383,3340887395,3340887079,3340887465,3340887477,3340887481,3340887418,3340887485,3340891024,3340890828
256,3340896735,3340897227,3340897238,3340897249,3340896933,3340897319,3340897332,3340897336,3340897273,3340897340,3340900883,3340900688
256,3340906505,3340906997,3340907008,3340907020,3340906704,3340907090,3340907102,3340907106,3340907043,3340907110,3340910648,3340910453
256,3340916350,3340916841,3340916852,3340916863,3340916547,3340916933,3340916945,3340916949,3340916887,3340916953,3340920500,3340920303
256,3340926119,3340926610,3340926621,3340926632,3340926317,3340926703,3340926715,3340926719,3340926656,3340926723,3340930261,3340930065
256,3340935959,3340936452,3340936463,3340936474,3340936158,3340936544,3340936556,3340936560,3340936498,3340936564,3340940103,3340939907
256,3340945727,3340946219,3340946230,3340946241,3340945926,3340946312,3340946323,3340946327,3340946265,3340946331,3340949874,3340949678
256,3340955496,3340955988,3340955999,3340956010,3340955694,3340956081,3340956093,3340956097,3340956034,3340956101,3340959638,3340959442
256,3340965336,3340965827,3340965838,3340965849,3340965534,3340965920,3340965932,3340965936,3340965873,3340965940,3340969479,3340969283
256,3340975104,3340975596,3340975607,3340975618,3340975302,3340975689,3340975701,3340975705,3340975642,3340975709,3340979250,3340979054
256,3340984949,3340985440,3340985451,3340985463,3340985147,3340985532,3340985543,3340985547,3340985486,3340985551,3340989088,3340988893
256,3340994710,3340995203,3340995214,3340995225,3340994909,3340995296,3340995309,3340995313,3340995249,3340995317,3340998858,3340998662
256,3341004569,3341005060,3341005071,3341005082,3341004766,3341005152,3341005164,3341005168,3341005106,3341005172,3341008711,3341008514
256,3341014332,3341014823,3341014834,3341014845,3341014529,3341014916,3341014928,3341014932,3341014869,3341014936,3341018473,3341018278
256,3341024178,3341024671,3341024682,3341024693,3341024377,3341024763,3341024775,3341024779,3341024717,3341024783,3341028320,3341028124
256,3341033946,3341034437,3341034448,3341034459,3341034144,3341034530,3341034542,3341034546,3341034483,3341034550,3341038089,3341037892
256,3341043786,3341044278,3341044289,3341044301,3341043984,3341044370,3341044382,3341044386,3341044324,3341044390,3341047928,3341047733
256,3341053555,3341054048,3341054059,3341054070,3341053754,3341054140,3341054151,3341054155,3341054094,3341054159,3341057701,3341057505
256,3341063324,3341063814,3341063825,3341063836,3341063521,3341063907,3341063919,3341063923,3341063860,3341063927,3341067466,3341067269
256,3341073166,3341073658,3341073669,3341073680,3341073365,3341073749,3341073761,3341073765,3341073704,3341073769,3341077306,3341077111
256,3341082934,3341083427,3341083438,3341083449,3341083133,3341083520,3341083532,3341083536,3341083473,3341083540,3341087078,3341086882
256,3341092774,3341093266,3341093277,3341093288,3341092972,3341093359,3341093371,3341093375,3341093312,3341093379,3341096919,3341096723
256,3341102543,3341103035,3341103046,3341103057,3341102742,3341103128,3341103140,3341103144,3341103081,3341103148,3341106686,3341106491
256,3341112391,3341112882,3341112893,3341112904,3341112589,3341112974,3341112986,3341112990,3341112928,3341112994,3341116535,3341116339
256,3341129284,3341129787,3341129798,3341129809,3341129482,3341129879,3341129891,3341129895,3341129833,3341129899,3341133438,3341133242
256,3341139166,3341139659,3341139670,3341139681,3341139365,3341139751,3341139763,3341139767,3341139705,3341139771,3341143316,3341143120
256,3341148939,3341149430,3341149441,3341149452,3341149137,3341149523,3341149535,3341149539,3341149476,3341149543,3341153081,3341152885
256,3341158806,3341159297,3341159308,3341159319,3341159004,3341159390,3341159401,3341159405,3341159343,3341159409,3341162948,3341162752
256,3341168589,3341169081,3341169092,3341169104,3341168788,3341169174,3341169186,3341169190,3341169127,3341169194,3341172740,3341172545
256,3341178461,3341178953,3341178964,3341178975,3341178660,3341179046,3341179057,3341179061,3341178999,3341179065,3341182602,3341182407
256,3341188259,3341188749,3341188760,3341188771,3341188457,3341188842,3341188854,3341188858,3341188795,3341188862,3341192401,3341192204
256,3341198097,3341198588,3341198599,3341198610,3341198295,3341198680,3341198693,3341198697,3341198634,3341198701,3341202242,3341202046
256,3341207888,3341208384,3341208395,3341208406,3341208086,3341208476,3341208488,3341208492,3341208430,3341208496,3341212033,3341211837
256,3341217732,3341218223,3341218234,3341218245,3341217930,3341218316,3341218328,3341218332,3341218269,3341218336,3341221876,3341221680
256,3341227504,3341227994,3341228005,3341228016,3341227701,3341228086,3341228098,3341228102,3341228040,3341228106,3341231645,3341231449
256,3341237277,3341237768,3341237779,3341237791,3341237475,3341237860,3341237872,3341237876,3341237814,3341237880,3341241418,3341241223
256,3341247135,3341247626,3341247637,3341247648,3341247332,3341247719,3341247731,3341247735,3341247672,3341247739,3341251277,3341251081
256,3341256897,3341257389,3341257400,3341257411,3341257095,3341257481,3341257493,3341257497,3341257435,3341257501,3341261046,3341260850
256,3341266747,3341267240,3341267251,3341267262,3341266945,3341267333,3341267345,3341267349,3341267286,3341267353,3341270894,3341270698
256,3341276517,3341277008,3341277019,3341277030,3341276715,3341277101,3341277112,3341277116,3341277054,3341277120,3341280659,3341280463
256,3341286374,3341286867,3341286878,3341286889,3341286573,3341286959,3341286971,3341286975,3341286913,3341286979,3341290518,3341290322
256,3341295807,3341296301,3341296312,3341296323,3341296006,3341296393,3341296406,3341296410,3341296347,3341296414,3341299955,3341299759
256,3341305315,3341305806,3341305817,3341305828,3341305513,3341305898,3341305910,3341305914,3341305852,3341305918,3341309456,3341309260
256,3341314747,3341315239,3341315250,3341315262,3341314945,3341315331,3341315343,3341315347,3341315285,3341315351,3341318891,3341318694
320,3341327089,3341327595,3341327607,3341327619,3341327286,3341327691,3341327704,3341327708,3341327641,3341327712,3341331994,3341331798
320,3341337103,3341337606,3341337618,3341337630,3341337301,3341337700,3341337713,3341337717,3341337652,3341337721,3341342005,3341341809
320,3341347367,3341347870,3341347882,3341347894,3341347565,3341347965,3341347978,3341347982,3341347916,3341347986,3341352260,3341352065
320,3341357552,3341358058,3341358070,3341358082,3341357750,3341358153,3341358166,3341358170,3341358104,3341358174,3341362449,3341362254
320,3341367736,3341368239,3341368251,3341368263,3341367934,3341368334,3341368347,3341368351,3341368285,3341368355,3341372633,3341372437
320,3341377998,3341378501,3341378513,3341378525,3341378196,3341378595,3341378608,3341378612,3341378547,3341378616,3341382894,3341382698
320,3341388182,3341388686,3341388698,3341388710,3341388381,3341388782,3341388794,3341388798,3341388732,3341388802,3341393084,3341392888
320,3341398451,3341398956,3341398968,3341398980,3341398650,3341399051,3341399065,3341399069,3341399002,3341399073,3341403352,3341403156
320,3341408648,3341409158,3341409170,3341409182,3341408847,3341409253,3341409266,3341409270,3341409204,3341409274,3341413549,3341413354
320,3341418913,3341419419,3341419431,3341419443,3341419112,3341419514,3341419527,3341419531,3341419465,3341419535,3341423809,3341423614
320,3341438184,3341438696,3341438708,3341438720,3341438381,3341438792,3341438804,3341438808,3341438742,3341438812,3341443090,3341442894
320,3341448409,3341448913,3341448925,3341448937,3341448608,3341449007,3341449020,3341449024,3341448959,3341449028,3341453306,3341453109
320,3341458663,3341459166,3341459178,3341459190,3341458861,3341459261,3341459273,3341459277,3341459212,3341459281,3341463559,3341463363
320,3341472155,3341472665,3341472677,3341472689,3341472354,3341472760,3341472772,3341472776,3341472711,3341472780,3341477056,3341476861
320,3341482421,3341482926,3341482938,3341482950,3341482620,3341483021,3341483034,3341483038,3341482972,3341483042,3341487318,3341487123
320,3341492612,3341493115,3341493127,3341493139,3341492810,3341493210,3341493223,3341493227,3341493161,3341493231,3341497508,3341497311
320,3341502873,3341503376,3341503388,3341503400,3341503071,3341503472,3341503485,3341503489,3341503422,3341503493,3341507771,3341507575
