Sample in Buffer,Sample in Window,TRIGGER,i_app/dcs_odd/i_trace_app/traceOut_event_data[63:0],i_app/dcs_odd/i_trace_app/traceOut_event_size[4:0],i_app/dcs_odd/i_trace_app/traceOut_event_vc[4:0],i_app/dcs_odd/i_trace_app/traceOut_src[2:0],i_app/dcs_odd/i_trace_app/traceOut_ts[63:0],i_app/dcs_odd/i_trace_app/dump_1,i_app/dcs_odd/i_trace_app/sampleLost
133,133,0,0007e00000008600,11,05,2,0000000d4abdfd54,1,0
134,134,0,5803e40000008000,01,09,5,0000000d4abdfda6,1,0
135,135,0,1803e00000008000,11,05,2,0000000d4abdfdf3,1,0
136,136,0,2800300000008100,01,07,0,0000000d4abe0066,1,0
137,137,0,2804300000008200,01,07,0,0000000d4abe0068,1,0
138,138,0,2804300000008300,01,07,0,0000000d4abe006a,1,0
139,139,0,2840300000008400,01,07,0,0000000d4abe006c,1,0
140,140,0,2840300000008500,01,07,0,0000000d4abe006e,1,0
141,141,0,2840300000008600,01,07,0,0000000d4abe0070,1,0
142,142,0,5003c00000008100,11,05,4,0000000d4abe00b2,1,0
143,143,0,5007c00000008200,11,05,4,0000000d4abe00c8,1,0
144,144,0,5007c00000008300,11,05,4,0000000d4abe00de,1,0
145,145,0,5043c00000008400,11,05,4,0000000d4abe00f4,1,0
146,146,0,0007e00000008100,11,05,2,0000000d4abe0103,1,0
147,147,0,5043c00000008500,11,05,4,0000000d4abe010a,1,0
148,148,0,0007e00000008200,11,05,2,0000000d4abe011a,1,0
149,149,0,5043c00000008600,11,05,4,0000000d4abe0120,1,0
150,150,0,0007e00000008300,11,05,2,0000000d4abe0131,1,0
151,151,0,0007e00000008400,11,05,2,0000000d4abe0146,1,0
152,152,0,0007e00000008500,11,05,2,0000000d4abe015b,1,0
153,153,0,0007e00000008600,11,05,2,0000000d4abe0172,1,0
154,154,0,0003e00000008000,01,07,0,0000000d4abe017d,1,0
155,155,0,4803c00000008000,11,05,4,0000000d4abe02ce,1,0
156,156,0,3803e00000008000,01,07,0,0000000d4abe046f,1,0
157,157,0,2800300000008100,01,07,0,0000000d4abe0481,1,0
158,158,0,2800300000008200,01,07,0,0000000d4abe0483,1,0
159,159,0,2800300000008300,01,07,0,0000000d4abe0485,1,0
160,160,0,2844300000008400,01,07,0,0000000d4abe0487,1,0
161,161,0,5000000000008000,01,0b,3,0000000d4abe0489,1,0
162,162,0,2844300000008500,01,07,0,0000000d4abe048b,1,0
163,163,0,2844300000008600,01,07,0,0000000d4abe048d,1,0
164,164,0,5003c00000008100,11,05,4,0000000d4abe04cd,1,0
165,165,0,5003c00000008200,11,05,4,0000000d4abe04e3,1,0
166,166,0,5003c00000008300,11,05,4,0000000d4abe04f9,1,0
167,167,0,5047c00000008400,11,05,4,0000000d4abe050f,1,0
168,168,0,0007e00000008100,11,05,2,0000000d4abe051f,1,0
169,169,0,5047c00000008500,11,05,4,0000000d4abe0525,1,0
170,170,0,0007e00000008200,11,05,2,0000000d4abe0537,1,0
171,171,0,5047c00000008600,11,05,4,0000000d4abe053b,1,0
172,172,0,0007e00000008300,11,05,2,0000000d4abe054b,1,0
173,173,0,0007e00000008400,11,05,2,0000000d4abe0561,1,0
174,174,0,0007e00000008500,11,05,2,0000000d4abe0576,1,0
175,175,0,0007e00000008600,11,05,2,0000000d4abe058c,1,0
176,176,0,5803e40000008000,01,09,5,0000000d4abe05e3,1,0
177,177,0,1803e00000008000,11,05,2,0000000d4abe0630,1,0
178,178,0,7003e40000000000,01,09,5,0000000d4abe079d,1,0
179,179,0,2000200000000000,01,0b,1,0000000d4abe07df,1,0
180,180,0,2800300000008100,01,07,0,0000000d4abe095b,1,0
181,181,0,2800300000008200,01,07,0,0000000d4abe095d,1,0
182,182,0,2804300000008300,01,07,0,0000000d4abe095f,1,0
183,183,0,2840300000008400,01,07,0,0000000d4abe0961,1,0
184,184,0,2840300000008500,01,07,0,0000000d4abe0963,1,0
185,185,0,2840300000008600,01,07,0,0000000d4abe0965,1,0
186,186,0,5003c00000008100,11,05,4,0000000d4abe09a7,1,0
187,187,0,5003c00000008200,11,05,4,0000000d4abe09bd,1,0
188,188,0,5007c00000008300,11,05,4,0000000d4abe09d3,1,0
189,189,0,5043c00000008400,11,05,4,0000000d4abe09e9,1,0
190,190,0,0007e00000008100,11,05,2,0000000d4abe09fa,1,0
191,191,0,5043c00000008500,11,05,4,0000000d4abe09ff,1,0
192,192,0,0007e00000008200,11,05,2,0000000d4abe0a0f,1,0
193,193,0,5043c00000008600,11,05,4,0000000d4abe0a15,1,0
194,194,0,0007e00000008300,11,05,2,0000000d4abe0a26,1,0
195,195,0,0007e00000008400,11,05,2,0000000d4abe0a3a,1,0
196,196,0,0007e00000008500,11,05,2,0000000d4abe0a4f,1,0
197,197,0,0007e00000008600,11,05,2,0000000d4abe0a67,1,0
198,198,0,0007e00000008000,01,07,0,0000000d4abe0a74,1,0
199,199,0,4807c00000008000,11,05,4,0000000d4abe0bc5,1,0
200,200,0,0003e00000000000,01,07,0,0000000d4abe0c2e,1,0
201,201,0,4803c00000000000,11,05,4,0000000d4abe0d30,1,0
202,202,0,3803e00000008000,01,07,0,0000000d4abe0e4e,1,0
203,203,0,2800300000008100,01,07,0,0000000d4abe0e5b,1,0
204,204,0,2800300000008200,01,07,0,0000000d4abe0e5d,1,0
205,205,0,2800300000008300,01,07,0,0000000d4abe0e5f,1,0
206,206,0,2840300000008400,01,07,0,0000000d4abe0e61,1,0
207,207,0,2840300000008500,01,07,0,0000000d4abe0e63,1,0
208,208,0,2844300000008600,01,07,0,0000000d4abe0e65,1,0
209,209,0,5000000000008000,01,0b,3,0000000d4abe0e67,1,0
210,210,0,5003c00000008100,11,05,4,0000000d4abe0ea7,1,0
211,211,0,5003c00000008200,11,05,4,0000000d4abe0ebd,1,0
212,212,0,5003c00000008300,11,05,4,0000000d4abe0ed3,1,0
213,213,0,5043c00000008400,11,05,4,0000000d4abe0ee9,1,0
214,214,0,0007e00000008100,11,05,2,0000000d4abe0ef8,1,0
215,215,0,5043c00000008500,11,05,4,0000000d4abe0eff,1,0
216,216,0,0007e00000008200,11,05,2,0000000d4abe0f10,1,0
217,217,0,5047c00000008600,11,05,4,0000000d4abe0f15,1,0
218,218,0,0007e00000008300,11,05,2,0000000d4abe0f25,1,0
219,219,0,0007e00000008400,11,05,2,0000000d4abe0f3b,1,0
220,220,0,0007e00000008500,11,05,2,0000000d4abe0f50,1,0
221,221,0,0007e00000008600,11,05,2,0000000d4abe0f65,1,0
222,222,0,5803e40000008000,01,09,5,0000000d4abe0fbc,1,0
223,223,0,1803e00000008000,11,05,2,0000000d4abe100a,1,0
224,224,0,7003e40000000000,01,09,5,0000000d4abe11a2,1,0
225,225,0,2000200000000000,01,0b,1,0000000d4abe11e5,1,0
226,226,0,2800300000008100,01,07,0,0000000d4abe134c,1,0
227,227,0,2808300000008200,01,07,0,0000000d4abe134e,1,0
228,228,0,2804300000008300,01,07,0,0000000d4abe1350,1,0
229,229,0,2840300000008400,01,07,0,0000000d4abe1352,1,0
230,230,0,2844300000008500,01,07,0,0000000d4abe1354,1,0
231,231,0,2840300000008600,01,07,0,0000000d4abe1356,1,0
232,232,0,5003c00000008100,11,05,4,0000000d4abe1398,1,0
233,233,0,500bc00000008200,11,05,4,0000000d4abe13ae,1,0
234,234,0,5007c00000008300,11,05,4,0000000d4abe13c4,1,0
235,235,0,5043c00000008400,11,05,4,0000000d4abe13da,1,0
236,236,0,0007e00000008100,11,05,2,0000000d4abe13ea,1,0
237,237,0,5047c00000008500,11,05,4,0000000d4abe13f0,1,0
238,238,0,0007e00000008200,11,05,2,0000000d4abe1400,1,0
239,239,0,5043c00000008600,11,05,4,0000000d4abe1406,1,0
240,240,0,0007e00000008300,11,05,2,0000000d4abe1415,1,0
241,241,0,0007e00000008400,11,05,2,0000000d4abe142b,1,0
242,242,0,0007e00000008500,11,05,2,0000000d4abe1442,1,0
243,243,0,0007e00000008600,11,05,2,0000000d4abe1459,1,0
244,244,0,0003e00000008000,01,07,0,0000000d4abe1462,1,0
245,245,0,4803c00000008000,11,05,4,0000000d4abe15b3,1,0
246,246,0,3803e00000008000,01,07,0,0000000d4abe174e,1,0
247,247,0,2804300000008100,01,07,0,0000000d4abe175b,1,0
248,248,0,2800300000008200,01,07,0,0000000d4abe175d,1,0
249,249,0,2804300000008300,01,07,0,0000000d4abe175f,1,0
250,250,0,2840300000008400,01,07,0,0000000d4abe1761,1,0
251,251,0,2840300000008500,01,07,0,0000000d4abe1763,1,0
252,252,0,2844300000008600,01,07,0,0000000d4abe1765,1,0
253,253,0,5000000000008000,01,0b,3,0000000d4abe1767,1,0
254,254,0,5007c00000008100,11,05,4,0000000d4abe17a7,1,0
255,255,0,5003c00000008200,11,05,4,0000000d4abe17bd,1,0
256,256,0,5007c00000008300,11,05,4,0000000d4abe17d3,1,0
257,257,0,5043c00000008400,11,05,4,0000000d4abe17e9,1,0
258,258,0,0007e00000008100,11,05,2,0000000d4abe17f8,1,0
259,259,0,5043c00000008500,11,05,4,0000000d4abe17ff,1,0
260,260,0,0007e00000008200,11,05,2,0000000d4abe180f,1,0
261,261,0,5047c00000008600,11,05,4,0000000d4abe1815,1,0
262,262,0,0007e00000008300,11,05,2,0000000d4abe1826,1,0
263,263,0,0007e00000008400,11,05,2,0000000d4abe183b,1,0
264,264,0,0007e00000008500,11,05,2,0000000d4abe1852,1,0
265,265,0,0007e00000008600,11,05,2,0000000d4abe1867,1,0
266,266,0,5803e40000008000,01,09,5,0000000d4abe18b9,1,0
267,267,0,1803e00000008000,11,05,2,0000000d4abe1908,1,0
268,268,0,2800300000008100,01,07,0,0000000d4abe1b6d,1,0
269,269,0,2804300000008200,01,07,0,0000000d4abe1b6f,1,0
270,270,0,2804300000008300,01,07,0,0000000d4abe1b71,1,0
271,271,0,2840300000008400,01,07,0,0000000d4abe1b73,1,0
272,272,0,2840300000008500,01,07,0,0000000d4abe1b75,1,0
273,273,0,2840300000008600,01,07,0,0000000d4abe1b77,1,0
274,274,0,5003c00000008100,11,05,4,0000000d4abe1bb9,1,0
275,275,0,5007c00000008200,11,05,4,0000000d4abe1bcf,1,0
276,276,0,5007c00000008300,11,05,4,0000000d4abe1be5,1,0
277,277,0,5043c00000008400,11,05,4,0000000d4abe1bfb,1,0
278,278,0,0007e00000008100,11,05,2,0000000d4abe1c0c,1,0
279,279,0,5043c00000008500,11,05,4,0000000d4abe1c11,1,0
280,280,0,0007e00000008200,11,05,2,0000000d4abe1c21,1,0
281,281,0,5043c00000008600,11,05,4,0000000d4abe1c27,1,0
282,282,0,0007e00000008300,11,05,2,0000000d4abe1c38,1,0
283,283,0,0007e00000008400,11,05,2,0000000d4abe1c4c,1,0
284,284,0,0007e00000008500,11,05,2,0000000d4abe1c63,1,0
285,285,0,0007e00000008600,11,05,2,0000000d4abe1c79,1,0
286,286,0,0003e00000008000,01,07,0,0000000d4abe1c83,1,0
287,287,0,4803c00000008000,11,05,4,0000000d4abe1dd5,1,0
288,288,0,3803e00000008000,01,07,0,0000000d4abe1f69,1,0
289,289,0,2804300000008100,01,07,0,0000000d4abe1f78,1,0
290,290,0,2804300000008200,01,07,0,0000000d4abe1f7a,1,0
291,291,0,2804300000008300,01,07,0,0000000d4abe1f7c,1,0
292,292,0,2840300000008400,01,07,0,0000000d4abe1f7e,1,0
293,293,0,2840300000008500,01,07,0,0000000d4abe1f80,1,0
294,294,0,2844300000008600,01,07,0,0000000d4abe1f82,1,0
295,295,0,5000000000008000,01,0b,3,0000000d4abe1f82,1,0
296,296,0,5007c00000008100,11,05,4,0000000d4abe1fc4,1,0
297,297,0,5007c00000008200,11,05,4,0000000d4abe1fda,1,0
298,298,0,5007c00000008300,11,05,4,0000000d4abe1ff0,1,0
299,299,0,5043c00000008400,11,05,4,0000000d4abe2006,1,0
300,300,0,0007e00000008100,11,05,2,0000000d4abe2017,1,0
301,301,0,5043c00000008500,11,05,4,0000000d4abe201c,1,0
302,302,0,0007e00000008200,11,05,2,0000000d4abe202c,1,0
303,303,0,5047c00000008600,11,05,4,0000000d4abe2032,1,0
304,304,0,0007e00000008300,11,05,2,0000000d4abe2043,1,0
305,305,0,0007e00000008400,11,05,2,0000000d4abe2059,1,0
306,306,0,0007e00000008500,11,05,2,0000000d4abe206d,1,0
307,307,0,0007e00000008600,11,05,2,0000000d4abe2083,1,0
308,308,0,5803e40000008000,01,09,5,0000000d4abe20d9,1,0
309,309,0,1803e00000008000,11,05,2,0000000d4abe2127,1,0
310,310,0,0003e00000000000,01,07,0,0000000d4abe224e,1,0
311,311,0,4803c00000000000,11,05,4,0000000d4abe2326,1,0
312,312,0,7003e40000000000,01,09,5,0000000d4abe2522,1,0
313,313,0,2000200000000000,01,0b,1,0000000d4abe2565,1,0
314,314,0,0007e00000000000,01,07,0,0000000d4abe271e,1,0
315,315,0,4807c00000000000,11,05,4,0000000d4abe281c,1,0
316,316,0,2800300000008100,01,07,0,0000000d4abe369b,1,0
317,317,0,2800300000008200,01,07,0,0000000d4abe369d,1,0
318,318,0,2800300000008300,01,07,0,0000000d4abe369f,1,0
319,319,0,5003c00000008100,11,05,4,0000000d4abe36e7,1,0
320,320,0,5003c00000008200,11,05,4,0000000d4abe36fd,1,0
321,321,0,5003c00000008300,11,05,4,0000000d4abe3713,1,0
322,322,0,0007e00000008100,11,05,2,0000000d4abe3739,1,0
323,323,0,0007e00000008200,11,05,2,0000000d4abe3750,1,0
324,324,0,0007e00000008300,11,05,2,0000000d4abe3766,1,0
325,325,0,0007e00000008400,11,05,2,0000000d4abdba1a,1,0
326,326,0,0007e00000008500,11,05,2,0000000d4abdba31,1,0
327,327,0,0007e00000008600,11,05,2,0000000d4abdba47,1,0
328,328,0,5803e40000008000,01,09,5,0000000d4abdba9c,1,0
329,329,0,1803e00000008000,11,05,2,0000000d4abdbaea,1,0
330,330,0,7003e40000000000,01,09,5,0000000d4abdbc83,1,0
331,331,0,2000200000000000,01,0b,1,0000000d4abdbcc5,1,0
332,332,0,2800300000008100,01,07,0,0000000d4abdbe2b,1,0
333,333,0,2808300000008200,01,07,0,0000000d4abdbe2d,1,0
334,334,0,2804300000008300,01,07,0,0000000d4abdbe2f,1,0
335,335,0,2840300000008400,01,07,0,0000000d4abdbe31,1,0
336,336,0,2844300000008500,01,07,0,0000000d4abdbe33,1,0
337,337,0,2840300000008600,01,07,0,0000000d4abdbe35,1,0
338,338,0,5003c00000008100,11,05,4,0000000d4abdbe77,1,0
339,339,0,500bc00000008200,11,05,4,0000000d4abdbe90,1,0
340,340,0,5007c00000008300,11,05,4,0000000d4abdbea6,1,0
341,341,0,5043c00000008400,11,05,4,0000000d4abdbebc,1,0
342,342,0,0007e00000008100,11,05,2,0000000d4abdbec9,1,0
343,343,0,5047c00000008500,11,05,4,0000000d4abdbed2,1,0
344,344,0,0007e00000008200,11,05,2,0000000d4abdbee2,1,0
345,345,0,5043c00000008600,11,05,4,0000000d4abdbee8,1,0
346,346,0,0007e00000008300,11,05,2,0000000d4abdbef7,1,0
347,347,0,0007e00000008400,11,05,2,0000000d4abdbf0e,1,0
348,348,0,0007e00000008500,11,05,2,0000000d4abdbf23,1,0
349,349,0,0007e00000008600,11,05,2,0000000d4abdbf3a,1,0
350,350,0,0003e00000008000,01,07,0,0000000d4abdbf42,1,0
351,351,0,4803c00000008000,11,05,4,0000000d4abdc092,1,0
352,352,0,0007e00000000000,01,07,0,0000000d4abdc0fa,1,0
353,353,0,4807c00000000000,11,05,4,0000000d4abdc1ca,1,0
354,354,0,3803e00000008000,01,07,0,0000000d4abdc2dd,1,0
355,355,0,2800300000008100,01,07,0,0000000d4abdc2ea,1,0
356,356,0,2804300000008200,01,07,0,0000000d4abdc2ec,1,0
357,357,0,2800300000008300,01,07,0,0000000d4abdc2ee,1,0
358,358,0,2840300000008400,01,07,0,0000000d4abdc2f0,1,0
359,359,0,2844300000008500,01,07,0,0000000d4abdc2f2,1,0
360,360,0,2840300000008600,01,07,0,0000000d4abdc2f4,1,0
361,361,0,5000000000008000,01,0b,3,0000000d4abdc2f6,1,0
362,362,0,5003c00000008100,11,05,4,0000000d4abdc336,1,0
363,363,0,5007c00000008200,11,05,4,0000000d4abdc34c,1,0
364,364,0,5003c00000008300,11,05,4,0000000d4abdc362,1,0
365,365,0,5043c00000008400,11,05,4,0000000d4abdc378,1,0
366,366,0,0007e00000008100,11,05,2,0000000d4abdc389,1,0
367,367,0,5047c00000008500,11,05,4,0000000d4abdc38e,1,0
368,368,0,0007e00000008200,11,05,2,0000000d4abdc39d,1,0
369,369,0,5043c00000008600,11,05,4,0000000d4abdc3a4,1,0
370,370,0,0007e00000008300,11,05,2,0000000d4abdc3b4,1,0
371,371,0,0007e00000008400,11,05,2,0000000d4abdc3ca,1,0
372,372,0,0007e00000008500,11,05,2,0000000d4abdc3e0,1,0
373,373,0,0007e00000008600,11,05,2,0000000d4abdc3f7,1,0
374,374,0,5803e40000008000,01,09,5,0000000d4abdc44d,1,0
375,375,0,1803e00000008000,11,05,2,0000000d4abdc49a,1,0
376,376,0,7003e40000000000,01,09,5,0000000d4abdc605,1,0
377,377,0,2000200000000000,01,0b,1,0000000d4abdc646,1,0
378,378,0,2800300000008100,01,07,0,0000000d4abdc7c2,1,0
379,379,0,2800300000008200,01,07,0,0000000d4abdc7c4,1,0
380,380,0,2804300000008300,01,07,0,0000000d4abdc7c6,1,0
381,381,0,2844300000008400,01,07,0,0000000d4abdc7c8,1,0
382,382,0,2840300000008500,01,07,0,0000000d4abdc7ca,1,0
383,383,0,2844300000008600,01,07,0,0000000d4abdc7cc,1,0
384,384,0,5003c00000008100,11,05,4,0000000d4abdc80e,1,0
385,385,0,5003c00000008200,11,05,4,0000000d4abdc824,1,0
386,386,0,5007c00000008300,11,05,4,0000000d4abdc83a,1,0
387,387,0,5047c00000008400,11,05,4,0000000d4abdc850,1,0
388,388,0,0007e00000008100,11,05,2,0000000d4abdc85f,1,0
389,389,0,5043c00000008500,11,05,4,0000000d4abdc866,1,0
390,390,0,0007e00000008200,11,05,2,0000000d4abdc876,1,0
391,391,0,5047c00000008600,11,05,4,0000000d4abdc87c,1,0
392,392,0,0007e00000008300,11,05,2,0000000d4abdc88d,1,0
