Sample in Buffer,Sample in Window,TRIGGER,i_app/dcs_odd/i_trace_sys/traceOut_event_data[63:0],i_app/dcs_odd/i_trace_sys/traceOut_event_size[4:0],i_app/dcs_odd/i_trace_sys/traceOut_event_vc[4:0],i_app/dcs_odd/i_trace_sys/traceOut_src[2:0],i_app/dcs_odd/i_trace_sys/traceOut_ts[63:0],i_app/dcs_odd/i_trace_sys/dump_1,i_app/dcs_odd/i_trace_sys/sampleLost
140,140,0,2840300000008500,01,07,0,000000156aef27a0,1,0
141,141,0,2840300000008600,01,07,0,000000156aef27a3,1,0
142,142,0,5003c00000008100,11,05,4,000000156aef283b,1,0
143,143,0,5007c00000008200,11,05,4,000000156aef285e,1,0
144,144,0,5007c00000008300,11,05,4,000000156aef2882,1,0
145,145,0,0007e00000008100,11,05,2,000000156aef2889,1,0
146,146,0,5043c00000008400,11,05,4,000000156aef28a5,1,0
147,147,0,0007e00000008200,11,05,2,000000156aef28af,1,0
148,148,0,5043c00000008500,11,05,4,000000156aef28c9,1,0
149,149,0,0007e00000008300,11,05,2,000000156aef28d3,1,0
150,150,0,5043c00000008600,11,05,4,000000156aef28ec,1,0
151,151,0,0007e00000008400,11,05,2,000000156aef28f6,1,0
152,152,0,0007e00000008500,11,05,2,000000156aef2918,1,0
153,153,0,0007e00000008600,11,05,2,000000156aef293c,1,0
154,154,0,0003e00000008000,01,07,0,000000156aef2955,1,0
155,155,0,4803c00000008000,11,05,4,000000156aef2ba1,1,0
156,156,0,3803e00000008000,01,07,0,000000156aef2e14,1,0
157,157,0,2800300000008100,01,07,0,000000156aef2e31,1,0
158,158,0,2800300000008200,01,07,0,000000156aef2e34,1,0
159,159,0,2800300000008300,01,07,0,000000156aef2e37,1,0
160,160,0,2844300000008400,01,07,0,000000156aef2e3a,1,0
161,161,0,2844300000008500,01,07,0,000000156aef2e3d,1,0
162,162,0,2844300000008600,01,07,0,000000156aef2e40,1,0
163,163,0,5000000000008000,01,0b,3,000000156aef2e63,1,0
164,164,0,5003c00000008100,11,05,4,000000156aef2ed8,1,0
165,165,0,5003c00000008200,11,05,4,000000156aef2efc,1,0
166,166,0,5003c00000008300,11,05,4,000000156aef2f1f,1,0
167,167,0,0007e00000008100,11,05,2,000000156aef2f28,1,0
168,168,0,5047c00000008400,11,05,4,000000156aef2f43,1,0
169,169,0,0007e00000008200,11,05,2,000000156aef2f50,1,0
170,170,0,5047c00000008500,11,05,4,000000156aef2f66,1,0
171,171,0,0007e00000008300,11,05,2,000000156aef2f70,1,0
172,172,0,5047c00000008600,11,05,4,000000156aef2f8a,1,0
173,173,0,0007e00000008400,11,05,2,000000156aef2f93,1,0
174,174,0,0007e00000008500,11,05,2,000000156aef2fb5,1,0
175,175,0,0007e00000008600,11,05,2,000000156aef2fd9,1,0
176,176,0,5803e40000008000,01,09,5,000000156aef3094,1,0
177,177,0,1803e00000008000,11,05,2,000000156aef30e1,1,0
178,178,0,7003e40000000000,01,09,5,000000156aef335c,1,0
179,179,0,2000200000000000,01,0b,1,000000156aef339f,1,0
180,180,0,2800300000008100,01,07,0,000000156aef3603,1,0
181,181,0,2800300000008200,01,07,0,000000156aef3606,1,0
182,182,0,2804300000008300,01,07,0,000000156aef3609,1,0
183,183,0,2840300000008400,01,07,0,000000156aef360c,1,0
184,184,0,2840300000008500,01,07,0,000000156aef360f,1,0
185,185,0,2840300000008600,01,07,0,000000156aef3612,1,0
186,186,0,5003c00000008100,11,05,4,000000156aef36aa,1,0
187,187,0,5003c00000008200,11,05,4,000000156aef36cd,1,0
188,188,0,5007c00000008300,11,05,4,000000156aef36f1,1,0
189,189,0,0007e00000008100,11,05,2,000000156aef36fb,1,0
190,190,0,5043c00000008400,11,05,4,000000156aef3714,1,0
191,191,0,0007e00000008200,11,05,2,000000156aef371e,1,0
192,192,0,5043c00000008500,11,05,4,000000156aef3737,1,0
193,193,0,0007e00000008300,11,05,2,000000156aef3742,1,0
194,194,0,5043c00000008600,11,05,4,000000156aef375b,1,0
195,195,0,0007e00000008400,11,05,2,000000156aef3763,1,0
196,196,0,0007e00000008500,11,05,2,000000156aef3785,1,0
197,197,0,0007e00000008600,11,05,2,000000156aef37ab,1,0
198,198,0,0007e00000008000,01,07,0,000000156aef37c8,1,0
199,199,0,4807c00000008000,11,05,4,000000156aef3a13,1,0
200,200,0,0003e00000000000,01,07,0,000000156aef3a90,1,0
201,201,0,4803c00000000000,11,05,4,000000156aef3c5c,1,0
202,202,0,3803e00000008000,01,07,0,000000156aef3dfc,1,0
203,203,0,2800300000008100,01,07,0,000000156aef3e12,1,0
204,204,0,2800300000008200,01,07,0,000000156aef3e15,1,0
205,205,0,2800300000008300,01,07,0,000000156aef3e18,1,0
206,206,0,2840300000008400,01,07,0,000000156aef3e1b,1,0
207,207,0,2840300000008500,01,07,0,000000156aef3e1e,1,0
208,208,0,2844300000008600,01,07,0,000000156aef3e21,1,0
209,209,0,5000000000008000,01,0b,3,000000156aef3e4b,1,0
210,210,0,5003c00000008100,11,05,4,000000156aef3eb8,1,0
211,211,0,5003c00000008200,11,05,4,000000156aef3edc,1,0
212,212,0,5003c00000008300,11,05,4,000000156aef3eff,1,0
213,213,0,0007e00000008100,11,05,2,000000156aef3f07,1,0
214,214,0,5043c00000008400,11,05,4,000000156aef3f22,1,0
215,215,0,0007e00000008200,11,05,2,000000156aef3f2e,1,0
216,216,0,5043c00000008500,11,05,4,000000156aef3f46,1,0
217,217,0,0007e00000008300,11,05,2,000000156aef3f50,1,0
218,218,0,5047c00000008600,11,05,4,000000156aef3f69,1,0
219,219,0,0007e00000008400,11,05,2,000000156aef3f73,1,0
220,220,0,0007e00000008500,11,05,2,000000156aef3f95,1,0
221,221,0,0007e00000008600,11,05,2,000000156aef3fb7,1,0
222,222,0,5803e40000008000,01,09,5,000000156aef4072,1,0
223,223,0,1803e00000008000,11,05,2,000000156aef40c0,1,0
224,224,0,7003e40000000000,01,09,5,000000156aef4381,1,0
225,225,0,2000200000000000,01,0b,1,000000156aef43c5,1,0
226,226,0,2800300000008100,01,07,0,000000156aef4608,1,0
227,227,0,2808300000008200,01,07,0,000000156aef460b,1,0
228,228,0,2804300000008300,01,07,0,000000156aef460e,1,0
229,229,0,2840300000008400,01,07,0,000000156aef4611,1,0
230,230,0,2844300000008500,01,07,0,000000156aef4614,1,0
231,231,0,2840300000008600,01,07,0,000000156aef4617,1,0
232,232,0,5003c00000008100,11,05,4,000000156aef46ae,1,0
233,233,0,500bc00000008200,11,05,4,000000156aef46d2,1,0
234,234,0,5007c00000008300,11,05,4,000000156aef46f5,1,0
235,235,0,0007e00000008100,11,05,2,000000156aef46ff,1,0
236,236,0,5043c00000008400,11,05,4,000000156aef4719,1,0
237,237,0,0007e00000008200,11,05,2,000000156aef4723,1,0
238,238,0,5047c00000008500,11,05,4,000000156aef473c,1,0
239,239,0,0007e00000008300,11,05,2,000000156aef4744,1,0
240,240,0,5043c00000008600,11,05,4,000000156aef4760,1,0
241,241,0,0007e00000008400,11,05,2,000000156aef4767,1,0
242,242,0,0007e00000008500,11,05,2,000000156aef478d,1,0
243,243,0,0007e00000008600,11,05,2,000000156aef47b2,1,0
244,244,0,0003e00000008000,01,07,0,000000156aef47c8,1,0
245,245,0,4803c00000008000,11,05,4,000000156aef4a13,1,0
246,246,0,3803e00000008000,01,07,0,000000156aef4c7d,1,0
247,247,0,2804300000008100,01,07,0,000000156aef4c92,1,0
248,248,0,2800300000008200,01,07,0,000000156aef4c95,1,0
249,249,0,2804300000008300,01,07,0,000000156aef4c98,1,0
250,250,0,2840300000008400,01,07,0,000000156aef4c9b,1,0
251,251,0,2840300000008500,01,07,0,000000156aef4c9e,1,0
252,252,0,2844300000008600,01,07,0,000000156aef4ca1,1,0
253,253,0,5000000000008000,01,0b,3,000000156aef4ccb,1,0
254,254,0,5007c00000008100,11,05,4,000000156aef4d39,1,0
255,255,0,5003c00000008200,11,05,4,000000156aef4d5c,1,0
256,256,0,5007c00000008300,11,05,4,000000156aef4d80,1,0
257,257,0,0007e00000008100,11,05,2,000000156aef4d88,1,0
258,258,0,5043c00000008400,11,05,4,000000156aef4da3,1,0
259,259,0,0007e00000008200,11,05,2,000000156aef4dad,1,0
260,260,0,5043c00000008500,11,05,4,000000156aef4dc6,1,0
261,261,0,0007e00000008300,11,05,2,000000156aef4dd2,1,0
262,262,0,5047c00000008600,11,05,4,000000156aef4dea,1,0
263,263,0,0007e00000008400,11,05,2,000000156aef4df3,1,0
264,264,0,0007e00000008500,11,05,2,000000156aef4e18,1,0
265,265,0,0007e00000008600,11,05,2,000000156aef4e3a,1,0
266,266,0,5803e40000008000,01,09,5,000000156aef4eee,1,0
267,267,0,1803e00000008000,11,05,2,000000156aef4f3d,1,0
268,268,0,2800300000008100,01,07,0,000000156aef5321,1,0
269,269,0,2804300000008200,01,07,0,000000156aef5324,1,0
270,270,0,2804300000008300,01,07,0,000000156aef5327,1,0
271,271,0,2840300000008400,01,07,0,000000156aef532a,1,0
272,272,0,2840300000008500,01,07,0,000000156aef532d,1,0
273,273,0,2840300000008600,01,07,0,000000156aef5330,1,0
274,274,0,5003c00000008100,11,05,4,000000156aef53c8,1,0
275,275,0,5007c00000008200,11,05,4,000000156aef53eb,1,0
276,276,0,5007c00000008300,11,05,4,000000156aef540f,1,0
277,277,0,0007e00000008100,11,05,2,000000156aef5419,1,0
278,278,0,5043c00000008400,11,05,4,000000156aef5432,1,0
279,279,0,0007e00000008200,11,05,2,000000156aef543b,1,0
280,280,0,5043c00000008500,11,05,4,000000156aef5455,1,0
281,281,0,0007e00000008300,11,05,2,000000156aef5460,1,0
282,282,0,5043c00000008600,11,05,4,000000156aef5479,1,0
283,283,0,0007e00000008400,11,05,2,000000156aef5481,1,0
284,284,0,0007e00000008500,11,05,2,000000156aef54a6,1,0
285,285,0,0007e00000008600,11,05,2,000000156aef54ca,1,0
286,286,0,0003e00000008000,01,07,0,000000156aef54e1,1,0
287,287,0,4803c00000008000,11,05,4,000000156aef572e,1,0
288,288,0,3803e00000008000,01,07,0,000000156aef598d,1,0
289,289,0,2804300000008100,01,07,0,000000156aef59a4,1,0
290,290,0,2804300000008200,01,07,0,000000156aef59a7,1,0
291,291,0,2804300000008300,01,07,0,000000156aef59aa,1,0
292,292,0,2840300000008400,01,07,0,000000156aef59ad,1,0
293,293,0,2840300000008500,01,07,0,000000156aef59b0,1,0
294,294,0,2844300000008600,01,07,0,000000156aef59b3,1,0
295,295,0,5000000000008000,01,0b,3,000000156aef59db,1,0
296,296,0,5007c00000008100,11,05,4,000000156aef5a4b,1,0
297,297,0,5007c00000008200,11,05,4,000000156aef5a6f,1,0
298,298,0,5007c00000008300,11,05,4,000000156aef5a92,1,0
299,299,0,0007e00000008100,11,05,2,000000156aef5a9e,1,0
300,300,0,5043c00000008400,11,05,4,000000156aef5ab6,1,0
301,301,0,0007e00000008200,11,05,2,000000156aef5ac0,1,0
302,302,0,5043c00000008500,11,05,4,000000156aef5ad9,1,0
303,303,0,0007e00000008300,11,05,2,000000156aef5ae4,1,0
304,304,0,5047c00000008600,11,05,4,000000156aef5afd,1,0
305,305,0,0007e00000008400,11,05,2,000000156aef5b07,1,0
306,306,0,0007e00000008500,11,05,2,000000156aef5b28,1,0
307,307,0,0007e00000008600,11,05,2,000000156aef5b4b,1,0
308,308,0,5803e40000008000,01,09,5,000000156aef5c05,1,0
309,309,0,1803e00000008000,11,05,2,000000156aef5c53,1,0
310,310,0,0003e00000000000,01,07,0,000000156aef5e36,1,0
311,311,0,4803c00000000000,11,05,4,000000156aef5fbf,1,0
312,312,0,7003e40000000000,01,09,5,000000156aef62ed,1,0
313,313,0,2000200000000000,01,0b,1,000000156aef6331,1,0
314,314,0,0007e00000000000,01,07,0,000000156aef65f8,1,0
315,315,0,4807c00000000000,11,05,4,000000156aef67bd,1,0
316,316,0,2800300000008100,01,07,0,000000156aef7eec,1,0
317,317,0,2800300000008200,01,07,0,000000156aef7eef,1,0
318,318,0,2800300000008300,01,07,0,000000156aef7ef2,1,0
319,319,0,5003c00000008100,11,05,4,000000156aef7f93,1,0
320,320,0,5003c00000008200,11,05,4,000000156aef7fb7,1,0
321,321,0,5003c00000008300,11,05,4,000000156aef7fda,1,0
322,322,0,0007e00000008100,11,05,2,000000156aef7fe3,1,0
323,323,0,0007e00000008200,11,05,2,000000156aef8008,1,0
324,324,0,0007e00000008300,11,05,2,000000156aef802c,1,0
325,325,0,0007e00000008400,11,05,2,000000156aeeb648,1,0
326,326,0,0007e00000008500,11,05,2,000000156aeeb66c,1,0
327,327,0,0007e00000008600,11,05,2,000000156aeeb690,1,0
328,328,0,5803e40000008000,01,09,5,000000156aeeb748,1,0
329,329,0,1803e00000008000,11,05,2,000000156aeeb797,1,0
330,330,0,7003e40000000000,01,09,5,000000156aeeba59,1,0
331,331,0,2000200000000000,01,0b,1,000000156aeeba9b,1,0
332,332,0,2800300000008100,01,07,0,000000156aeebcdc,1,0
333,333,0,2808300000008200,01,07,0,000000156aeebcdf,1,0
334,334,0,2804300000008300,01,07,0,000000156aeebce2,1,0
335,335,0,2840300000008400,01,07,0,000000156aeebce5,1,0
336,336,0,2844300000008500,01,07,0,000000156aeebce8,1,0
337,337,0,2840300000008600,01,07,0,000000156aeebceb,1,0
338,338,0,5003c00000008100,11,05,4,000000156aeebd83,1,0
339,339,0,500bc00000008200,11,05,4,000000156aeebdab,1,0
340,340,0,5007c00000008300,11,05,4,000000156aeebdcf,1,0
341,341,0,0007e00000008100,11,05,2,000000156aeebdd3,1,0
342,342,0,5043c00000008400,11,05,4,000000156aeebdf2,1,0
343,343,0,0007e00000008200,11,05,2,000000156aeebdfc,1,0
344,344,0,5047c00000008500,11,05,4,000000156aeebe15,1,0
345,345,0,0007e00000008300,11,05,2,000000156aeebe1d,1,0
346,346,0,5043c00000008600,11,05,4,000000156aeebe39,1,0
347,347,0,0007e00000008400,11,05,2,000000156aeebe42,1,0
348,348,0,0007e00000008500,11,05,2,000000156aeebe65,1,0
349,349,0,0007e00000008600,11,05,2,000000156aeebe8a,1,0
350,350,0,0003e00000008000,01,07,0,000000156aeebe9e,1,0
351,351,0,4803c00000008000,11,05,4,000000156aeec0e7,1,0
352,352,0,0007e00000000000,01,07,0,000000156aeec162,1,0
353,353,0,4807c00000000000,11,05,4,000000156aeec2de,1,0
354,354,0,3803e00000008000,01,07,0,000000156aeec46d,1,0
355,355,0,2800300000008100,01,07,0,000000156aeec482,1,0
356,356,0,2804300000008200,01,07,0,000000156aeec485,1,0
357,357,0,2800300000008300,01,07,0,000000156aeec488,1,0
358,358,0,2840300000008400,01,07,0,000000156aeec48b,1,0
359,359,0,2844300000008500,01,07,0,000000156aeec48e,1,0
360,360,0,2840300000008600,01,07,0,000000156aeec491,1,0
361,361,0,5000000000008000,01,0b,3,000000156aeec4bb,1,0
362,362,0,5003c00000008100,11,05,4,000000156aeec529,1,0
363,363,0,5007c00000008200,11,05,4,000000156aeec54c,1,0
364,364,0,5003c00000008300,11,05,4,000000156aeec56f,1,0
365,365,0,0007e00000008100,11,05,2,000000156aeec57a,1,0
366,366,0,5043c00000008400,11,05,4,000000156aeec593,1,0
367,367,0,0007e00000008200,11,05,2,000000156aeec59b,1,0
368,368,0,5047c00000008500,11,05,4,000000156aeec5b6,1,0
369,369,0,0007e00000008300,11,05,2,000000156aeec5c0,1,0
370,370,0,5043c00000008600,11,05,4,000000156aeec5da,1,0
371,371,0,0007e00000008400,11,05,2,000000156aeec5e3,1,0
372,372,0,0007e00000008500,11,05,2,000000156aeec607,1,0
373,373,0,0007e00000008600,11,05,2,000000156aeec62c,1,0
374,374,0,5803e40000008000,01,09,5,000000156aeec6e6,1,0
375,375,0,1803e00000008000,11,05,2,000000156aeec732,1,0
376,376,0,7003e40000000000,01,09,5,000000156aeec9ab,1,0
377,377,0,2000200000000000,01,0b,1,000000156aeec9ec,1,0
378,378,0,2800300000008100,01,07,0,000000156aeecc50,1,0
379,379,0,2800300000008200,01,07,0,000000156aeecc53,1,0
380,380,0,2804300000008300,01,07,0,000000156aeecc56,1,0
381,381,0,2844300000008400,01,07,0,000000156aeecc59,1,0
382,382,0,2840300000008500,01,07,0,000000156aeecc5c,1,0
383,383,0,2844300000008600,01,07,0,000000156aeecc5f,1,0
384,384,0,5003c00000008100,11,05,4,000000156aeeccf7,1,0
385,385,0,5003c00000008200,11,05,4,000000156aeecd1a,1,0
386,386,0,5007c00000008300,11,05,4,000000156aeecd3e,1,0
387,387,0,0007e00000008100,11,05,2,000000156aeecd46,1,0
388,388,0,5047c00000008400,11,05,4,000000156aeecd61,1,0
389,389,0,0007e00000008200,11,05,2,000000156aeecd6b,1,0
390,390,0,5043c00000008500,11,05,4,000000156aeecd84,1,0
391,391,0,0007e00000008300,11,05,2,000000156aeecd8f,1,0
392,392,0,5047c00000008600,11,05,4,000000156aeecda8,1,0
393,393,0,0007e00000008400,11,05,2,000000156aeecdb1,1,0
394,394,0,0007e00000008500,11,05,2,000000156aeecdd3,1,0
395,395,0,0007e00000008600,11,05,2,000000156aeecdf7,1,0
396,396,0,0003e00000008000,01,07,0,000000156aeece17,1,0
397,397,0,4803c00000008000,11,05,4,000000156aeed063,1,0
398,398,0,0007e00000000000,01,07,0,000000156aeed0e0,1,0
399,399,0,4807c00000000000,11,05,4,000000156aeed2ae,1,0
400,400,0,3807e00000008000,01,07,0,000000156aeed44f,1,0
401,401,0,2804300000008100,01,07,0,000000156aeed463,1,0
402,402,0,2804300000008200,01,07,0,000000156aeed466,1,0
403,403,0,2804300000008300,01,07,0,000000156aeed469,1,0
404,404,0,2840300000008400,01,07,0,000000156aeed46c,1,0
405,405,0,2840300000008500,01,07,0,000000156aeed46f,1,0
406,406,0,2840300000008600,01,07,0,000000156aeed472,1,0
407,407,0,5004000000008000,01,0b,3,000000156aeed49e,1,0
408,408,0,5007c00000008100,11,05,4,000000156aeed50a,1,0
409,409,0,5007c00000008200,11,05,4,000000156aeed52d,1,0
410,410,0,5007c00000008300,11,05,4,000000156aeed551,1,0
411,411,0,0007e00000008100,11,05,2,000000156aeed55b,1,0
412,412,0,5043c00000008400,11,05,4,000000156aeed574,1,0
413,413,0,0007e00000008200,11,05,2,000000156aeed57c,1,0
414,414,0,5043c00000008500,11,05,4,000000156aeed598,1,0
