Sample in Buffer,Sample in Window,TRIGGER,i_app/dcs_even/i_trace_sys/traceOut_event_data[63:0],i_app/dcs_even/i_trace_sys/traceOut_event_size[4:0],i_app/dcs_even/i_trace_sys/traceOut_event_vc[4:0],i_app/dcs_even/i_trace_sys/traceOut_src[2:0],i_app/dcs_even/i_trace_sys/traceOut_ts[63:0],i_app/dcs_even/i_trace_sys/dump_1,i_app/dcs_even/i_trace_sys/sampleLost
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
135,135,0,7007e40000000080,01,08,5,0000000c6aba88b5,1,0
136,136,0,2004200000000080,01,0a,1,0000000c6aba88f8,1,0
137,137,0,2843f00000008680,01,06,0,0000000c6aba8b36,1,0
138,138,0,2800300000008180,01,06,0,0000000c6aba8b38,1,0
139,139,0,2804300000008280,01,06,0,0000000c6aba8b3a,1,0
140,140,0,2800300000008380,01,06,0,0000000c6aba8b3c,1,0
141,141,0,2844300000008480,01,06,0,0000000c6aba8b3e,1,0
142,142,0,2844300000008580,01,06,0,0000000c6aba8b40,1,0
143,143,0,5043c00000008680,11,04,4,0000000c6aba8be3,1,0
144,144,0,5003c00000008180,11,04,4,0000000c6aba8c0b,1,0
145,145,0,5007c00000008280,11,04,4,0000000c6aba8c2e,1,0
146,146,0,5003c00000008380,11,04,4,0000000c6aba8c52,1,0
147,147,0,5047c00000008480,11,04,4,0000000c6aba8c75,1,0
148,148,0,5047c00000008580,11,04,4,0000000c6aba8c99,1,0
149,149,0,0003e00000008080,01,06,0,0000000c6aba8cf1,1,0
150,150,0,580fe40000008180,01,08,5,0000000c6aba8ed5,1,0
151,151,0,5817e40000008280,01,08,5,0000000c6aba8ed7,1,0
152,152,0,581fe40000008380,01,08,5,0000000c6aba8edb,1,0
153,153,0,5827e40000008480,01,08,5,0000000c6aba8edd,1,0
154,154,0,582fe40000008580,01,08,5,0000000c6aba8ee2,1,0
155,155,0,5837e40000008680,01,08,5,0000000c6aba8ee4,1,0
156,156,0,180fe00000008180,11,04,2,0000000c6aba8f1e,1,0
157,157,0,1817e00000008280,11,04,2,0000000c6aba8f22,1,0
158,158,0,181fe00000008380,11,04,2,0000000c6aba8f27,1,0
159,159,0,1827e00000008480,11,04,2,0000000c6aba8f29,1,0
160,160,0,182fe00000008580,11,04,2,0000000c6aba8f2f,1,0
161,161,0,1837e00000008680,11,04,2,0000000c6aba8f31,1,0
162,162,0,4803c00000008080,11,04,4,0000000c6aba9117,1,0
163,163,0,0003e00000000080,01,06,0,0000000c6aba91b2,1,0
164,164,0,2843f00000008680,01,06,0,0000000c6ab8ef50,1,0
165,165,0,2804300000008180,01,06,0,0000000c6ab8ef52,1,0
166,166,0,2800300000008280,01,06,0,0000000c6ab8ef54,1,0
167,167,0,2800300000008380,01,06,0,0000000c6ab8ef56,1,0
168,168,0,2840300000008580,01,06,0,0000000c6ab8ef58,1,0
169,169,0,2840300000008480,01,06,0,0000000c6ab8ef5a,1,0
170,170,0,5000000000008080,01,0a,3,0000000c6ab8ef8b,1,0
171,171,0,5043c00000008680,11,04,4,0000000c6ab8effd,1,0
172,172,0,5007c00000008180,11,04,4,0000000c6ab8f021,1,0
173,173,0,5003c00000008280,11,04,4,0000000c6ab8f044,1,0
174,174,0,5003c00000008380,11,04,4,0000000c6ab8f068,1,0
175,175,0,5043c00000008580,11,04,4,0000000c6ab8f08b,1,0
176,176,0,5043c00000008480,11,04,4,0000000c6ab8f0af,1,0
177,177,0,5807e40000008080,01,08,5,0000000c6ab8f1a5,1,0
178,178,0,1807e00000008080,11,04,2,0000000c6ab8f1f0,1,0
179,179,0,580fe40000008180,01,08,5,0000000c6ab8f2e9,1,0
180,180,0,5817e40000008280,01,08,5,0000000c6ab8f2eb,1,0
181,181,0,581fe40000008380,01,08,5,0000000c6ab8f2f0,1,0
182,182,0,5827e40000008480,01,08,5,0000000c6ab8f2f2,1,0
183,183,0,582fe40000008580,01,08,5,0000000c6ab8f2f6,1,0
184,184,0,5837e40000008680,01,08,5,0000000c6ab8f2f8,1,0
185,185,0,180fe00000008180,11,04,2,0000000c6ab8f334,1,0
186,186,0,1817e00000008280,11,04,2,0000000c6ab8f337,1,0
187,187,0,181fe00000008380,11,04,2,0000000c6ab8f33c,1,0
188,188,0,1827e00000008480,11,04,2,0000000c6ab8f33e,1,0
189,189,0,182fe00000008580,11,04,2,0000000c6ab8f344,1,0
190,190,0,1837e00000008680,11,04,2,0000000c6ab8f346,1,0
191,191,0,7007e40000000080,01,08,5,0000000c6ab8f68d,1,0
192,192,0,2004200000000080,01,0a,1,0000000c6ab8f6ce,1,0
193,193,0,0007e00000000080,01,06,0,0000000c6ab8f9a1,1,0
194,194,0,4807c00000000080,11,04,4,0000000c6ab8fb7f,1,0
195,195,0,7007e40000000080,01,08,5,0000000c6ab8fe8e,1,0
196,196,0,2004200000000080,01,0a,1,0000000c6ab8fed1,1,0
197,197,0,0007e00000000080,01,06,0,0000000c6ab90212,1,0
198,198,0,4807c00000000080,11,04,4,0000000c6ab903f1,1,0
199,199,0,2800300000008180,01,06,0,0000000c6ab912ba,1,0
200,200,0,2800300000008280,01,06,0,0000000c6ab912bd,1,0
201,201,0,2803f00000008380,01,06,0,0000000c6ab912bf,1,0
202,202,0,5003c00000008180,11,04,4,0000000c6ab91367,1,0
203,203,0,5003c00000008280,11,04,4,0000000c6ab9138a,1,0
204,204,0,5003c00000008380,11,04,4,0000000c6ab913ae,1,0
205,205,0,0003e00000008080,01,06,0,0000000c6ab91406,1,0
206,206,0,580fe40000008180,01,08,5,0000000c6ab915e8,1,0
207,207,0,5817e40000008280,01,08,5,0000000c6ab915ea,1,0
208,208,0,581fe40000008380,01,08,5,0000000c6ab915ef,1,0
209,209,0,180fe00000008180,11,04,2,0000000c6ab91634,1,0
210,210,0,1817e00000008280,11,04,2,0000000c6ab91638,1,0
211,211,0,181fe00000008380,11,04,2,0000000c6ab9163c,1,0
212,212,0,4803c00000008080,11,04,4,0000000c6ab917ae,1,0
213,213,0,7007e40000000080,01,08,5,0000000c6ab91eab,1,0
214,214,0,2004200000000080,01,0a,1,0000000c6ab91eee,1,0
215,215,0,0003e00000000080,01,06,0,0000000c6ab921ce,1,0
216,216,0,4803c00000000080,11,04,4,0000000c6ab923aa,1,0
217,217,0,7007e40000000080,01,08,5,0000000c6ab926a2,1,0
218,218,0,2004200000000080,01,0a,1,0000000c6ab926e6,1,0
219,219,0,0007e00000000080,01,06,0,0000000c6ab929a6,1,0
220,220,0,4807c00000000080,11,04,4,0000000c6ab92b85,1,0
221,221,0,7007e40000000080,01,08,5,0000000c6ab92e7c,1,0
222,222,0,2004200000000080,01,0a,1,0000000c6ab92ec0,1,0
223,223,0,0003e00000000080,01,06,0,0000000c6ab9317f,1,0
224,224,0,4803c00000000080,11,04,4,0000000c6ab93352,1,0
225,225,0,3807e00000008080,01,06,0,0000000c6ab9fe10,1,0
226,226,0,2843f00000008680,01,06,0,0000000c6ab9fe2d,1,0
227,227,0,2800300000008180,01,06,0,0000000c6ab9fe30,1,0
228,228,0,2800300000008380,01,06,0,0000000c6ab9fe32,1,0
229,229,0,2800300000008280,01,06,0,0000000c6ab9fe34,1,0
230,230,0,2844300000008580,01,06,0,0000000c6ab9fe36,1,0
231,231,0,2844300000008480,01,06,0,0000000c6ab9fe38,1,0
232,232,0,5004000000008080,01,0a,3,0000000c6ab9fe5e,1,0
233,233,0,5043c00000008680,11,04,4,0000000c6ab9feda,1,0
234,234,0,5003c00000008180,11,04,4,0000000c6ab9fefd,1,0
235,235,0,5003c00000008380,11,04,4,0000000c6ab9ff20,1,0
236,236,0,5003c00000008280,11,04,4,0000000c6ab9ff44,1,0
237,237,0,5047c00000008580,11,04,4,0000000c6ab9ff67,1,0
238,238,0,5047c00000008480,11,04,4,0000000c6ab9ff8b,1,0
239,239,0,5807e40000008080,01,08,5,0000000c6aba007f,1,0
240,240,0,1807e00000008080,11,04,2,0000000c6aba00cd,1,0
241,241,0,580fe40000008180,01,08,5,0000000c6aba01c6,1,0
242,242,0,5817e40000008280,01,08,5,0000000c6aba01c8,1,0
243,243,0,581fe40000008380,01,08,5,0000000c6aba01cc,1,0
244,244,0,5827e40000008480,01,08,5,0000000c6aba01ce,1,0
245,245,0,582fe40000008580,01,08,5,0000000c6aba01d2,1,0
246,246,0,5837e40000008680,01,08,5,0000000c6aba01d4,1,0
247,247,0,180fe00000008180,11,04,2,0000000c6aba0213,1,0
248,248,0,1817e00000008280,11,04,2,0000000c6aba0215,1,0
249,249,0,181fe00000008380,11,04,2,0000000c6aba021a,1,0
250,250,0,1827e00000008480,11,04,2,0000000c6aba021c,1,0
251,251,0,1837e00000008680,11,04,2,0000000c6aba0222,1,0
252,252,0,182fe00000008580,11,04,2,0000000c6aba0224,1,0
253,253,0,2843f00000008680,01,06,0,0000000c6aba0851,1,0
254,254,0,2804300000008180,01,06,0,0000000c6aba0853,1,0
255,255,0,2804300000008280,01,06,0,0000000c6aba0855,1,0
256,256,0,2804300000008380,01,06,0,0000000c6aba0857,1,0
257,257,0,2840300000008480,01,06,0,0000000c6aba0859,1,0
258,258,0,2840300000008580,01,06,0,0000000c6aba085b,1,0
259,259,0,5043c00000008680,11,04,4,0000000c6aba08fd,1,0
260,260,0,5007c00000008180,11,04,4,0000000c6aba0921,1,0
261,261,0,5007c00000008280,11,04,4,0000000c6aba0944,1,0
262,262,0,5007c00000008380,11,04,4,0000000c6aba0968,1,0
263,263,0,5043c00000008480,11,04,4,0000000c6aba098b,1,0
264,264,0,5043c00000008580,11,04,4,0000000c6aba09af,1,0
265,265,0,0007e00000008080,01,06,0,0000000c6aba0a06,1,0
266,266,0,580fe40000008180,01,08,5,0000000c6aba0beb,1,0
267,267,0,5817e40000008280,01,08,5,0000000c6aba0bed,1,0
268,268,0,581fe40000008380,01,08,5,0000000c6aba0bf1,1,0
269,269,0,5827e40000008480,01,08,5,0000000c6aba0bf3,1,0
270,270,0,582fe40000008580,01,08,5,0000000c6aba0bf8,1,0
271,271,0,5837e40000008680,01,08,5,0000000c6aba0bfa,1,0
272,272,0,180fe00000008180,11,04,2,0000000c6aba0c36,1,0
273,273,0,1817e00000008280,11,04,2,0000000c6aba0c3b,1,0
274,274,0,181fe00000008380,11,04,2,0000000c6aba0c3e,1,0
275,275,0,1827e00000008480,11,04,2,0000000c6aba0c42,1,0
276,276,0,182fe00000008580,11,04,2,0000000c6aba0c45,1,0
277,277,0,1837e00000008680,11,04,2,0000000c6aba0c4a,1,0
278,278,0,4807c00000008080,11,04,4,0000000c6aba0e2f,1,0
279,279,0,3803e00000008080,01,06,0,0000000c6aba10bd,1,0
280,280,0,2843f00000008680,01,06,0,0000000c6aba10d2,1,0
281,281,0,2800300000008380,01,06,0,0000000c6aba10d4,1,0
282,282,0,2804300000008180,01,06,0,0000000c6aba10d6,1,0
283,283,0,2840300000008580,01,06,0,0000000c6aba10d8,1,0
284,284,0,2800300000008280,01,06,0,0000000c6aba10da,1,0
285,285,0,2844300000008480,01,06,0,0000000c6aba10dc,1,0
286,286,0,5000000000008080,01,0a,3,0000000c6aba110b,1,0
287,287,0,5043c00000008680,11,04,4,0000000c6aba1192,1,0
288,288,0,5003c00000008380,11,04,4,0000000c6aba11b5,1,0
289,289,0,5007c00000008180,11,04,4,0000000c6aba11d9,1,0
290,290,0,5043c00000008580,11,04,4,0000000c6aba11fc,1,0
291,291,0,5003c00000008280,11,04,4,0000000c6aba1220,1,0
292,292,0,5047c00000008480,11,04,4,0000000c6aba1243,1,0
293,293,0,5807e40000008080,01,08,5,0000000c6aba1326,1,0
294,294,0,1807e00000008080,11,04,2,0000000c6aba1374,1,0
295,295,0,580fe40000008180,01,08,5,0000000c6aba146c,1,0
296,296,0,5817e40000008280,01,08,5,0000000c6aba146e,1,0
297,297,0,581fe40000008380,01,08,5,0000000c6aba1472,1,0
298,298,0,5827e40000008480,01,08,5,0000000c6aba1474,1,0
299,299,0,582fe40000008580,01,08,5,0000000c6aba1479,1,0
300,300,0,5837e40000008680,01,08,5,0000000c6aba147b,1,0
301,301,0,180fe00000008180,11,04,2,0000000c6aba14b8,1,0
302,302,0,1817e00000008280,11,04,2,0000000c6aba14ba,1,0
303,303,0,181fe00000008380,11,04,2,0000000c6aba14bf,1,0
304,304,0,1827e00000008480,11,04,2,0000000c6aba14c1,1,0
305,305,0,182fe00000008580,11,04,2,0000000c6aba14c7,1,0
306,306,0,1837e00000008680,11,04,2,0000000c6aba14c9,1,0
307,307,0,2843f00000008680,01,06,0,0000000c6aba1947,1,0
308,308,0,2804300000008180,01,06,0,0000000c6aba1949,1,0
309,309,0,2804300000008280,01,06,0,0000000c6aba194b,1,0
310,310,0,2804300000008380,01,06,0,0000000c6aba194d,1,0
311,311,0,2844300000008480,01,06,0,0000000c6aba194f,1,0
312,312,0,2840300000008580,01,06,0,0000000c6aba1951,1,0
313,313,0,5043c00000008680,11,04,4,0000000c6aba19f4,1,0
314,314,0,5007c00000008180,11,04,4,0000000c6aba1a17,1,0
315,315,0,5007c00000008280,11,04,4,0000000c6aba1a3b,1,0
316,316,0,5007c00000008380,11,04,4,0000000c6aba1a5e,1,0
317,317,0,5047c00000008480,11,04,4,0000000c6aba1a82,1,0
318,318,0,5043c00000008580,11,04,4,0000000c6aba1aa5,1,0
319,319,0,0003e00000008080,01,06,0,0000000c6aba1afc,1,0
320,320,0,580fe40000008180,01,08,5,0000000c6aba1ce0,1,0
321,321,0,5817e40000008280,01,08,5,0000000c6aba1ce2,1,0
322,322,0,581fe40000008380,01,08,5,0000000c6aba1ce6,1,0
323,323,0,5827e40000008480,01,08,5,0000000c6aba1ce8,1,0
324,324,0,582fe40000008580,01,08,5,0000000c6aba1ced,1,0
325,325,0,5837e40000008680,01,08,5,0000000c6aba1cef,1,0
326,326,0,180fe00000008180,11,04,2,0000000c6aba1d2a,1,0
327,327,0,1817e00000008280,11,04,2,0000000c6aba1d2e,1,0
328,328,0,181fe00000008380,11,04,2,0000000c6aba1d32,1,0
329,329,0,1827e00000008480,11,04,2,0000000c6aba1d35,1,0
330,330,0,182fe00000008580,11,04,2,0000000c6aba1d3c,1,0
331,331,0,1837e00000008680,11,04,2,0000000c6aba1d3e,1,0
332,332,0,4803c00000008080,11,04,4,0000000c6aba1f22,1,0
333,333,0,7007e40000000080,01,08,5,0000000c6aba20f1,1,0
334,334,0,2004200000000080,01,0a,1,0000000c6aba2134,1,0
335,335,0,3803e00000008080,01,06,0,0000000c6aba2382,1,0
336,336,0,2843f00000008680,01,06,0,0000000c6aba2396,1,0
337,337,0,2800300000008180,01,06,0,0000000c6aba2398,1,0
338,338,0,2800300000008280,01,06,0,0000000c6aba239a,1,0
339,339,0,2800300000008380,01,06,0,0000000c6aba239c,1,0
340,340,0,2844300000008480,01,06,0,0000000c6aba239e,1,0
341,341,0,2840300000008580,01,06,0,0000000c6aba23a0,1,0
342,342,0,5000000000008080,01,0a,3,0000000c6aba23d0,1,0
343,343,0,5043c00000008680,11,04,4,0000000c6aba2455,1,0
344,344,0,5003c00000008180,11,04,4,0000000c6aba2479,1,0
345,345,0,5003c00000008280,11,04,4,0000000c6aba249c,1,0
346,346,0,5003c00000008380,11,04,4,0000000c6aba24bf,1,0
347,347,0,5047c00000008480,11,04,4,0000000c6aba24e3,1,0
348,348,0,5043c00000008580,11,04,4,0000000c6aba2506,1,0
349,349,0,5807e40000008080,01,08,5,0000000c6aba25f0,1,0
350,350,0,1807e00000008080,11,04,2,0000000c6aba263c,1,0
351,351,0,580fe40000008180,01,08,5,0000000c6aba2734,1,0
352,352,0,5817e40000008280,01,08,5,0000000c6aba2736,1,0
353,353,0,581fe40000008380,01,08,5,0000000c6aba273b,1,0
354,354,0,5827e40000008480,01,08,5,0000000c6aba273d,1,0
355,355,0,582fe40000008580,01,08,5,0000000c6aba2741,1,0
356,356,0,5837e40000008680,01,08,5,0000000c6aba2743,1,0
357,357,0,180fe00000008180,11,04,2,0000000c6aba277d,1,0
358,358,0,1817e00000008280,11,04,2,0000000c6aba2780,1,0
359,359,0,181fe00000008380,11,04,2,0000000c6aba2789,1,0
360,360,0,1827e00000008480,11,04,2,0000000c6aba278b,1,0
361,361,0,182fe00000008580,11,04,2,0000000c6aba278e,1,0
362,362,0,1837e00000008680,11,04,2,0000000c6aba2792,1,0
363,363,0,0003e00000000080,01,06,0,0000000c6aba29ef,1,0
364,364,0,4803c00000000080,11,04,4,0000000c6aba2bc1,1,0
365,365,0,2843f00000008680,01,06,0,0000000c6aba2d5c,1,0
366,366,0,2800300000008180,01,06,0,0000000c6aba2d5f,1,0
367,367,0,2804300000008380,01,06,0,0000000c6aba2d61,1,0
368,368,0,2804300000008280,01,06,0,0000000c6aba2d63,1,0
369,369,0,2840300000008580,01,06,0,0000000c6aba2d65,1,0
370,370,0,2840300000008480,01,06,0,0000000c6aba2d67,1,0
371,371,0,5043c00000008680,11,04,4,0000000c6aba2e0a,1,0
372,372,0,5003c00000008180,11,04,4,0000000c6aba2e2d,1,0
373,373,0,5007c00000008380,11,04,4,0000000c6aba2e51,1,0
374,374,0,5007c00000008280,11,04,4,0000000c6aba2e74,1,0
375,375,0,5043c00000008580,11,04,4,0000000c6aba2e98,1,0
376,376,0,5043c00000008480,11,04,4,0000000c6aba2ebb,1,0
377,377,0,0003e00000008080,01,06,0,0000000c6aba2f12,1,0
378,378,0,580fe40000008180,01,08,5,0000000c6aba30f4,1,0
379,379,0,5817e40000008280,01,08,5,0000000c6aba30f6,1,0
380,380,0,581fe40000008380,01,08,5,0000000c6aba30fb,1,0
381,381,0,5827e40000008480,01,08,5,0000000c6aba30fd,1,0
382,382,0,582fe40000008580,01,08,5,0000000c6aba3101,1,0
383,383,0,5837e40000008680,01,08,5,0000000c6aba3103,1,0
384,384,0,180fe00000008180,11,04,2,0000000c6aba313e,1,0
385,385,0,1817e00000008280,11,04,2,0000000c6aba3141,1,0
386,386,0,181fe00000008380,11,04,2,0000000c6aba3149,1,0
387,387,0,1827e00000008480,11,04,2,0000000c6aba314b,1,0
388,388,0,182fe00000008580,11,04,2,0000000c6aba3150,1,0
389,389,0,1837e00000008680,11,04,2,0000000c6aba3152,1,0
390,390,0,4803c00000008080,11,04,4,0000000c6aba3336,1,0
