Sample in Buffer,Sample in Window,TRIGGER,i_app/dcs_odd/i_trace_sys/traceOut_event_data[63:0],i_app/dcs_odd/i_trace_sys/traceOut_event_size[4:0],i_app/dcs_odd/i_trace_sys/traceOut_event_vc[4:0],i_app/dcs_odd/i_trace_sys/traceOut_src[2:0],i_app/dcs_odd/i_trace_sys/traceOut_ts[63:0],i_app/dcs_odd/i_trace_sys/dump_1,i_app/dcs_odd/i_trace_sys/sampleLost
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
136,136,0,5043c00000008400,11,05,4,0000002fc6fcc060,1,0
137,137,0,0007e00000008200,11,05,2,0000002fc6fcc06a,1,0
138,138,0,5043c00000008500,11,05,4,0000002fc6fcc083,1,0
139,139,0,0007e00000008300,11,05,2,0000002fc6fcc08e,1,0
140,140,0,5047c00000008600,11,05,4,0000002fc6fcc0a7,1,0
141,141,0,0007e00000008400,11,05,2,0000002fc6fcc0b0,1,0
142,142,0,0007e00000008500,11,05,2,0000002fc6fcc0d4,1,0
143,143,0,0007e00000008600,11,05,2,0000002fc6fcc0f8,1,0
144,144,0,5803e40000008000,01,09,5,0000002fc6fcc191,1,0
145,145,0,1803e00000008000,11,05,2,0000002fc6fcc1de,1,0
146,146,0,2800300000008100,01,07,0,000000304a86e676,1,0
147,147,0,2804300000008200,01,07,0,000000304a86e679,1,0
148,148,0,2800300000008300,01,07,0,000000304a86e67c,1,0
149,149,0,2844300000008400,01,07,0,000000304a86e67f,1,0
150,150,0,2844300000008500,01,07,0,000000304a86e682,1,0
151,151,0,2844300000008600,01,07,0,000000304a86e685,1,0
152,152,0,5003c00000008100,11,05,4,000000304a86e71f,1,0
153,153,0,5007c00000008200,11,05,4,000000304a86e743,1,0
154,154,0,5003c00000008300,11,05,4,000000304a86e766,1,0
155,155,0,0007e00000008100,11,05,2,000000304a86e76e,1,0
156,156,0,5047c00000008400,11,05,4,000000304a86e789,1,0
157,157,0,0007e00000008200,11,05,2,000000304a86e794,1,0
158,158,0,5047c00000008500,11,05,4,000000304a86e7ad,1,0
159,159,0,0007e00000008300,11,05,2,000000304a86e7b7,1,0
160,160,0,5047c00000008600,11,05,4,000000304a86e7d0,1,0
161,161,0,0007e00000008400,11,05,2,000000304a86e7d9,1,0
162,162,0,0007e00000008500,11,05,2,000000304a86e7fc,1,0
163,163,0,0007e00000008600,11,05,2,000000304a86e81f,1,0
164,164,0,0007e00000008000,01,07,0,000000304a86e837,1,0
165,165,0,4807c00000008000,11,05,4,000000304a86ea88,1,0
166,166,0,3803e00000008000,01,07,0,00000030d4369b61,1,0
167,167,0,5000000000008000,01,0b,3,00000030d4369bb2,1,0
168,168,0,5803e40000008000,01,09,5,00000030d4369c96,1,0
169,169,0,1803e00000008000,11,05,2,00000030d4369ce2,1,0
170,170,0,2800300000008100,01,07,0,000000314a3af782,1,0
171,171,0,2800300000008200,01,07,0,000000314a3af785,1,0
172,172,0,2800300000008300,01,07,0,000000314a3af789,1,0
173,173,0,2844300000008400,01,07,0,000000314a3af78c,1,0
174,174,0,2844300000008500,01,07,0,000000314a3af78f,1,0
175,175,0,2844300000008600,01,07,0,000000314a3af792,1,0
176,176,0,5003c00000008100,11,05,4,000000314a3af82c,1,0
177,177,0,5003c00000008200,11,05,4,000000314a3af854,1,0
178,178,0,5003c00000008300,11,05,4,000000314a3af878,1,0
179,179,0,0007e00000008100,11,05,2,000000314a3af87b,1,0
180,180,0,5047c00000008400,11,05,4,000000314a3af89b,1,0
181,181,0,0007e00000008200,11,05,2,000000314a3af8a4,1,0
182,182,0,5047c00000008500,11,05,4,000000314a3af8bf,1,0
183,183,0,0007e00000008300,11,05,2,000000314a3af8c9,1,0
184,184,0,5047c00000008600,11,05,4,000000314a3af8e2,1,0
185,185,0,0007e00000008400,11,05,2,000000314a3af8ec,1,0
186,186,0,0007e00000008500,11,05,2,000000314a3af910,1,0
187,187,0,0007e00000008600,11,05,2,000000314a3af931,1,0
188,188,0,0003e00000008000,01,07,0,000000314a3af946,1,0
189,189,0,4803c00000008000,11,05,4,000000314a3afb99,1,0
190,190,0,3803e00000008000,01,07,0,00000031ac93d83a,1,0
191,191,0,5000000000008000,01,0b,3,00000031ac93d88c,1,0
192,192,0,5803e40000008000,01,09,5,00000031ac93d973,1,0
193,193,0,1803e00000008000,11,05,2,00000031ac93d9c0,1,0
194,194,0,0007e00000008000,01,07,0,00000031c03f3a9d,1,0
195,195,0,4807c00000008000,11,05,4,00000031c03f3c91,1,0
196,196,0,380be00000008000,01,07,0,00000031d3ea9db8,1,0
197,197,0,5008000000008000,01,0b,3,00000031d3ea9e0a,1,0
198,198,0,5803e40000008000,01,09,5,00000031d3ea9eef,1,0
199,199,0,1803e00000008000,11,05,2,00000031d3ea9f3c,1,0
200,200,0,2803f00000008100,01,07,0,00000031d778e3d4,1,0
201,201,0,5003c00000008100,11,05,4,00000031d778e47e,1,0
202,202,0,0003e00000008000,01,07,0,00000031d778e4ce,1,0
203,203,0,0007e00000008100,11,05,2,00000031d778e4d0,1,0
204,204,0,4803c00000008000,11,05,4,00000031d778e711,1,0
205,205,0,3807e00000008000,01,07,0,00000031eb466fdc,1,0
206,206,0,5004000000008000,01,0b,3,00000031eb46702e,1,0
207,207,0,5803e40000008000,01,09,5,00000031eb467113,1,0
208,208,0,1803e00000008000,11,05,2,00000031eb467161,1,0
209,209,0,0003e00000008000,01,07,0,00000031fef18af9,1,0
210,210,0,4803c00000008000,11,05,4,00000031fef18cee,1,0
211,211,0,3807e00000008000,01,07,0,00000032129ceee7,1,0
212,212,0,5004000000008000,01,0b,3,00000032129cef38,1,0
213,213,0,5803e40000008000,01,09,5,00000032129cf01d,1,0
214,214,0,1803e00000008000,11,05,2,00000032129cf06c,1,0
215,215,0,0007e00000008000,01,07,0,000000333fcd66a9,1,0
216,216,0,4807c00000008000,11,05,4,000000333fcd689f,1,0
217,217,0,3803e00000008000,01,07,0,000000335378aee1,1,0
218,218,0,5000000000008000,01,0b,3,000000335378af33,1,0
219,219,0,5803e40000008000,01,09,5,000000335378b018,1,0
220,220,0,1803e00000008000,11,05,2,000000335378b064,1,0
221,221,0,0007e00000008000,01,07,0,00000033672411cf,1,0
222,222,0,4807c00000008000,11,05,4,00000033672413c4,1,0
223,223,0,3807e00000008000,01,07,0,00000033bfa753bf,1,0
224,224,0,5004000000008000,01,0b,3,00000033bfa75410,1,0
225,225,0,5803e40000008000,01,09,5,00000033bfa754f3,1,0
226,226,0,1803e00000008000,11,05,2,00000033bfa75540,1,0
227,227,0,0007e00000008000,01,07,0,00000035355facff,1,0
228,228,0,4807c00000008000,11,05,4,00000035355faef4,1,0
229,229,0,3803e00000008000,01,07,0,00000035490af5de,1,0
230,230,0,5000000000008000,01,0b,3,00000035490af62f,1,0
231,231,0,5803e40000008000,01,09,5,00000035490af714,1,0
232,232,0,1803e00000008000,11,05,2,00000035490af762,1,0
233,233,0,0003e00000008000,01,07,0,000000355cb65337,1,0
234,234,0,4803c00000008000,11,05,4,000000355cb6552c,1,0
235,235,0,2804300000008100,01,07,0,0000002f4c18ae8e,1,0
236,236,0,2804300000008200,01,07,0,0000002f4c18ae91,1,0
237,237,0,2804300000008300,01,07,0,0000002f4c18ae94,1,0
238,238,0,2844300000008400,01,07,0,0000002f4c18ae97,1,0
239,239,0,2840300000008500,01,07,0,0000002f4c18ae9a,1,0
240,240,0,2840300000008600,01,07,0,0000002f4c18ae9d,1,0
241,241,0,5000000000008000,01,0b,3,0000002f4c18aecc,1,0
242,242,0,5007c00000008100,11,05,4,0000002f4c18af4a,1,0
243,243,0,5007c00000008200,11,05,4,0000002f4c18af6d,1,0
244,244,0,5007c00000008300,11,05,4,0000002f4c18af91,1,0
245,245,0,0007e00000008100,11,05,2,0000002f4c18af9b,1,0
246,246,0,5047c00000008400,11,05,4,0000002f4c18afb4,1,0
247,247,0,0007e00000008200,11,05,2,0000002f4c18afbe,1,0
248,248,0,5043c00000008500,11,05,4,0000002f4c18afd7,1,0
249,249,0,0007e00000008300,11,05,2,0000002f4c18afe2,1,0
250,250,0,5043c00000008600,11,05,4,0000002f4c18affb,1,0
251,251,0,0007e00000008400,11,05,2,0000002f4c18b003,1,0
252,252,0,0007e00000008500,11,05,2,0000002f4c18b025,1,0
253,253,0,0007e00000008600,11,05,2,0000002f4c18b04c,1,0
254,254,0,5803e40000008000,01,09,5,0000002f4c18b0e6,1,0
255,255,0,1803e00000008000,11,05,2,0000002f4c18b132,1,0
256,256,0,2804300000008100,01,07,0,0000002f4c18b51a,1,0
257,257,0,2800300000008200,01,07,0,0000002f4c18b51e,1,0
258,258,0,2804300000008300,01,07,0,0000002f4c18b521,1,0
259,259,0,2844300000008400,01,07,0,0000002f4c18b524,1,0
260,260,0,2840300000008500,01,07,0,0000002f4c18b527,1,0
261,261,0,2840300000008600,01,07,0,0000002f4c18b52a,1,0
262,262,0,5007c00000008100,11,05,4,0000002f4c18b5c4,1,0
263,263,0,5003c00000008200,11,05,4,0000002f4c18b5ec,1,0
264,264,0,5007c00000008300,11,05,4,0000002f4c18b60f,1,0
265,265,0,0007e00000008100,11,05,2,0000002f4c18b613,1,0
266,266,0,5047c00000008400,11,05,4,0000002f4c18b633,1,0
267,267,0,0007e00000008200,11,05,2,0000002f4c18b63e,1,0
268,268,0,5043c00000008500,11,05,4,0000002f4c18b656,1,0
269,269,0,0007e00000008300,11,05,2,0000002f4c18b660,1,0
270,270,0,5043c00000008600,11,05,4,0000002f4c18b67a,1,0
271,271,0,0007e00000008400,11,05,2,0000002f4c18b684,1,0
272,272,0,0007e00000008500,11,05,2,0000002f4c18b6a6,1,0
273,273,0,0007e00000008600,11,05,2,0000002f4c18b6c9,1,0
274,274,0,0007e00000008000,01,07,0,0000002f4c18b6de,1,0
275,275,0,4807c00000008000,11,05,4,0000002f4c18b930,1,0
276,276,0,3803e00000008000,01,07,0,0000002f4c18bbba,1,0
277,277,0,2800300000008100,01,07,0,0000002f4c18bbce,1,0
278,278,0,2800300000008200,01,07,0,0000002f4c18bbd1,1,0
279,279,0,2800300000008300,01,07,0,0000002f4c18bbd4,1,0
280,280,0,2844300000008400,01,07,0,0000002f4c18bbd7,1,0
281,281,0,2840300000008500,01,07,0,0000002f4c18bbda,1,0
282,282,0,2840300000008600,01,07,0,0000002f4c18bbdd,1,0
283,283,0,5000000000008000,01,0b,3,0000002f4c18bc0c,1,0
284,284,0,5003c00000008100,11,05,4,0000002f4c18bc8a,1,0
285,285,0,5003c00000008200,11,05,4,0000002f4c18bcad,1,0
286,286,0,5003c00000008300,11,05,4,0000002f4c18bcd0,1,0
287,287,0,0007e00000008100,11,05,2,0000002f4c18bcdb,1,0
288,288,0,5047c00000008400,11,05,4,0000002f4c18bcf4,1,0
289,289,0,0007e00000008200,11,05,2,0000002f4c18bcfe,1,0
290,290,0,5043c00000008500,11,05,4,0000002f4c18bd17,1,0
291,291,0,0007e00000008300,11,05,2,0000002f4c18bd22,1,0
292,292,0,5043c00000008600,11,05,4,0000002f4c18bd3b,1,0
293,293,0,0007e00000008400,11,05,2,0000002f4c18bd43,1,0
294,294,0,0007e00000008500,11,05,2,0000002f4c18bd66,1,0
295,295,0,0007e00000008600,11,05,2,0000002f4c18bd8c,1,0
296,296,0,5803e40000008000,01,09,5,0000002f4c18be28,1,0
297,297,0,1803e00000008000,11,05,2,0000002f4c18be74,1,0
298,298,0,2800300000008100,01,07,0,0000002f4c18c28b,1,0
299,299,0,2804300000008200,01,07,0,0000002f4c18c28e,1,0
300,300,0,2804300000008300,01,07,0,0000002f4c18c291,1,0
301,301,0,2840300000008400,01,07,0,0000002f4c18c294,1,0
302,302,0,2844300000008500,01,07,0,0000002f4c18c297,1,0
303,303,0,2840300000008600,01,07,0,0000002f4c18c29a,1,0
304,304,0,5003c00000008100,11,05,4,0000002f4c18c336,1,0
305,305,0,5007c00000008200,11,05,4,0000002f4c18c359,1,0
306,306,0,5007c00000008300,11,05,4,0000002f4c18c37c,1,0
307,307,0,0007e00000008100,11,05,2,0000002f4c18c386,1,0
308,308,0,5043c00000008400,11,05,4,0000002f4c18c3a0,1,0
309,309,0,0007e00000008200,11,05,2,0000002f4c18c3aa,1,0
310,310,0,5047c00000008500,11,05,4,0000002f4c18c3c3,1,0
311,311,0,0007e00000008300,11,05,2,0000002f4c18c3ce,1,0
312,312,0,5043c00000008600,11,05,4,0000002f4c18c3e7,1,0
313,313,0,0007e00000008400,11,05,2,0000002f4c18c3f1,1,0
314,314,0,0007e00000008500,11,05,2,0000002f4c18c412,1,0
315,315,0,0007e00000008600,11,05,2,0000002f4c18c436,1,0
316,316,0,0003e00000008000,01,07,0,0000002f4c18c44c,1,0
317,317,0,4803c00000008000,11,05,4,0000002f4c18c69d,1,0
318,318,0,3803e00000008000,01,07,0,0000002f4c18c937,1,0
319,319,0,2804300000008100,01,07,0,0000002f4c18c94d,1,0
320,320,0,2800300000008200,01,07,0,0000002f4c18c951,1,0
321,321,0,2800300000008300,01,07,0,0000002f4c18c954,1,0
322,322,0,2840300000008400,01,07,0,0000002f4c18c957,1,0
323,323,0,2840300000008500,01,07,0,0000002f4c18c95a,1,0
324,324,0,2844300000008600,01,07,0,0000002f4c18c95d,1,0
325,325,0,5000000000008000,01,0b,3,0000002f4c18c989,1,0
326,326,0,5007c00000008100,11,05,4,0000002f4c18c9f6,1,0
327,327,0,5003c00000008200,11,05,4,0000002f4c18ca1a,1,0
328,328,0,5003c00000008300,11,05,4,0000002f4c18ca3d,1,0
329,329,0,0007e00000008100,11,05,2,0000002f4c18ca48,1,0
330,330,0,5043c00000008400,11,05,4,0000002f4c18ca61,1,0
331,331,0,0007e00000008200,11,05,2,0000002f4c18ca6b,1,0
332,332,0,5043c00000008500,11,05,4,0000002f4c18ca84,1,0
333,333,0,0007e00000008300,11,05,2,0000002f4c18ca8e,1,0
334,334,0,5047c00000008600,11,05,4,0000002f4c18caa8,1,0
335,335,0,0007e00000008400,11,05,2,0000002f4c18caaf,1,0
336,336,0,0007e00000008500,11,05,2,0000002f4c18cad5,1,0
337,337,0,0007e00000008600,11,05,2,0000002f4c18caf9,1,0
338,338,0,5803e40000008000,01,09,5,0000002f4c18cbaa,1,0
339,339,0,1803e00000008000,11,05,2,0000002f4c18cbf8,1,0
340,340,0,2800300000008100,01,07,0,0000002f4c18cfe4,1,0
341,341,0,2804300000008200,01,07,0,0000002f4c18cfe7,1,0
342,342,0,2800300000008300,01,07,0,0000002f4c18cfec,1,0
343,343,0,2844300000008400,01,07,0,0000002f4c18cfef,1,0
344,344,0,2844300000008500,01,07,0,0000002f4c18cff2,1,0
345,345,0,2840300000008600,01,07,0,0000002f4c18cff5,1,0
346,346,0,5003c00000008100,11,05,4,0000002f4c18d08e,1,0
347,347,0,5007c00000008200,11,05,4,0000002f4c18d0b1,1,0
348,348,0,5003c00000008300,11,05,4,0000002f4c18d0d4,1,0
349,349,0,0007e00000008100,11,05,2,0000002f4c18d0df,1,0
350,350,0,5047c00000008400,11,05,4,0000002f4c18d0f8,1,0
351,351,0,0007e00000008200,11,05,2,0000002f4c18d102,1,0
352,352,0,5047c00000008500,11,05,4,0000002f4c18d11b,1,0
353,353,0,0007e00000008300,11,05,2,0000002f4c18d123,1,0
354,354,0,5043c00000008600,11,05,4,0000002f4c18d13f,1,0
355,355,0,0007e00000008400,11,05,2,0000002f4c18d149,1,0
356,356,0,0007e00000008500,11,05,2,0000002f4c18d16c,1,0
357,357,0,0007e00000008600,11,05,2,0000002f4c18d190,1,0
358,358,0,0003e00000008000,01,07,0,0000002f4c18d1a3,1,0
359,359,0,4803c00000008000,11,05,4,0000002f4c18d3f4,1,0
360,360,0,3807e00000008000,01,07,0,0000002f4c18d663,1,0
361,361,0,2804300000008100,01,07,0,0000002f4c18d677,1,0
362,362,0,2804300000008200,01,07,0,0000002f4c18d67a,1,0
363,363,0,2800300000008300,01,07,0,0000002f4c18d67d,1,0
364,364,0,2840300000008400,01,07,0,0000002f4c18d680,1,0
365,365,0,2840300000008500,01,07,0,0000002f4c18d683,1,0
366,366,0,2840300000008600,01,07,0,0000002f4c18d686,1,0
367,367,0,5004000000008000,01,0b,3,0000002f4c18d6b4,1,0
368,368,0,5007c00000008100,11,05,4,0000002f4c18d733,1,0
369,369,0,5007c00000008200,11,05,4,0000002f4c18d757,1,0
370,370,0,5003c00000008300,11,05,4,0000002f4c18d77a,1,0
371,371,0,0007e00000008100,11,05,2,0000002f4c18d783,1,0
372,372,0,5043c00000008400,11,05,4,0000002f4c18d79d,1,0
373,373,0,0007e00000008200,11,05,2,0000002f4c18d7a8,1,0
374,374,0,5043c00000008500,11,05,4,0000002f4c18d7c1,1,0
375,375,0,0007e00000008300,11,05,2,0000002f4c18d7ca,1,0
376,376,0,5043c00000008600,11,05,4,0000002f4c18d7e4,1,0
377,377,0,0007e00000008400,11,05,2,0000002f4c18d7ec,1,0
378,378,0,0007e00000008500,11,05,2,0000002f4c18d811,1,0
379,379,0,0007e00000008600,11,05,2,0000002f4c18d835,1,0
380,380,0,5803e40000008000,01,09,5,0000002f4c18d8d0,1,0
381,381,0,1803e00000008000,11,05,2,0000002f4c18d91e,1,0
382,382,0,2800300000008100,01,07,0,0000002f4c18dd1b,1,0
383,383,0,2800300000008200,01,07,0,0000002f4c18dd1e,1,0
384,384,0,2800300000008300,01,07,0,0000002f4c18dd21,1,0
385,385,0,2840300000008400,01,07,0,0000002f4c18dd24,1,0
386,386,0,2844300000008500,01,07,0,0000002f4c18dd27,1,0
387,387,0,2844300000008600,01,07,0,0000002f4c18dd2a,1,0
388,388,0,5003c00000008100,11,05,4,0000002f4c18ddc5,1,0
389,389,0,5003c00000008200,11,05,4,0000002f4c18dde9,1,0
390,390,0,5003c00000008300,11,05,4,0000002f4c18de0c,1,0
391,391,0,0007e00000008100,11,05,2,0000002f4c18de16,1,0
392,392,0,5043c00000008400,11,05,4,0000002f4c18de30,1,0
393,393,0,0007e00000008200,11,05,2,0000002f4c18de38,1,0
394,394,0,5047c00000008500,11,05,4,0000002f4c18de53,1,0
395,395,0,0007e00000008300,11,05,2,0000002f4c18de5e,1,0
396,396,0,5047c00000008600,11,05,4,0000002f4c18de77,1,0
