Sample in Buffer,Sample in Window,TRIGGER,i_app/dcs_even/i_trace_sys/traceOut_event_data[63:0],i_app/dcs_even/i_trace_sys/traceOut_event_size[4:0],i_app/dcs_even/i_trace_sys/traceOut_event_vc[4:0],i_app/dcs_even/i_trace_sys/traceOut_src[2:0],i_app/dcs_even/i_trace_sys/traceOut_ts[63:0],i_app/dcs_even/i_trace_sys/dump_1,i_app/dcs_even/i_trace_sys/sampleLost
144,144,0,4807c00000000080,11,04,4,000000992806ce6b,1,0
145,145,0,7007e40000000080,01,08,5,000000992806d15a,1,0
146,146,0,2004200000000080,01,0a,1,000000992806d19c,1,0
147,147,0,0007e00000000080,01,06,0,000000992806d459,1,0
148,148,0,4807c00000000080,11,04,4,000000992806d62c,1,0
149,149,0,7007e40000000080,01,08,5,000000992806d91a,1,0
150,150,0,2004200000000080,01,0a,1,000000992806d95e,1,0
151,151,0,0007e00000000080,01,06,0,000000992806dc28,1,0
152,152,0,4807c00000000080,11,04,4,000000992806dded,1,0
153,153,0,3803e00000008080,01,06,0,00000099280718b5,1,0
154,154,0,2800300000008180,01,06,0,00000099280718d1,1,0
155,155,0,2804300000008280,01,06,0,00000099280718d6,1,0
156,156,0,2800300000008380,01,06,0,00000099280718d9,1,0
157,157,0,2844300000008480,01,06,0,00000099280718dc,1,0
158,158,0,2840300000008580,01,06,0,00000099280718df,1,0
159,159,0,2843f00000008680,01,06,0,00000099280718e2,1,0
160,160,0,5000000000008080,01,0a,3,0000009928071906,1,0
161,161,0,5003c00000008180,11,04,4,0000009928071990,1,0
162,162,0,5007c00000008280,11,04,4,00000099280719b4,1,0
163,163,0,5003c00000008380,11,04,4,00000099280719d7,1,0
164,164,0,0007e00000008180,11,04,2,00000099280719de,1,0
165,165,0,5047c00000008480,11,04,4,00000099280719fb,1,0
166,166,0,0007e00000008280,11,04,2,0000009928071a04,1,0
167,167,0,5043c00000008580,11,04,4,0000009928071a1e,1,0
168,168,0,0007e00000008380,11,04,2,0000009928071a26,1,0
169,169,0,5043c00000008680,11,04,4,0000009928071a41,1,0
170,170,0,0007e00000008480,11,04,2,0000009928071a4a,1,0
171,171,0,0007e00000008580,11,04,2,0000009928071a6d,1,0
172,172,0,0007e00000008680,11,04,2,0000009928071a92,1,0
173,173,0,5807e40000008080,01,08,5,0000009928071b27,1,0
174,174,0,1807e00000008080,11,04,2,0000009928071b72,1,0
175,175,0,2800300000008180,01,06,0,0000009928072075,1,0
176,176,0,2804300000008280,01,06,0,0000009928072078,1,0
177,177,0,2800300000008380,01,06,0,000000992807207b,1,0
178,178,0,2840300000008480,01,06,0,000000992807207e,1,0
179,179,0,2840300000008580,01,06,0,0000009928072081,1,0
180,180,0,2843f00000008680,01,06,0,0000009928072084,1,0
181,181,0,5003c00000008180,11,04,4,0000009928072138,1,0
182,182,0,5007c00000008280,11,04,4,000000992807215b,1,0
183,183,0,5003c00000008380,11,04,4,000000992807217f,1,0
184,184,0,0007e00000008180,11,04,2,0000009928072188,1,0
185,185,0,5043c00000008480,11,04,4,00000099280721a2,1,0
186,186,0,0007e00000008280,11,04,2,00000099280721aa,1,0
187,187,0,5043c00000008580,11,04,4,00000099280721c5,1,0
188,188,0,0007e00000008380,11,04,2,00000099280721ce,1,0
189,189,0,5043c00000008680,11,04,4,00000099280721e9,1,0
190,190,0,0007e00000008480,11,04,2,00000099280721f2,1,0
191,191,0,0007e00000008580,11,04,2,0000009928072212,1,0
192,192,0,0007e00000008080,01,06,0,0000009928072238,1,0
193,193,0,0007e00000008680,11,04,2,000000992807223a,1,0
194,194,0,4807c00000008080,11,04,4,000000992807247f,1,0
195,195,0,3803e00000008080,01,06,0,000000992807270e,1,0
196,196,0,2800300000008180,01,06,0,0000009928072724,1,0
197,197,0,2804300000008280,01,06,0,0000009928072728,1,0
198,198,0,2800300000008380,01,06,0,000000992807272b,1,0
199,199,0,2840300000008480,01,06,0,000000992807272e,1,0
200,200,0,2840300000008580,01,06,0,0000009928072731,1,0
201,201,0,2843f00000008680,01,06,0,0000009928072734,1,0
202,202,0,5000000000008080,01,0a,3,0000009928072760,1,0
203,203,0,5003c00000008180,11,04,4,00000099280727e2,1,0
204,204,0,5007c00000008280,11,04,4,0000009928072805,1,0
205,205,0,5003c00000008380,11,04,4,0000009928072829,1,0
206,206,0,0007e00000008180,11,04,2,0000009928072830,1,0
207,207,0,5043c00000008480,11,04,4,000000992807284c,1,0
208,208,0,0007e00000008280,11,04,2,0000009928072854,1,0
209,209,0,5043c00000008580,11,04,4,0000009928072870,1,0
210,210,0,0007e00000008380,11,04,2,0000009928072878,1,0
211,211,0,5043c00000008680,11,04,4,0000009928072893,1,0
212,212,0,0007e00000008480,11,04,2,000000992807289c,1,0
213,213,0,0007e00000008580,11,04,2,00000099280728c0,1,0
214,214,0,0007e00000008680,11,04,2,00000099280728e2,1,0
215,215,0,5807e40000008080,01,08,5,0000009928072979,1,0
216,216,0,1807e00000008080,11,04,2,00000099280729c6,1,0
217,217,0,2800300000008180,01,06,0,0000009928072dc8,1,0
218,218,0,2800300000008280,01,06,0,0000009928072dcb,1,0
219,219,0,2804300000008380,01,06,0,0000009928072dce,1,0
220,220,0,2840300000008480,01,06,0,0000009928072dd1,1,0
221,221,0,2844300000008580,01,06,0,0000009928072dd4,1,0
222,222,0,2847f00000008680,01,06,0,0000009928072dd7,1,0
223,223,0,5003c00000008180,11,04,4,0000009928072e86,1,0
224,224,0,5003c00000008280,11,04,4,0000009928072ea9,1,0
225,225,0,5007c00000008380,11,04,4,0000009928072ecd,1,0
226,226,0,0007e00000008180,11,04,2,0000009928072ed4,1,0
227,227,0,5043c00000008480,11,04,4,0000009928072ef0,1,0
228,228,0,0007e00000008280,11,04,2,0000009928072ef8,1,0
229,229,0,5047c00000008580,11,04,4,0000009928072f14,1,0
230,230,0,0007e00000008380,11,04,2,0000009928072f1c,1,0
231,231,0,5047c00000008680,11,04,4,0000009928072f37,1,0
232,232,0,0007e00000008480,11,04,2,0000009928072f40,1,0
233,233,0,0007e00000008580,11,04,2,0000009928072f64,1,0
234,234,0,0007e00000008080,01,06,0,0000009928072f86,1,0
235,235,0,0007e00000008680,11,04,2,0000009928072f86,1,0
236,236,0,4807c00000008080,11,04,4,00000099280731d1,1,0
237,237,0,3803e00000008080,01,06,0,0000009928073449,1,0
238,238,0,2804300000008180,01,06,0,000000992807345e,1,0
239,239,0,2800300000008280,01,06,0,0000009928073461,1,0
240,240,0,2800300000008380,01,06,0,0000009928073464,1,0
241,241,0,2840300000008480,01,06,0,0000009928073467,1,0
242,242,0,2840300000008580,01,06,0,000000992807346a,1,0
243,243,0,2847f00000008680,01,06,0,000000992807346d,1,0
244,244,0,5000000000008080,01,0a,3,000000992807349b,1,0
245,245,0,5007c00000008180,11,04,4,0000009928073520,1,0
246,246,0,5003c00000008280,11,04,4,0000009928073544,1,0
247,247,0,5003c00000008380,11,04,4,0000009928073567,1,0
248,248,0,0007e00000008180,11,04,2,0000009928073570,1,0
249,249,0,5043c00000008480,11,04,4,000000992807358b,1,0
250,250,0,0007e00000008280,11,04,2,0000009928073595,1,0
251,251,0,5043c00000008580,11,04,4,00000099280735ae,1,0
252,252,0,0007e00000008380,11,04,2,00000099280735b7,1,0
253,253,0,5047c00000008680,11,04,4,00000099280735d1,1,0
254,254,0,0007e00000008480,11,04,2,00000099280735db,1,0
255,255,0,0007e00000008580,11,04,2,00000099280735fd,1,0
256,256,0,0007e00000008680,11,04,2,0000009928073622,1,0
257,257,0,5807e40000008080,01,08,5,00000099280736b7,1,0
258,258,0,1807e00000008080,11,04,2,0000009928073702,1,0
259,259,0,2804300000008180,01,06,0,0000009928073b00,1,0
260,260,0,2804300000008280,01,06,0,0000009928073b03,1,0
261,261,0,2804300000008380,01,06,0,0000009928073b06,1,0
262,262,0,2840300000008480,01,06,0,0000009928073b09,1,0
263,263,0,2840300000008580,01,06,0,0000009928073b0c,1,0
264,264,0,2843f00000008680,01,06,0,0000009928073b0f,1,0
265,265,0,5007c00000008180,11,04,4,0000009928073bc1,1,0
266,266,0,5007c00000008280,11,04,4,0000009928073be4,1,0
267,267,0,5007c00000008380,11,04,4,0000009928073c08,1,0
268,268,0,0007e00000008180,11,04,2,0000009928073c10,1,0
269,269,0,5043c00000008480,11,04,4,0000009928073c2b,1,0
270,270,0,0007e00000008280,11,04,2,0000009928073c34,1,0
271,271,0,5043c00000008580,11,04,4,0000009928073c4f,1,0
272,272,0,0007e00000008380,11,04,2,0000009928073c58,1,0
273,273,0,5043c00000008680,11,04,4,0000009928073c72,1,0
274,274,0,0007e00000008480,11,04,2,0000009928073c7a,1,0
275,275,0,0007e00000008580,11,04,2,0000009928073c9c,1,0
276,276,0,0007e00000008080,01,06,0,0000009928073cc1,1,0
277,277,0,0007e00000008680,11,04,2,0000009928073cc3,1,0
278,278,0,4807c00000008080,11,04,4,0000009928073f08,1,0
279,279,0,3803e00000008080,01,06,0,0000009928074191,1,0
280,280,0,2800300000008180,01,06,0,00000099280741a8,1,0
281,281,0,2800300000008280,01,06,0,00000099280741ab,1,0
282,282,0,2804300000008380,01,06,0,00000099280741ae,1,0
283,283,0,2844300000008480,01,06,0,00000099280741b1,1,0
284,284,0,2840300000008580,01,06,0,00000099280741b4,1,0
285,285,0,2843f00000008680,01,06,0,00000099280741b7,1,0
286,286,0,5000000000008080,01,0a,3,00000099280741e3,1,0
287,287,0,5003c00000008180,11,04,4,0000009928074268,1,0
288,288,0,5003c00000008280,11,04,4,000000992807428c,1,0
289,289,0,5007c00000008380,11,04,4,00000099280742af,1,0
290,290,0,0007e00000008180,11,04,2,00000099280742b6,1,0
291,291,0,5047c00000008480,11,04,4,00000099280742d2,1,0
292,292,0,0007e00000008280,11,04,2,00000099280742dc,1,0
293,293,0,5043c00000008580,11,04,4,00000099280742f6,1,0
294,294,0,0007e00000008380,11,04,2,00000099280742fe,1,0
295,295,0,5043c00000008680,11,04,4,0000009928074319,1,0
296,296,0,0007e00000008480,11,04,2,0000009928074322,1,0
297,297,0,0007e00000008580,11,04,2,0000009928074346,1,0
298,298,0,0007e00000008680,11,04,2,0000009928074367,1,0
299,299,0,5807e40000008080,01,08,5,00000099280743fb,1,0
300,300,0,1807e00000008080,11,04,2,0000009928074446,1,0
301,301,0,2800300000008180,01,06,0,000000992807484f,1,0
302,302,0,2800300000008280,01,06,0,0000009928074852,1,0
303,303,0,2800300000008380,01,06,0,0000009928074855,1,0
304,304,0,2844300000008480,01,06,0,0000009928074858,1,0
305,305,0,2844300000008580,01,06,0,000000992807485b,1,0
306,306,0,2847f00000008680,01,06,0,000000992807485e,1,0
307,307,0,5003c00000008180,11,04,4,000000992807490e,1,0
308,308,0,5003c00000008280,11,04,4,0000009928074931,1,0
309,309,0,5003c00000008380,11,04,4,0000009928074955,1,0
310,310,0,0007e00000008180,11,04,2,000000992807495e,1,0
311,311,0,5047c00000008480,11,04,4,0000009928074978,1,0
312,312,0,0007e00000008280,11,04,2,0000009928074980,1,0
313,313,0,5047c00000008580,11,04,4,000000992807499b,1,0
314,314,0,0007e00000008380,11,04,2,00000099280749a4,1,0
315,315,0,5047c00000008680,11,04,4,00000099280749bf,1,0
316,316,0,0007e00000008480,11,04,2,00000099280749c8,1,0
317,317,0,0007e00000008580,11,04,2,00000099280749ea,1,0
318,318,0,0003e00000008080,01,06,0,0000009928074a0e,1,0
319,319,0,0007e00000008680,11,04,2,0000009928074a10,1,0
320,320,0,4803c00000008080,11,04,4,0000009928074c58,1,0
321,321,0,3803e00000008080,01,06,0,0000009928074f00,1,0
322,322,0,2804300000008180,01,06,0,0000009928074f14,1,0
323,323,0,2804300000008280,01,06,0,0000009928074f19,1,0
324,324,0,2804300000008380,01,06,0,0000009928074f1c,1,0
325,325,0,2844300000008480,01,06,0,0000009928074f1f,1,0
326,326,0,2840300000008580,01,06,0,0000009928074f22,1,0
327,327,0,2843f00000008680,01,06,0,0000009928074f25,1,0
328,328,0,5000000000008080,01,0a,3,0000009928074f51,1,0
329,329,0,5007c00000008180,11,04,4,0000009928074fd3,1,0
330,330,0,5007c00000008280,11,04,4,0000009928074ff7,1,0
331,331,0,5007c00000008380,11,04,4,000000992807501a,1,0
332,332,0,0007e00000008180,11,04,2,0000009928075022,1,0
333,333,0,5047c00000008480,11,04,4,000000992807503e,1,0
334,334,0,0007e00000008280,11,04,2,0000009928075046,1,0
335,335,0,5043c00000008580,11,04,4,0000009928075061,1,0
336,336,0,0007e00000008380,11,04,2,000000992807506a,1,0
337,337,0,5043c00000008680,11,04,4,0000009928075085,1,0
338,338,0,0007e00000008480,11,04,2,000000992807508e,1,0
339,339,0,0007e00000008580,11,04,2,00000099280750ae,1,0
340,340,0,0007e00000008680,11,04,2,00000099280750d6,1,0
341,341,0,5807e40000008080,01,08,5,000000992807516a,1,0
342,342,0,1807e00000008080,11,04,2,00000099280751b6,1,0
343,343,0,2800300000008180,01,06,0,00000099280755dd,1,0
344,344,0,2804300000008280,01,06,0,00000099280755e0,1,0
345,345,0,2804300000008380,01,06,0,00000099280755e3,1,0
346,346,0,2840300000008480,01,06,0,00000099280755e7,1,0
347,347,0,2840300000008580,01,06,0,00000099280755ea,1,0
348,348,0,2843f00000008680,01,06,0,00000099280755ed,1,0
349,349,0,5003c00000008180,11,04,4,000000992807568b,1,0
350,350,0,5007c00000008280,11,04,4,00000099280756ae,1,0
351,351,0,5007c00000008380,11,04,4,00000099280756d2,1,0
352,352,0,0007e00000008180,11,04,2,00000099280756da,1,0
353,353,0,5043c00000008480,11,04,4,00000099280756f5,1,0
354,354,0,0007e00000008280,11,04,2,00000099280756fe,1,0
355,355,0,5043c00000008580,11,04,4,0000009928075719,1,0
356,356,0,0007e00000008380,11,04,2,0000009928075720,1,0
357,357,0,5043c00000008680,11,04,4,000000992807573c,1,0
358,358,0,0007e00000008480,11,04,2,0000009928075744,1,0
359,359,0,0007e00000008580,11,04,2,0000009928075768,1,0
360,360,0,0007e00000008680,11,04,2,000000992807578d,1,0
361,361,0,0007e00000008080,01,06,0,000000992807579a,1,0
362,362,0,4807c00000008080,11,04,4,00000099280759e2,1,0
363,363,0,7007e40000000080,01,08,5,0000009928075af2,1,0
364,364,0,2004200000000080,01,0a,1,0000009928075b36,1,0
365,365,0,3803e00000008080,01,06,0,0000009928075d7d,1,0
366,366,0,2800300000008180,01,06,0,0000009928075d94,1,0
367,367,0,2804300000008280,01,06,0,0000009928075d97,1,0
368,368,0,2800300000008380,01,06,0,0000009928075d9a,1,0
369,369,0,2840300000008480,01,06,0,0000009928075d9d,1,0
370,370,0,2844300000008580,01,06,0,0000009928075da0,1,0
371,371,0,2843f00000008680,01,06,0,0000009928075da3,1,0
372,372,0,5000000000008080,01,0a,3,0000009928075dcf,1,0
373,373,0,5003c00000008180,11,04,4,0000009928075e54,1,0
374,374,0,5007c00000008280,11,04,4,0000009928075e77,1,0
375,375,0,5003c00000008380,11,04,4,0000009928075e9b,1,0
376,376,0,0007e00000008180,11,04,2,0000009928075ea2,1,0
377,377,0,5043c00000008480,11,04,4,0000009928075ebe,1,0
378,378,0,0007e00000008280,11,04,2,0000009928075ec6,1,0
379,379,0,5047c00000008580,11,04,4,0000009928075ee2,1,0
380,380,0,0007e00000008380,11,04,2,0000009928075eea,1,0
381,381,0,5043c00000008680,11,04,4,0000009928075f05,1,0
382,382,0,0007e00000008480,11,04,2,0000009928075f0e,1,0
383,383,0,0007e00000008580,11,04,2,0000009928075f32,1,0
384,384,0,0007e00000008680,11,04,2,0000009928075f53,1,0
385,385,0,5807e40000008080,01,08,5,0000009928075fef,1,0
386,386,0,1807e00000008080,11,04,2,000000992807603c,1,0
387,387,0,0003e00000000080,01,06,0,0000009928076219,1,0
388,388,0,4803c00000000080,11,04,4,00000099280763e9,1,0
389,389,0,2804300000008180,01,06,0,000000992807659b,1,0
390,390,0,2804300000008280,01,06,0,000000992807659e,1,0
391,391,0,2800300000008380,01,06,0,00000099280765a1,1,0
392,392,0,2844300000008480,01,06,0,00000099280765a4,1,0
393,393,0,2844300000008580,01,06,0,00000099280765a7,1,0
394,394,0,2843f00000008680,01,06,0,00000099280765aa,1,0
395,395,0,5007c00000008180,11,04,4,000000992807665e,1,0
396,396,0,5007c00000008280,11,04,4,0000009928076681,1,0
397,397,0,5003c00000008380,11,04,4,00000099280766a5,1,0
398,398,0,0007e00000008180,11,04,2,00000099280766ae,1,0
399,399,0,5047c00000008480,11,04,4,00000099280766c8,1,0
400,400,0,0007e00000008280,11,04,2,00000099280766d0,1,0
401,401,0,5047c00000008580,11,04,4,00000099280766eb,1,0
402,402,0,0007e00000008380,11,04,2,00000099280766f4,1,0
403,403,0,5043c00000008680,11,04,4,000000992807670f,1,0
404,404,0,0007e00000008480,11,04,2,0000009928076718,1,0
405,405,0,0007e00000008580,11,04,2,000000992807673a,1,0
406,406,0,0007e00000008680,11,04,2,000000992807675f,1,0
407,407,0,0007e00000008080,01,06,0,0000009928076764,1,0
408,408,0,4807c00000008080,11,04,4,00000099280769af,1,0
409,409,0,7007e40000000080,01,08,5,0000009928076b02,1,0
410,410,0,2004200000000080,01,0a,1,0000009928076b46,1,0
411,411,0,3807e00000008080,01,06,0,0000009928076d8d,1,0
412,412,0,2800300000008180,01,06,0,0000009928076da3,1,0
413,413,0,2804300000008280,01,06,0,0000009928076da6,1,0
414,414,0,2804300000008380,01,06,0,0000009928076da9,1,0
415,415,0,2840300000008480,01,06,0,0000009928076dac,1,0
416,416,0,2840300000008580,01,06,0,0000009928076daf,1,0
417,417,0,2843f00000008680,01,06,0,0000009928076db2,1,0
418,418,0,5004000000008080,01,0a,3,0000009928076ddf,1,0
419,419,0,5003c00000008180,11,04,4,0000009928076e62,1,0
420,420,0,5007c00000008280,11,04,4,0000009928076e86,1,0
421,421,0,5007c00000008380,11,04,4,0000009928076ea9,1,0
422,422,0,0007e00000008180,11,04,2,0000009928076eb0,1,0
423,423,0,5043c00000008480,11,04,4,0000009928076ecd,1,0
424,424,0,0007e00000008280,11,04,2,0000009928076ed6,1,0
425,425,0,5043c00000008580,11,04,4,0000009928076ef0,1,0
426,426,0,0007e00000008380,11,04,2,0000009928076ef8,1,0
427,427,0,5043c00000008680,11,04,4,0000009928076f14,1,0
