index,raw,opcode,message,timestamp,aliased_addr,cycles,dirty,dmask,fillo,hreq_id,ns,nxm,rnode,rreq_id,src,unaliased_addr,vc,xb1,xb10,xb1_2,xb2,xb3,xb4,xb5
51,0x2847f00000008680,5,ECI_CMD_MREQ_RLDX,2870503699.905000,8680,574100739981,,15,,,1,,,17,0,8680,6,,,,0,4,0,
52,0x5007c00000008180,10,ECI_CMD_MRSP_PEMD,2870503700.800000,8180,574100740160,0,15,0,,,0,,1,4,8180,4,0,,0,,0,,0
53,0x5003c00000008280,10,ECI_CMD_MRSP_PEMD,2870503700.975000,8280,574100740195,0,15,0,,,0,,0,4,8280,4,0,,0,,0,,0
54,0x5003c00000008380,10,ECI_CMD_MRSP_PEMD,2870503701.155000,8380,574100740231,0,15,0,,,0,,0,4,8380,4,0,,0,,0,,0
55,0x0007e00000008180,0,ECI_CMD_MRSP_VICD,2870503701.200000,8180,574100740240,,15,,,1,,,,2,8180,4,,1,,,,,0
56,0x5047c00000008480,10,ECI_CMD_MRSP_PEMD,2870503701.330000,8480,574100740266,0,15,0,,,0,,17,4,8480,4,0,,0,,0,,0
57,0x0007e00000008280,0,ECI_CMD_MRSP_VICD,2870503701.360000,8280,574100740272,,15,,,1,,,,2,8280,4,,1,,,,,0
58,0x5043c00000008580,10,ECI_CMD_MRSP_PEMD,2870503701.510000,8580,574100740302,0,15,0,,,0,,16,4,8580,4,0,,0,,0,,0
59,0x0007e00000008380,0,ECI_CMD_MRSP_VICD,2870503701.550000,8380,574100740310,,15,,,1,,,,2,8380,4,,1,,,,,0
60,0x5047c00000008680,10,ECI_CMD_MRSP_PEMD,2870503701.685000,8680,574100740337,0,15,0,,,0,,17,4,8680,4,0,,0,,0,,0
61,0x0007e00000008480,0,ECI_CMD_MRSP_VICD,2870503701.730000,8480,574100740346,,15,,,1,,,,2,8480,4,,1,,,,,0
62,0x0007e00000008580,0,ECI_CMD_MRSP_VICD,2870503701.910000,8580,574100740382,,15,,,1,,,,2,8580,4,,1,,,,,0
63,0x0003e00000008080,0,ECI_CMD_MREQ_RLDD,2870503702.080000,8080,574100740416,,15,,,1,,,0,0,8080,6,,,,0,0,0,
64,0x0007e00000008680,0,ECI_CMD_MRSP_VICD,2870503702.090000,8680,574100740418,,15,,,1,,,,2,8680,4,,1,,,,,0
65,0x4803c00000008080,9,ECI_CMD_MRSP_PSHA,2870503705.015000,8080,574100741003,0,15,0,,,0,,0,4,8080,4,0,,0,,0,,0
66,0x3803e00000008080,7,ECI_CMD_MREQ_RC2D_S,2870503708.235000,8080,574100741647,,15,,,1,,,0,0,8080,6,,,,0,0,0,
67,0x2800300000008180,5,ECI_CMD_MREQ_RLDX,2870503708.345000,8180,574100741669,,0,,,1,,,0,0,8180,6,,,,0,4,0,
68,0x2800300000008280,5,ECI_CMD_MREQ_RLDX,2870503708.360000,8280,574100741672,,0,,,1,,,0,0,8280,6,,,,0,4,0,
69,0x2804300000008380,5,ECI_CMD_MREQ_RLDX,2870503708.375000,8380,574100741675,,0,,,1,,,1,0,8380,6,,,,0,4,0,
70,0x2844300000008480,5,ECI_CMD_MREQ_RLDX,2870503708.390000,8480,574100741678,,0,,,1,,,17,0,8480,6,,,,0,4,0,
71,0x2844300000008580,5,ECI_CMD_MREQ_RLDX,2870503708.405000,8580,574100741681,,0,,,1,,,17,0,8580,6,,,,0,4,0,
72,0x2847f00000008680,5,ECI_CMD_MREQ_RLDX,2870503708.420000,8680,574100741684,,15,,,1,,,17,0,8680,6,,,,0,4,0,
73,0x5000000000008080,10,ECI_CMD_MRSP_PEMD,2870503708.640000,8080,574100741728,0,0,0,,,0,,0,3,8080,10,0,,0,,0,,0
74,0x5003c00000008180,10,ECI_CMD_MRSP_PEMD,2870503709.300000,8180,574100741860,0,15,0,,,0,,0,4,8180,4,0,,0,,0,,0
75,0x5003c00000008280,10,ECI_CMD_MRSP_PEMD,2870503709.475000,8280,574100741895,0,15,0,,,0,,0,4,8280,4,0,,0,,0,,0
76,0x5007c00000008380,10,ECI_CMD_MRSP_PEMD,2870503709.655000,8380,574100741931,0,15,0,,,0,,1,4,8380,4,0,,0,,0,,0
