index,raw,opcode,message,timestamp,aliased_addr,cache_line_index_aliased,cache_line_index_unaliased,dirty,dmask,fillo,hreq_id,ns,nxm,rreq_id,src,unaliased_addr,vc,xb1,xb1_2,xb2,xb3,xb4,xb5
52,0x5007c00000008280,10,ECI_CMD_MRSP_PEMD,93579848135,,261,261,0,15,0,,,0,1,4,,4,0,0,,0,,0
53,0x5007c00000008380,10,ECI_CMD_MRSP_PEMD,93579848171,,263,263,0,15,0,,,0,1,4,,4,0,0,,0,,0
54,0x5043c00000008480,10,ECI_CMD_MRSP_PEMD,93579848206,,265,265,0,15,0,,,0,16,4,,4,0,0,,0,,0
55,0x5047c00000008580,10,ECI_CMD_MRSP_PEMD,93579848242,,267,267,0,15,0,,,0,17,4,,4,0,0,,0,,0
56,0x1807e00000008080,3,ECI_CMD_MRSP_VICDHI,93579848546,0x0000008080,,,,15,,1,1,,,2,0x0000008080,4,,,,0,,0
57,0x180fe00000008180,3,ECI_CMD_MRSP_VICDHI,93579848866,0x0000008180,,,,15,,3,1,,,2,0x0000008180,4,,,,0,,0
58,0x1817e00000008280,3,ECI_CMD_MRSP_VICDHI,93579848870,0x0000008280,,,,15,,5,1,,,2,0x0000008280,4,,,,0,,0
59,0x181fe00000008380,3,ECI_CMD_MRSP_VICDHI,93579848875,0x0000008380,,,,15,,7,1,,,2,0x0000008380,4,,,,0,,0
60,0x1827e00000008480,3,ECI_CMD_MRSP_VICDHI,93579848879,0x0000008480,,,,15,,9,1,,,2,0x0000008480,4,,,,0,,0
61,0x182fe00000008580,3,ECI_CMD_MRSP_VICDHI,93579848883,0x0000008580,,,,15,,11,1,,,2,0x0000008580,4,,,,0,,0
62,0x1837e00000008680,3,ECI_CMD_MRSP_VICDHI,93579848887,0x0000008680,,,,15,,13,1,,,2,0x0000008680,4,,,,0,,0
63,0x0007e00000000080,0,ECI_CMD_MREQ_RLDD,93579849477,0x0000000080,,,,15,,,1,,1,0,0x0000000080,6,,,0,0,0,
64,0x4807c00000000080,9,ECI_CMD_MRSP_PSHA,93579849938,,1,1,0,15,0,,,0,1,4,,4,0,0,,0,,0
