index,raw,opcode,message,timestamp,aliased_addr,cache_line_index_aliased,cache_line_index_unaliased,dirty,dmask,fillo,hreq_id,ns,nxm,rreq_id,src,unaliased_addr,vc,xb1,xb1_2,xb2,xb3,xb4,xb5
506,0x2840300000008500,5,ECI_CMD_MREQ_RLDX,58076200209,0x0000008500,,,,0,,,1,,16,0,0x0000008500,7,,,0,4,0,
507,0x5003c00000008100,10,ECI_CMD_MRSP_PEMD,58076200275,,258,258,0,15,0,,,0,0,4,,5,0,0,,0,,0
508,0x5003c00000008200,10,ECI_CMD_MRSP_PEMD,58076200297,,260,260,0,15,0,,,0,0,4,,5,0,0,,0,,0
509,0x5007c00000008300,10,ECI_CMD_MRSP_PEMD,58076200319,,262,262,0,15,0,,,0,1,4,,5,0,0,,0,,0
510,0x5043c00000008400,10,ECI_CMD_MRSP_PEMD,58076200341,,264,264,0,15,0,,,0,16,4,,5,0,0,,0,,0
511,0x5043c00000008600,10,ECI_CMD_MRSP_PEMD,58076200363,,268,268,0,15,0,,,0,16,4,,5,0,0,,0,,0
512,0x5043c00000008500,10,ECI_CMD_MRSP_PEMD,58076200385,,266,266,0,15,0,,,0,16,4,,5,0,0,,0,,0
513,0x0007e00000008000,0,ECI_CMD_MREQ_RLDD,58076200473,0x0000008000,,,,15,,,1,,1,0,0x0000008000,7,,,0,0,0,
514,0x180be00000008100,3,ECI_CMD_MRSP_VICDHI,58076200821,0x0000008100,,,,15,,2,1,,,2,0x0000008100,5,,,,0,,0
515,0x1813e00000008200,3,ECI_CMD_MRSP_VICDHI,58076200825,0x0000008200,,,,15,,4,1,,,2,0x0000008200,5,,,,0,,0
516,0x181be00000008300,3,ECI_CMD_MRSP_VICDHI,58076200829,0x0000008300,,,,15,,6,1,,,2,0x0000008300,5,,,,0,,0
517,0x1823e00000008400,3,ECI_CMD_MRSP_VICDHI,58076200833,0x0000008400,,,,15,,8,1,,,2,0x0000008400,5,,,,0,,0
518,0x182be00000008500,3,ECI_CMD_MRSP_VICDHI,58076200837,0x0000008500,,,,15,,10,1,,,2,0x0000008500,5,,,,0,,0
519,0x1833e00000008600,3,ECI_CMD_MRSP_VICDHI,58076200841,0x0000008600,,,,15,,12,1,,,2,0x0000008600,5,,,,0,,0
520,0x4807c00000008000,9,ECI_CMD_MRSP_PSHA,58076201091,,256,256,0,15,0,,,0,1,4,,5,0,0,,0,,0
521,0x3803e00000008000,7,ECI_CMD_MREQ_RC2D_S,58076201533,0x0000008000,,,,15,,,1,,0,0,0x0000008000,7,,,0,0,0,
522,0x2804300000008100,5,ECI_CMD_MREQ_RLDX,58076201545,0x0000008100,,,,0,,,1,,1,0,0x0000008100,7,,,0,4,0,
523,0x2804300000008200,5,ECI_CMD_MREQ_RLDX,58076201548,0x0000008200,,,,0,,,1,,1,0,0x0000008200,7,,,0,4,0,
524,0x2804300000008300,5,ECI_CMD_MREQ_RLDX,58076201550,0x0000008300,,,,0,,,1,,1,0,0x0000008300,7,,,0,4,0,
525,0x2844300000008400,5,ECI_CMD_MREQ_RLDX,58076201552,0x0000008400,,,,0,,,1,,17,0,0x0000008400,7,,,0,4,0,
526,0x2840300000008600,5,ECI_CMD_MREQ_RLDX,58076201554,0x0000008600,,,,0,,,1,,16,0,0x0000008600,7,,,0,4,0,
527,0x2840300000008500,5,ECI_CMD_MREQ_RLDX,58076201556,0x0000008500,,,,0,,,1,,16,0,0x0000008500,7,,,0,4,0,
528,0x5000000000008000,10,ECI_CMD_MRSP_PEMD,58076201558,,256,256,0,0,0,,,0,0,3,,11,0,0,,0,,0
529,0x5007c00000008100,10,ECI_CMD_MRSP_PEMD,58076201632,,258,258,0,15,0,,,0,1,4,,5,0,0,,0,,0
530,0x5007c00000008200,10,ECI_CMD_MRSP_PEMD,58076201654,,260,260,0,15,0,,,0,1,4,,5,0,0,,0,,0
531,0x5007c00000008300,10,ECI_CMD_MRSP_PEMD,58076201676,,262,262,0,15,0,,,0,1,4,,5,0,0,,0,,0
532,0x5047c00000008400,10,ECI_CMD_MRSP_PEMD,58076201698,,264,264,0,15,0,,,0,17,4,,5,0,0,,0,,0
533,0x5043c00000008600,10,ECI_CMD_MRSP_PEMD,58076201720,,268,268,0,15,0,,,0,16,4,,5,0,0,,0,,0
534,0x5043c00000008500,10,ECI_CMD_MRSP_PEMD,58076201742,,266,266,0,15,0,,,0,16,4,,5,0,0,,0,,0
535,0x1803e00000008000,3,ECI_CMD_MRSP_VICDHI,58076201959,0x0000008000,,,,15,,0,1,,,2,0x0000008000,5,,,,0,,0
536,0x180be00000008100,3,ECI_CMD_MRSP_VICDHI,58076202154,0x0000008100,,,,15,,2,1,,,2,0x0000008100,5,,,,0,,0
537,0x1813e00000008200,3,ECI_CMD_MRSP_VICDHI,58076202158,0x0000008200,,,,15,,4,1,,,2,0x0000008200,5,,,,0,,0
538,0x181be00000008300,3,ECI_CMD_MRSP_VICDHI,58076202162,0x0000008300,,,,15,,6,1,,,2,0x0000008300,5,,,,0,,0
539,0x1823e00000008400,3,ECI_CMD_MRSP_VICDHI,58076202166,0x0000008400,,,,15,,8,1,,,2,0x0000008400,5,,,,0,,0
540,0x182be00000008500,3,ECI_CMD_MRSP_VICDHI,58076202170,0x0000008500,,,,15,,10,1,,,2,0x0000008500,5,,,,0,,0
541,0x1833e00000008600,3,ECI_CMD_MRSP_VICDHI,58076202174,0x0000008600,,,,15,,12,1,,,2,0x0000008600,5,,,,0,,0
542,0x2800300000008100,5,ECI_CMD_MREQ_RLDX,58076202868,0x0000008100,,,,0,,,1,,0,0,0x0000008100,7,,,0,4,0,
543,0x2800300000008200,5,ECI_CMD_MREQ_RLDX,58076202870,0x0000008200,,,,0,,,1,,0,0,0x0000008200,7,,,0,4,0,
544,0x2800300000008300,5,ECI_CMD_MREQ_RLDX,58076202872,0x0000008300,,,,0,,,1,,0,0,0x0000008300,7,,,0,4,0,
33,0x2840300000008400,5,ECI_CMD_MREQ_RLDX,58076202874,0x0000008400,,,,0,,,1,,16,0,0x0000008400,7,,,0,4,0,
34,0x2844300000008600,5,ECI_CMD_MREQ_RLDX,58076202876,0x0000008600,,,,0,,,1,,17,0,0x0000008600,7,,,0,4,0,
35,0x2844300000008500,5,ECI_CMD_MREQ_RLDX,58076202878,0x0000008500,,,,0,,,1,,17,0,0x0000008500,7,,,0,4,0,
36,0x5003c00000008100,10,ECI_CMD_MRSP_PEMD,58076202944,,258,258,0,15,0,,,0,0,4,,5,0,0,,0,,0
37,0x5003c00000008200,10,ECI_CMD_MRSP_PEMD,58076202966,,260,260,0,15,0,,,0,0,4,,5,0,0,,0,,0
38,0x5003c00000008300,10,ECI_CMD_MRSP_PEMD,58076202988,,262,262,0,15,0,,,0,0,4,,5,0,0,,0,,0
39,0x5043c00000008400,10,ECI_CMD_MRSP_PEMD,58076203010,,264,264,0,15,0,,,0,16,4,,5,0,0,,0,,0
40,0x5047c00000008600,10,ECI_CMD_MRSP_PEMD,58076203032,,268,268,0,15,0,,,0,17,4,,5,0,0,,0,,0
41,0x5047c00000008500,10,ECI_CMD_MRSP_PEMD,58076203054,,266,266,0,15,0,,,0,17,4,,5,0,0,,0,,0
42,0x0007e00000008000,0,ECI_CMD_MREQ_RLDD,58076203141,0x0000008000,,,,15,,,1,,1,0,0x0000008000,7,,,0,0,0,
43,0x180be00000008100,3,ECI_CMD_MRSP_VICDHI,58076203487,0x0000008100,,,,15,,2,1,,,2,0x0000008100,5,,,,0,,0
44,0x1813e00000008200,3,ECI_CMD_MRSP_VICDHI,58076203491,0x0000008200,,,,15,,4,1,,,2,0x0000008200,5,,,,0,,0
45,0x181be00000008300,3,ECI_CMD_MRSP_VICDHI,58076203495,0x0000008300,,,,15,,6,1,,,2,0x0000008300,5,,,,0,,0
46,0x1823e00000008400,3,ECI_CMD_MRSP_VICDHI,58076203499,0x0000008400,,,,15,,8,1,,,2,0x0000008400,5,,,,0,,0
