index,raw,opcode,message,timestamp,aliased_addr,cycles,dirty,dmask,fillo,hreq_id,ns,nxm,rnode,rreq_id,src,unaliased_addr,vc,xb1,xb10,xb1_2,xb2,xb3,xb4,xb5
86,0x2804300000008200,5,ECI_CMD_MREQ_RLDX,556809377.455000,8200,111361875491,,0,,,1,,,1,0,8200,7,,,,0,4,0,
87,0x2800300000008300,5,ECI_CMD_MREQ_RLDX,556809377.470000,8300,111361875494,,0,,,1,,,0,0,8300,7,,,,0,4,0,
88,0x2844300000008400,5,ECI_CMD_MREQ_RLDX,556809377.485000,8400,111361875497,,0,,,1,,,17,0,8400,7,,,,0,4,0,
89,0x2840300000008500,5,ECI_CMD_MREQ_RLDX,556809377.500000,8500,111361875500,,0,,,1,,,16,0,8500,7,,,,0,4,0,
90,0x2840300000008600,5,ECI_CMD_MREQ_RLDX,556809377.515000,8600,111361875503,,0,,,1,,,16,0,8600,7,,,,0,4,0,
91,0x5007c00000008100,10,ECI_CMD_MRSP_PEMD,556809378.275000,8100,111361875655,0,15,0,,,0,,1,4,8100,5,0,,0,,0,,0
92,0x5007c00000008200,10,ECI_CMD_MRSP_PEMD,556809378.450000,8200,111361875690,0,15,0,,,0,,1,4,8200,5,0,,0,,0,,0
93,0x5003c00000008300,10,ECI_CMD_MRSP_PEMD,556809378.630000,8300,111361875726,0,15,0,,,0,,0,4,8300,5,0,,0,,0,,0
94,0x0007e00000008100,0,ECI_CMD_MRSP_VICD,556809378.670000,8100,111361875734,,15,,,1,,,,2,8100,5,,1,,,,,0
95,0x5047c00000008400,10,ECI_CMD_MRSP_PEMD,556809378.805000,8400,111361875761,0,15,0,,,0,,17,4,8400,5,0,,0,,0,,0
96,0x0007e00000008200,0,ECI_CMD_MRSP_VICD,556809378.840000,8200,111361875768,,15,,,1,,,,2,8200,5,,1,,,,,0
97,0x5043c00000008500,10,ECI_CMD_MRSP_PEMD,556809378.985000,8500,111361875797,0,15,0,,,0,,16,4,8500,5,0,,0,,0,,0
98,0x0007e00000008300,0,ECI_CMD_MRSP_VICD,556809379.020000,8300,111361875804,,15,,,1,,,,2,8300,5,,1,,,,,0
99,0x5043c00000008600,10,ECI_CMD_MRSP_PEMD,556809379.160000,8600,111361875832,0,15,0,,,0,,16,4,8600,5,0,,0,,0,,0
100,0x0007e00000008400,0,ECI_CMD_MRSP_VICD,556809379.200000,8400,111361875840,,15,,,1,,,,2,8400,5,,1,,,,,0
101,0x0007e00000008500,0,ECI_CMD_MRSP_VICD,556809379.380000,8500,111361875876,,15,,,1,,,,2,8500,5,,1,,,,,0
102,0x0007e00000008600,0,ECI_CMD_MRSP_VICD,556809379.560000,8600,111361875912,,15,,,1,,,,2,8600,5,,1,,,,,0
103,0x0003e00000008000,0,ECI_CMD_MREQ_RLDD,556809379.660000,8000,111361875932,,15,,,1,,,0,0,8000,7,,,,0,0,0,
104,0x4803c00000008000,9,ECI_CMD_MRSP_PSHA,556809382.590000,8000,111361876518,0,15,0,,,0,,0,4,8000,5,0,,0,,0,,0
105,0x7003e40000000000,14,ECI_CMD_MFWD_SINV_H,556809383.985000,0,111361876797,,15,,0,1,,1,,5,0,9,0,,,0,0,,
106,0x2000200000000000,4,ECI_CMD_MRSP_HAKD,556809384.305000,0,111361876861,,0,,0,1,,,,1,0,11,,,,,0,,0
107,0x3807e00000008000,7,ECI_CMD_MREQ_RC2D_S,556809387.255000,8000,111361877451,,15,,,1,,,1,0,8000,7,,,,0,0,0,
108,0x2800300000008100,5,ECI_CMD_MREQ_RLDX,556809387.365000,8100,111361877473,,0,,,1,,,0,0,8100,7,,,,0,4,0,
109,0x2800300000008200,5,ECI_CMD_MREQ_RLDX,556809387.380000,8200,111361877476,,0,,,1,,,0,0,8200,7,,,,0,4,0,
110,0x2800300000008300,5,ECI_CMD_MREQ_RLDX,556809387.395000,8300,111361877479,,0,,,1,,,0,0,8300,7,,,,0,4,0,
111,0x2840300000008400,5,ECI_CMD_MREQ_RLDX,556809387.410000,8400,111361877482,,0,,,1,,,16,0,8400,7,,,,0,4,0,
112,0x2840300000008500,5,ECI_CMD_MREQ_RLDX,556809387.425000,8500,111361877485,,0,,,1,,,16,0,8500,7,,,,0,4,0,
113,0x2844300000008600,5,ECI_CMD_MREQ_RLDX,556809387.440000,8600,111361877488,,0,,,1,,,17,0,8600,7,,,,0,4,0,
114,0x5004000000008000,10,ECI_CMD_MRSP_PEMD,556809387.645000,8000,111361877529,0,0,0,,,0,,1,3,8000,11,0,,0,,0,,0
115,0x5003c00000008100,10,ECI_CMD_MRSP_PEMD,556809388.200000,8100,111361877640,0,15,0,,,0,,0,4,8100,5,0,,0,,0,,0
116,0x5003c00000008200,10,ECI_CMD_MRSP_PEMD,556809388.400000,8200,111361877680,0,15,0,,,0,,0,4,8200,5,0,,0,,0,,0
117,0x5003c00000008300,10,ECI_CMD_MRSP_PEMD,556809388.580000,8300,111361877716,0,15,0,,,0,,0,4,8300,5,0,,0,,0,,0
118,0x0007e00000008100,0,ECI_CMD_MRSP_VICD,556809388.600000,8100,111361877720,,15,,,1,,,,2,8100,5,,1,,,,,0
119,0x5043c00000008400,10,ECI_CMD_MRSP_PEMD,556809388.755000,8400,111361877751,0,15,0,,,0,,16,4,8400,5,0,,0,,0,,0
120,0x0007e00000008200,0,ECI_CMD_MRSP_VICD,556809388.795000,8200,111361877759,,15,,,1,,,,2,8200,5,,1,,,,,0
