index,raw,opcode,message,timestamp,aliased_addr,dirty,dmask,fillo,hreq_id,ns,nxm,rnode,rreq_id,src,unaliased_addr,vc,xb1,xb10,xb1_2,xb2,xb3,xb4,xb5
92,0x2804300000008180,5,ECI_CMD_MREQ_RLDX,43211347786,8180,,0,,,1,,,1,0,8180,6,,,,0,4,0,
93,0x2804300000008280,5,ECI_CMD_MREQ_RLDX,43211347788,8280,,0,,,1,,,1,0,8280,6,,,,0,4,0,
94,0x2800300000008380,5,ECI_CMD_MREQ_RLDX,43211347790,8380,,0,,,1,,,0,0,8380,6,,,,0,4,0,
95,0x2840300000008480,5,ECI_CMD_MREQ_RLDX,43211347792,8480,,0,,,1,,,16,0,8480,6,,,,0,4,0,
96,0x2840300000008580,5,ECI_CMD_MREQ_RLDX,43211347794,8580,,0,,,1,,,16,0,8580,6,,,,0,4,0,
97,0x2843f00000008680,5,ECI_CMD_MREQ_RLDX,43211347796,8680,,15,,,1,,,16,0,8680,6,,,,0,4,0,
98,0x5007c00000008180,10,ECI_CMD_MRSP_PEMD,43211347866,8180,0,15,0,,,0,,1,4,8180,4,0,,0,,0,,0
99,0x5007c00000008280,10,ECI_CMD_MRSP_PEMD,43211347888,8280,0,15,0,,,0,,1,4,8280,4,0,,0,,0,,0
100,0x5003c00000008380,10,ECI_CMD_MRSP_PEMD,43211347910,8380,0,15,0,,,0,,0,4,8380,4,0,,0,,0,,0
101,0x5043c00000008480,10,ECI_CMD_MRSP_PEMD,43211347932,8480,0,15,0,,,0,,16,4,8480,4,0,,0,,0,,0
102,0x0007e00000008180,0,ECI_CMD_MRSP_VICD,43211347948,8180,,15,,,1,,,,2,8180,4,,1,,,,,0
103,0x5043c00000008580,10,ECI_CMD_MRSP_PEMD,43211347954,8580,0,15,0,,,0,,16,4,8580,4,0,,0,,0,,0
104,0x0007e00000008280,0,ECI_CMD_MRSP_VICD,43211347969,8280,,15,,,1,,,,2,8280,4,,1,,,,,0
105,0x5043c00000008680,10,ECI_CMD_MRSP_PEMD,43211347976,8680,0,15,0,,,0,,16,4,8680,4,0,,0,,0,,0
106,0x0007e00000008380,0,ECI_CMD_MRSP_VICD,43211347990,8380,,15,,,1,,,,2,8380,4,,1,,,,,0
107,0x0007e00000008480,0,ECI_CMD_MRSP_VICD,43211348014,8480,,15,,,1,,,,2,8480,4,,1,,,,,0
108,0x0007e00000008580,0,ECI_CMD_MRSP_VICD,43211348036,8580,,15,,,1,,,,2,8580,4,,1,,,,,0
109,0x0007e00000008680,0,ECI_CMD_MRSP_VICD,43211348059,8680,,15,,,1,,,,2,8680,4,,1,,,,,0
110,0x0007e00000008080,0,ECI_CMD_MREQ_RLDD,43211348061,8080,,15,,,1,,,1,0,8080,6,,,,0,0,0,
111,0x4807c00000008080,9,ECI_CMD_MRSP_PSHA,43211348405,8080,0,15,0,,,0,,1,4,8080,4,0,,0,,0,,0
112,0x3803e00000008080,7,ECI_CMD_MREQ_RC2D_S,43211348838,8080,,15,,,1,,,0,0,8080,6,,,,0,0,0,
113,0x2800300000008180,5,ECI_CMD_MREQ_RLDX,43211348852,8180,,0,,,1,,,0,0,8180,6,,,,0,4,0,
114,0x2800300000008280,5,ECI_CMD_MREQ_RLDX,43211348854,8280,,0,,,1,,,0,0,8280,6,,,,0,4,0,
115,0x2800300000008380,5,ECI_CMD_MREQ_RLDX,43211348856,8380,,0,,,1,,,0,0,8380,6,,,,0,4,0,
116,0x2840300000008480,5,ECI_CMD_MREQ_RLDX,43211348858,8480,,0,,,1,,,16,0,8480,6,,,,0,4,0,
117,0x2840300000008580,5,ECI_CMD_MREQ_RLDX,43211348860,8580,,0,,,1,,,16,0,8580,6,,,,0,4,0,
118,0x2843f00000008680,5,ECI_CMD_MREQ_RLDX,43211348862,8680,,15,,,1,,,16,0,8680,6,,,,0,4,0,
119,0x5000000000008080,10,ECI_CMD_MRSP_PEMD,43211348864,8080,0,0,0,,,0,,0,3,8080,10,0,,0,,0,,0
120,0x5003c00000008180,10,ECI_CMD_MRSP_PEMD,43211348943,8180,0,15,0,,,0,,0,4,8180,4,0,,0,,0,,0
121,0x5003c00000008280,10,ECI_CMD_MRSP_PEMD,43211348965,8280,0,15,0,,,0,,0,4,8280,4,0,,0,,0,,0
122,0x5003c00000008380,10,ECI_CMD_MRSP_PEMD,43211348987,8380,0,15,0,,,0,,0,4,8380,4,0,,0,,0,,0
123,0x5043c00000008480,10,ECI_CMD_MRSP_PEMD,43211349009,8480,0,15,0,,,0,,16,4,8480,4,0,,0,,0,,0
124,0x0007e00000008180,0,ECI_CMD_MRSP_VICD,43211349024,8180,,15,,,1,,,,2,8180,4,,1,,,,,0
