Sample in Buffer,Sample in Window,TRIGGER,i_app/dcs_even/i_trace_app/traceOut_event_data[63:0],i_app/dcs_even/i_trace_app/traceOut_event_size[4:0],i_app/dcs_even/i_trace_app/traceOut_event_vc[4:0],i_app/dcs_even/i_trace_app/traceOut_src[2:0],i_app/dcs_even/i_trace_app/traceOut_ts[63:0],i_app/dcs_even/i_trace_app/dump_1,i_app/dcs_even/i_trace_app/sampleLost
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
143,143,0,0007e00000008180,11,04,2,000000207380aad1,1,0
144,144,0,5043c00000008580,11,04,4,000000207380aad6,1,0
145,145,0,0007e00000008280,11,04,2,000000207380aae9,1,0
146,146,0,5043c00000008680,11,04,4,000000207380aaec,1,0
147,147,0,0007e00000008380,11,04,2,000000207380aaff,1,0
148,148,0,0007e00000008480,11,04,2,000000207380ab14,1,0
149,149,0,0007e00000008580,11,04,2,000000207380ab2a,1,0
150,150,0,0007e00000008680,11,04,2,000000207380ab40,1,0
151,151,0,5807e40000008080,01,08,5,000000207380ab7f,1,0
152,152,0,1807e00000008080,11,04,2,000000207380abcc,1,0
153,153,0,2804300000008180,01,06,0,000000207380ae38,1,0
154,154,0,2800300000008280,01,06,0,000000207380ae3a,1,0
155,155,0,2800300000008380,01,06,0,000000207380ae3c,1,0
156,156,0,2844300000008480,01,06,0,000000207380ae3e,1,0
157,157,0,2840300000008580,01,06,0,000000207380ae40,1,0
158,158,0,2847f00000008680,01,06,0,000000207380ae42,1,0
159,159,0,5007c00000008180,11,04,4,000000207380ae91,1,0
160,160,0,5003c00000008280,11,04,4,000000207380aea7,1,0
161,161,0,5003c00000008380,11,04,4,000000207380aebd,1,0
162,162,0,5047c00000008480,11,04,4,000000207380aed3,1,0
163,163,0,0007e00000008180,11,04,2,000000207380aee6,1,0
164,164,0,5043c00000008580,11,04,4,000000207380aee9,1,0
165,165,0,0007e00000008280,11,04,2,000000207380aefb,1,0
166,166,0,5047c00000008680,11,04,4,000000207380aeff,1,0
167,167,0,0007e00000008380,11,04,2,000000207380af12,1,0
168,168,0,0007e00000008480,11,04,2,000000207380af27,1,0
169,169,0,0007e00000008580,11,04,2,000000207380af3d,1,0
170,170,0,0007e00000008080,01,06,0,000000207380af4e,1,0
171,171,0,0007e00000008680,11,04,2,000000207380af54,1,0
172,172,0,4807c00000008080,11,04,4,000000207380b09d,1,0
173,173,0,3807e00000008080,01,06,0,000000207380b241,1,0
174,174,0,2800300000008180,01,06,0,000000207380b250,1,0
175,175,0,2804300000008280,01,06,0,000000207380b252,1,0
176,176,0,2804300000008380,01,06,0,000000207380b254,1,0
177,177,0,2840300000008480,01,06,0,000000207380b256,1,0
178,178,0,2840300000008580,01,06,0,000000207380b258,1,0
179,179,0,2843f00000008680,01,06,0,000000207380b25a,1,0
180,180,0,5004000000008080,01,0a,3,000000207380b25a,1,0
181,181,0,5003c00000008180,11,04,4,000000207380b2ab,1,0
182,182,0,5007c00000008280,11,04,4,000000207380b2c1,1,0
183,183,0,5007c00000008380,11,04,4,000000207380b2d7,1,0
184,184,0,5043c00000008480,11,04,4,000000207380b2ed,1,0
185,185,0,0007e00000008180,11,04,2,000000207380b2fe,1,0
186,186,0,5043c00000008580,11,04,4,000000207380b303,1,0
187,187,0,0007e00000008280,11,04,2,000000207380b315,1,0
188,188,0,5043c00000008680,11,04,4,000000207380b319,1,0
189,189,0,0007e00000008380,11,04,2,000000207380b32a,1,0
190,190,0,0007e00000008480,11,04,2,000000207380b341,1,0
191,191,0,0007e00000008580,11,04,2,000000207380b357,1,0
192,192,0,0007e00000008680,11,04,2,000000207380b36e,1,0
193,193,0,5807e40000008080,01,08,5,000000207380b3ad,1,0
194,194,0,1807e00000008080,11,04,2,000000207380b3fc,1,0
195,195,0,2800300000008180,01,06,0,000000207380b667,1,0
196,196,0,2800300000008280,01,06,0,000000207380b669,1,0
197,197,0,2804300000008380,01,06,0,000000207380b66b,1,0
198,198,0,2840300000008480,01,06,0,000000207380b66d,1,0
199,199,0,2844300000008580,01,06,0,000000207380b66f,1,0
200,200,0,2847f00000008680,01,06,0,000000207380b671,1,0
201,201,0,5003c00000008180,11,04,4,000000207380b6c1,1,0
202,202,0,5003c00000008280,11,04,4,000000207380b6d7,1,0
203,203,0,5007c00000008380,11,04,4,000000207380b6ed,1,0
204,204,0,5043c00000008480,11,04,4,000000207380b703,1,0
205,205,0,0007e00000008180,11,04,2,000000207380b715,1,0
206,206,0,5047c00000008580,11,04,4,000000207380b719,1,0
207,207,0,0007e00000008280,11,04,2,000000207380b72a,1,0
208,208,0,5047c00000008680,11,04,4,000000207380b72f,1,0
209,209,0,0007e00000008380,11,04,2,000000207380b742,1,0
210,210,0,0007e00000008480,11,04,2,000000207380b757,1,0
211,211,0,0007e00000008580,11,04,2,000000207380b76d,1,0
212,212,0,0003e00000008080,01,06,0,000000207380b77e,1,0
213,213,0,0007e00000008680,11,04,2,000000207380b784,1,0
214,214,0,4803c00000008080,11,04,4,000000207380b8ce,1,0
215,215,0,3807e00000008080,01,06,0,000000207380ba6e,1,0
216,216,0,2804300000008180,01,06,0,000000207380ba7b,1,0
217,217,0,2804300000008280,01,06,0,000000207380ba7d,1,0
218,218,0,2804300000008380,01,06,0,000000207380ba7f,1,0
219,219,0,2844300000008480,01,06,0,000000207380ba81,1,0
220,220,0,2840300000008580,01,06,0,000000207380ba83,1,0
221,221,0,2843f00000008680,01,06,0,000000207380ba85,1,0
222,222,0,5004000000008080,01,0a,3,000000207380ba87,1,0
223,223,0,5007c00000008180,11,04,4,000000207380bad4,1,0
224,224,0,5007c00000008280,11,04,4,000000207380baea,1,0
225,225,0,5007c00000008380,11,04,4,000000207380bb00,1,0
226,226,0,5047c00000008480,11,04,4,000000207380bb16,1,0
227,227,0,0007e00000008180,11,04,2,000000207380bb28,1,0
228,228,0,5043c00000008580,11,04,4,000000207380bb2c,1,0
229,229,0,0007e00000008280,11,04,2,000000207380bb3e,1,0
230,230,0,5043c00000008680,11,04,4,000000207380bb42,1,0
231,231,0,0007e00000008380,11,04,2,000000207380bb55,1,0
232,232,0,0007e00000008480,11,04,2,000000207380bb6a,1,0
233,233,0,0007e00000008580,11,04,2,000000207380bb7f,1,0
234,234,0,0007e00000008680,11,04,2,000000207380bb97,1,0
235,235,0,5807e40000008080,01,08,5,000000207380bbd6,1,0
236,236,0,1807e00000008080,11,04,2,000000207380bc23,1,0
237,237,0,2804300000008180,01,06,0,000000207380beaa,1,0
238,238,0,2800300000008280,01,06,0,000000207380beac,1,0
239,239,0,2800300000008380,01,06,0,000000207380beae,1,0
240,240,0,2840300000008480,01,06,0,000000207380beb0,1,0
241,241,0,2840300000008580,01,06,0,000000207380beb2,1,0
242,242,0,2847f00000008680,01,06,0,000000207380beb4,1,0
243,243,0,5007c00000008180,11,04,4,000000207380bf03,1,0
244,244,0,5003c00000008280,11,04,4,000000207380bf19,1,0
245,245,0,5003c00000008380,11,04,4,000000207380bf2f,1,0
246,246,0,5043c00000008480,11,04,4,000000207380bf45,1,0
247,247,0,0007e00000008180,11,04,2,000000207380bf57,1,0
248,248,0,5043c00000008580,11,04,4,000000207380bf5b,1,0
249,249,0,0007e00000008280,11,04,2,000000207380bf6d,1,0
250,250,0,5047c00000008680,11,04,4,000000207380bf71,1,0
251,251,0,0007e00000008380,11,04,2,000000207380bf82,1,0
252,252,0,0007e00000008480,11,04,2,000000207380bf99,1,0
253,253,0,0007e00000008580,11,04,2,000000207380bfaf,1,0
254,254,0,0003e00000008080,01,06,0,000000207380bfc0,1,0
255,255,0,0007e00000008680,11,04,2,000000207380bfc6,1,0
256,256,0,4803c00000008080,11,04,4,000000207380c10f,1,0
257,257,0,3803e00000008080,01,06,0,000000207380c2a6,1,0
258,258,0,2804300000008180,01,06,0,000000207380c2b4,1,0
259,259,0,2800300000008280,01,06,0,000000207380c2b6,1,0
260,260,0,2800300000008380,01,06,0,000000207380c2b8,1,0
261,261,0,2840300000008480,01,06,0,000000207380c2ba,1,0
262,262,0,2840300000008580,01,06,0,000000207380c2bc,1,0
263,263,0,2843f00000008680,01,06,0,000000207380c2be,1,0
264,264,0,5000000000008080,01,0a,3,000000207380c2c0,1,0
265,265,0,5007c00000008180,11,04,4,000000207380c30e,1,0
266,266,0,5003c00000008280,11,04,4,000000207380c324,1,0
267,267,0,5003c00000008380,11,04,4,000000207380c33a,1,0
268,268,0,5043c00000008480,11,04,4,000000207380c350,1,0
269,269,0,0007e00000008180,11,04,2,000000207380c362,1,0
270,270,0,5043c00000008580,11,04,4,000000207380c366,1,0
271,271,0,0007e00000008280,11,04,2,000000207380c379,1,0
272,272,0,5043c00000008680,11,04,4,000000207380c37c,1,0
273,273,0,0007e00000008380,11,04,2,000000207380c38f,1,0
274,274,0,0007e00000008480,11,04,2,000000207380c3a4,1,0
275,275,0,0007e00000008580,11,04,2,000000207380c3b8,1,0
276,276,0,0007e00000008680,11,04,2,000000207380c3d1,1,0
277,277,0,5807e40000008080,01,08,5,000000207380c410,1,0
278,278,0,1807e00000008080,11,04,2,000000207380c45e,1,0
279,279,0,2804300000008180,01,06,0,000000207380c6c2,1,0
280,280,0,2804300000008280,01,06,0,000000207380c6c4,1,0
281,281,0,2800300000008380,01,06,0,000000207380c6c6,1,0
282,282,0,2840300000008480,01,06,0,000000207380c6c8,1,0
283,283,0,2840300000008580,01,06,0,000000207380c6ca,1,0
284,284,0,2843f00000008680,01,06,0,000000207380c6cc,1,0
285,285,0,5007c00000008180,11,04,4,000000207380c71b,1,0
286,286,0,5007c00000008280,11,04,4,000000207380c731,1,0
287,287,0,5003c00000008380,11,04,4,000000207380c747,1,0
288,288,0,5043c00000008480,11,04,4,000000207380c75d,1,0
289,289,0,0007e00000008180,11,04,2,000000207380c76f,1,0
290,290,0,5043c00000008580,11,04,4,000000207380c773,1,0
291,291,0,0007e00000008280,11,04,2,000000207380c784,1,0
292,292,0,5043c00000008680,11,04,4,000000207380c789,1,0
293,293,0,0007e00000008380,11,04,2,000000207380c79b,1,0
294,294,0,0007e00000008480,11,04,2,000000207380c7b2,1,0
295,295,0,0007e00000008580,11,04,2,000000207380c7c8,1,0
296,296,0,0007e00000008080,01,06,0,000000207380c7d8,1,0
297,297,0,0007e00000008680,11,04,2,000000207380c7de,1,0
298,298,0,4807c00000008080,11,04,4,000000207380c927,1,0
299,299,0,3803e00000008080,01,06,0,000000207380cabf,1,0
300,300,0,2804300000008180,01,06,0,000000207380cacc,1,0
301,301,0,2804300000008280,01,06,0,000000207380cace,1,0
302,302,0,2804300000008380,01,06,0,000000207380cad0,1,0
303,303,0,2840300000008480,01,06,0,000000207380cad2,1,0
304,304,0,2840300000008580,01,06,0,000000207380cad4,1,0
305,305,0,2843f00000008680,01,06,0,000000207380cad6,1,0
306,306,0,5000000000008080,01,0a,3,000000207380cad8,1,0
307,307,0,5007c00000008180,11,04,4,000000207380cb25,1,0
308,308,0,5007c00000008280,11,04,4,000000207380cb3b,1,0
309,309,0,5007c00000008380,11,04,4,000000207380cb51,1,0
310,310,0,5043c00000008480,11,04,4,000000207380cb67,1,0
311,311,0,0007e00000008180,11,04,2,000000207380cb79,1,0
312,312,0,5043c00000008580,11,04,4,000000207380cb7d,1,0
313,313,0,0007e00000008280,11,04,2,000000207380cb8f,1,0
314,314,0,5043c00000008680,11,04,4,000000207380cb93,1,0
315,315,0,0007e00000008380,11,04,2,000000207380cba4,1,0
316,316,0,0007e00000008480,11,04,2,000000207380cbba,1,0
317,317,0,0007e00000008580,11,04,2,000000207380cbd2,1,0
318,318,0,0007e00000008680,11,04,2,000000207380cbe8,1,0
319,319,0,5807e40000008080,01,08,5,000000207380cc27,1,0
320,320,0,1807e00000008080,11,04,2,000000207380cc75,1,0
321,321,0,2800300000008180,01,06,0,000000207380ced6,1,0
322,322,0,2804300000008280,01,06,0,000000207380ced8,1,0
323,323,0,2800300000008380,01,06,0,000000207380ceda,1,0
324,324,0,2840300000008480,01,06,0,000000207380cedd,1,0
325,325,0,2840300000008580,01,06,0,000000207380cedf,1,0
326,326,0,2843f00000008680,01,06,0,000000207380cee1,1,0
327,327,0,5003c00000008180,11,04,4,000000207380cf2f,1,0
328,328,0,5007c00000008280,11,04,4,000000207380cf45,1,0
329,329,0,5003c00000008380,11,04,4,000000207380cf5b,1,0
330,330,0,5043c00000008480,11,04,4,000000207380cf71,1,0
331,331,0,0007e00000008180,11,04,2,000000207380cf83,1,0
332,332,0,5043c00000008580,11,04,4,000000207380cf87,1,0
333,333,0,0007e00000008280,11,04,2,000000207380cf9a,1,0
334,334,0,5043c00000008680,11,04,4,000000207380cf9d,1,0
335,335,0,0007e00000008380,11,04,2,000000207380cfaf,1,0
336,336,0,0007e00000008480,11,04,2,000000207380cfc6,1,0
337,337,0,0007e00000008580,11,04,2,000000207380cfdb,1,0
338,338,0,0003e00000008080,01,06,0,000000207380cfec,1,0
339,339,0,0007e00000008680,11,04,2,000000207380cff2,1,0
340,340,0,4803c00000008080,11,04,4,000000207380d13b,1,0
341,341,0,3807e00000008080,01,06,0,000000207380d2cf,1,0
342,342,0,2800300000008180,01,06,0,000000207380d2db,1,0
343,343,0,2804300000008280,01,06,0,000000207380d2de,1,0
344,344,0,2800300000008380,01,06,0,000000207380d2e0,1,0
345,345,0,2840300000008480,01,06,0,000000207380d2e2,1,0
346,346,0,2840300000008580,01,06,0,000000207380d2e4,1,0
347,347,0,2843f00000008680,01,06,0,000000207380d2e6,1,0
348,348,0,5004000000008080,01,0a,3,000000207380d2e8,1,0
349,349,0,5003c00000008180,11,04,4,000000207380d334,1,0
350,350,0,5007c00000008280,11,04,4,000000207380d34a,1,0
351,351,0,5003c00000008380,11,04,4,000000207380d360,1,0
352,352,0,5043c00000008480,11,04,4,000000207380d376,1,0
353,353,0,0007e00000008180,11,04,2,000000207380d387,1,0
354,354,0,5043c00000008580,11,04,4,000000207380d38c,1,0
355,355,0,0007e00000008280,11,04,2,000000207380d39e,1,0
356,356,0,5043c00000008680,11,04,4,000000207380d3a2,1,0
357,357,0,0007e00000008380,11,04,2,000000207380d3b4,1,0
358,358,0,0007e00000008480,11,04,2,000000207380d3ca,1,0
359,359,0,0007e00000008580,11,04,2,000000207380d3e0,1,0
360,360,0,0007e00000008680,11,04,2,000000207380d3f5,1,0
361,361,0,5807e40000008080,01,08,5,000000207380d439,1,0
362,362,0,1807e00000008080,11,04,2,000000207380d488,1,0
363,363,0,0003e00000000080,01,06,0,000000207380d5b1,1,0
364,364,0,4803c00000000080,11,04,4,000000207380d689,1,0
365,365,0,2800300000008180,01,06,0,000000207380d7b8,1,0
366,366,0,2804300000008280,01,06,0,000000207380d7ba,1,0
367,367,0,2800300000008380,01,06,0,000000207380d7bc,1,0
368,368,0,2840300000008480,01,06,0,000000207380d7be,1,0
369,369,0,2840300000008580,01,06,0,000000207380d7c0,1,0
370,370,0,2843f00000008680,01,06,0,000000207380d7c2,1,0
371,371,0,5003c00000008180,11,04,4,000000207380d811,1,0
372,372,0,5007c00000008280,11,04,4,000000207380d827,1,0
373,373,0,5003c00000008380,11,04,4,000000207380d83d,1,0
374,374,0,5043c00000008480,11,04,4,000000207380d853,1,0
375,375,0,0007e00000008180,11,04,2,000000207380d864,1,0
376,376,0,5043c00000008580,11,04,4,000000207380d869,1,0
377,377,0,0007e00000008280,11,04,2,000000207380d87c,1,0
378,378,0,5043c00000008680,11,04,4,000000207380d87f,1,0
379,379,0,0007e00000008380,11,04,2,000000207380d891,1,0
380,380,0,0007e00000008480,11,04,2,000000207380d8a7,1,0
381,381,0,0007e00000008580,11,04,2,000000207380d8bd,1,0
382,382,0,0007e00000008680,11,04,2,000000207380d8d3,1,0
383,383,0,0003e00000008080,01,06,0,000000207380d8d5,1,0
384,384,0,4803c00000008080,11,04,4,000000207380da23,1,0
385,385,0,7007e40000000080,01,08,5,000000207380dafe,1,0
386,386,0,2004200000000080,01,0a,1,000000207380db41,1,0
387,387,0,0007e00000000080,01,06,0,000000207380dd05,1,0
388,388,0,4807c00000000080,11,04,4,000000207380de09,1,0
389,389,0,7007e40000000080,01,08,5,000000207380dfe8,1,0
390,390,0,2004200000000080,01,0a,1,000000207380e02a,1,0
391,391,0,0007e00000000080,01,06,0,000000207380e1e7,1,0
392,392,0,4807c00000000080,11,04,4,000000207380e2eb,1,0
393,393,0,7007e40000000080,01,08,5,000000207380e4ca,1,0
394,394,0,2004200000000080,01,0a,1,000000207380e50c,1,0
395,395,0,0007e00000000080,01,06,0,000000207380e720,1,0
396,396,0,4807c00000000080,11,04,4,000000207380e822,1,0
397,397,0,7007e40000000080,01,08,5,000000207380ea16,1,0
398,398,0,2004200000000080,01,0a,1,000000207380ea58,1,0
399,399,0,2804300000008180,01,06,0,000000207380f349,1,0
400,400,0,2804300000008280,01,06,0,000000207380f34b,1,0
401,401,0,2803f00000008380,01,06,0,000000207380f34d,1,0
402,402,0,3803e00000008080,01,06,0,000000207380f34f,1,0
403,403,0,5000000000008080,01,0a,3,000000207380f366,1,0
404,404,0,5007c00000008180,11,04,4,000000207380f3a2,1,0
405,405,0,5007c00000008280,11,04,4,000000207380f3b8,1,0
406,406,0,5003c00000008380,11,04,4,000000207380f3ce,1,0
407,407,0,0007e00000008180,11,04,2,000000207380f3f6,1,0
408,408,0,0007e00000008280,11,04,2,000000207380f40c,1,0
409,409,0,0007e00000008380,11,04,2,000000207380f421,1,0
410,410,0,5807e40000008080,01,08,5,000000207380f462,1,0
411,411,0,1807e00000008080,11,04,2,000000207380f4b0,1,0
412,412,0,0003e00000000080,01,06,0,000000207380fa37,1,0
413,413,0,4803c00000000080,11,04,4,000000207380fb39,1,0
414,414,0,7007e40000000080,01,08,5,000000207380fd28,1,0
415,415,0,2004200000000080,01,0a,1,000000207380fd69,1,0
416,416,0,0003e00000000080,01,06,0,000000207380ff1d,1,0
417,417,0,4803c00000000080,11,04,4,000000207381001a,1,0
418,418,0,2800300000008180,01,06,0,0000002073818505,1,0
419,419,0,2800300000008280,01,06,0,0000002073818507,1,0
420,420,0,2800300000008380,01,06,0,0000002073818509,1,0
421,421,0,2840300000008480,01,06,0,000000207381850b,1,0
422,422,0,2844300000008580,01,06,0,000000207381850d,1,0
