index,raw,opcode,message,timestamp,aliased_addr,cycles,dirty,dmask,fillo,hreq_id,ns,nxm,rnode,rreq_id,src,unaliased_addr,vc,xb1,xb10,xb1_2,xb2,xb3,xb4,xb5
54,0x0003e00000008080,0,ECI_CMD_MREQ_RLDD,3289007449.565000,8080,657801489913,,15,,,1,,,0,0,8080,6,,,,0,0,0,
55,0x0007e00000008680,0,ECI_CMD_MRSP_VICD,3289007449.575000,8680,657801489915,,15,,,1,,,,2,8680,4,,1,,,,,0
56,0x4803c00000008080,9,ECI_CMD_MRSP_PSHA,3289007452.495000,8080,657801490499,0,15,0,,,0,,0,4,8080,4,0,,0,,0,,0
57,0x3803e00000008080,7,ECI_CMD_MREQ_RC2D_S,3289007455.625000,8080,657801491125,,15,,,1,,,0,0,8080,6,,,,0,0,0,
58,0x2800300000008180,5,ECI_CMD_MREQ_RLDX,3289007455.725000,8180,657801491145,,0,,,1,,,0,0,8180,6,,,,0,4,0,
59,0x2800300000008280,5,ECI_CMD_MREQ_RLDX,3289007455.740000,8280,657801491148,,0,,,1,,,0,0,8280,6,,,,0,4,0,
60,0x2800300000008380,5,ECI_CMD_MREQ_RLDX,3289007455.755000,8380,657801491151,,0,,,1,,,0,0,8380,6,,,,0,4,0,
61,0x2844300000008480,5,ECI_CMD_MREQ_RLDX,3289007455.770000,8480,657801491154,,0,,,1,,,17,0,8480,6,,,,0,4,0,
62,0x2840300000008580,5,ECI_CMD_MREQ_RLDX,3289007455.785000,8580,657801491157,,0,,,1,,,16,0,8580,6,,,,0,4,0,
63,0x2847f00000008680,5,ECI_CMD_MREQ_RLDX,3289007455.800000,8680,657801491160,,15,,,1,,,17,0,8680,6,,,,0,4,0,
64,0x5000000000008080,10,ECI_CMD_MRSP_PEMD,3289007456.030000,8080,657801491206,0,0,0,,,0,,0,3,8080,10,0,,0,,0,,0
65,0x5003c00000008180,10,ECI_CMD_MRSP_PEMD,3289007456.675000,8180,657801491335,0,15,0,,,0,,0,4,8180,4,0,,0,,0,,0
66,0x5003c00000008280,10,ECI_CMD_MRSP_PEMD,3289007456.850000,8280,657801491370,0,15,0,,,0,,0,4,8280,4,0,,0,,0,,0
67,0x5003c00000008380,10,ECI_CMD_MRSP_PEMD,3289007457.030000,8380,657801491406,0,15,0,,,0,,0,4,8380,4,0,,0,,0,,0
68,0x0007e00000008180,0,ECI_CMD_MRSP_VICD,3289007457.070000,8180,657801491414,,15,,,1,,,,2,8180,4,,1,,,,,0
69,0x5047c00000008480,10,ECI_CMD_MRSP_PEMD,3289007457.205000,8480,657801491441,0,15,0,,,0,,17,4,8480,4,0,,0,,0,,0
70,0x0007e00000008280,0,ECI_CMD_MRSP_VICD,3289007457.250000,8280,657801491450,,15,,,1,,,,2,8280,4,,1,,,,,0
71,0x5043c00000008580,10,ECI_CMD_MRSP_PEMD,3289007457.385000,8580,657801491477,0,15,0,,,0,,16,4,8580,4,0,,0,,0,,0
