Sample in Buffer,Sample in Window,TRIGGER,i_app/dcs_even/i_trace_app/traceOut_event_data[63:0],i_app/dcs_even/i_trace_app/traceOut_event_size[4:0],i_app/dcs_even/i_trace_app/traceOut_event_vc[4:0],i_app/dcs_even/i_trace_app/traceOut_src[2:0],i_app/dcs_even/i_trace_app/traceOut_ts[63:0],i_app/dcs_even/i_trace_app/dump_1,i_app/dcs_even/i_trace_app/sampleLost
140,140,0,0007e00000008180,11,04,2,00000052f4901ac2,1,0
141,141,0,5043c00000008580,11,04,4,00000052f4901ac6,1,0
142,142,0,0007e00000008280,11,04,2,00000052f4901ad7,1,0
143,143,0,5043c00000008680,11,04,4,00000052f4901adc,1,0
144,144,0,0007e00000008380,11,04,2,00000052f4901aee,1,0
145,145,0,0007e00000008480,11,04,2,00000052f4901b03,1,0
146,146,0,0007e00000008580,11,04,2,00000052f4901b18,1,0
147,147,0,0007e00000008080,01,06,0,00000052f4901b2a,1,0
148,148,0,0007e00000008680,11,04,2,00000052f4901b30,1,0
149,149,0,4807c00000008080,11,04,4,00000052f4901c77,1,0
150,150,0,3803e00000008080,01,06,0,00000052f4901e1e,1,0
151,151,0,2800300000008180,01,06,0,00000052f4901e2c,1,0
152,152,0,2804300000008280,01,06,0,00000052f4901e2e,1,0
153,153,0,2800300000008380,01,06,0,00000052f4901e30,1,0
154,154,0,2844300000008480,01,06,0,00000052f4901e32,1,0
155,155,0,2844300000008580,01,06,0,00000052f4901e34,1,0
156,156,0,2843f00000008680,01,06,0,00000052f4901e36,1,0
157,157,0,5000000000008080,01,0a,3,00000052f4901e36,1,0
158,158,0,5003c00000008180,11,04,4,00000052f4901e87,1,0
159,159,0,5007c00000008280,11,04,4,00000052f4901e9d,1,0
160,160,0,5003c00000008380,11,04,4,00000052f4901eb3,1,0
161,161,0,5047c00000008480,11,04,4,00000052f4901ec9,1,0
162,162,0,0007e00000008180,11,04,2,00000052f4901eda,1,0
163,163,0,5047c00000008580,11,04,4,00000052f4901edf,1,0
164,164,0,0007e00000008280,11,04,2,00000052f4901ef1,1,0
165,165,0,5043c00000008680,11,04,4,00000052f4901ef5,1,0
166,166,0,0007e00000008380,11,04,2,00000052f4901f07,1,0
167,167,0,0007e00000008480,11,04,2,00000052f4901f1b,1,0
168,168,0,0007e00000008580,11,04,2,00000052f4901f33,1,0
169,169,0,0007e00000008680,11,04,2,00000052f4901f48,1,0
170,170,0,5807e40000008080,01,08,5,00000052f4901f87,1,0
171,171,0,1807e00000008080,11,04,2,00000052f4901fd5,1,0
172,172,0,2800300000008180,01,06,0,00000052f4902263,1,0
173,173,0,2800300000008280,01,06,0,00000052f4902265,1,0
174,174,0,2804300000008380,01,06,0,00000052f4902267,1,0
175,175,0,2840300000008480,01,06,0,00000052f4902269,1,0
176,176,0,2840300000008580,01,06,0,00000052f490226b,1,0
177,177,0,2843f00000008680,01,06,0,00000052f490226d,1,0
178,178,0,5003c00000008180,11,04,4,00000052f49022bd,1,0
179,179,0,5003c00000008280,11,04,4,00000052f49022d3,1,0
180,180,0,5007c00000008380,11,04,4,00000052f49022e9,1,0
181,181,0,5043c00000008480,11,04,4,00000052f49022ff,1,0
182,182,0,0007e00000008180,11,04,2,00000052f4902310,1,0
183,183,0,5043c00000008580,11,04,4,00000052f4902315,1,0
184,184,0,0007e00000008280,11,04,2,00000052f4902326,1,0
185,185,0,5043c00000008680,11,04,4,00000052f490232b,1,0
186,186,0,0007e00000008380,11,04,2,00000052f490233c,1,0
187,187,0,0007e00000008480,11,04,2,00000052f4902352,1,0
188,188,0,0007e00000008580,11,04,2,00000052f4902368,1,0
189,189,0,0007e00000008080,01,06,0,00000052f4902379,1,0
190,190,0,0007e00000008680,11,04,2,00000052f490237f,1,0
191,191,0,4807c00000008080,11,04,4,00000052f49024c8,1,0
192,192,0,3803e00000008080,01,06,0,00000052f4902668,1,0
193,193,0,2804300000008180,01,06,0,00000052f4902676,1,0
194,194,0,2800300000008280,01,06,0,00000052f4902678,1,0
195,195,0,2800300000008380,01,06,0,00000052f490267a,1,0
196,196,0,2844300000008480,01,06,0,00000052f490267c,1,0
197,197,0,2840300000008580,01,06,0,00000052f490267e,1,0
198,198,0,2843f00000008680,01,06,0,00000052f4902680,1,0
199,199,0,5000000000008080,01,0a,3,00000052f4902682,1,0
200,200,0,5007c00000008180,11,04,4,00000052f49026cf,1,0
201,201,0,5003c00000008280,11,04,4,00000052f49026e5,1,0
202,202,0,5003c00000008380,11,04,4,00000052f49026fb,1,0
203,203,0,5047c00000008480,11,04,4,00000052f4902711,1,0
204,204,0,0007e00000008180,11,04,2,00000052f4902722,1,0
205,205,0,5043c00000008580,11,04,4,00000052f4902727,1,0
206,206,0,0007e00000008280,11,04,2,00000052f4902738,1,0
207,207,0,5043c00000008680,11,04,4,00000052f490273d,1,0
208,208,0,0007e00000008380,11,04,2,00000052f490274e,1,0
209,209,0,0007e00000008480,11,04,2,00000052f4902764,1,0
210,210,0,0007e00000008580,11,04,2,00000052f490277b,1,0
211,211,0,0007e00000008680,11,04,2,00000052f4902790,1,0
212,212,0,5807e40000008080,01,08,5,00000052f49027d0,1,0
213,213,0,1807e00000008080,11,04,2,00000052f490281e,1,0
214,214,0,2804300000008180,01,06,0,00000052f4902a87,1,0
215,215,0,2800300000008280,01,06,0,00000052f4902a89,1,0
216,216,0,2800300000008380,01,06,0,00000052f4902a8b,1,0
217,217,0,2840300000008480,01,06,0,00000052f4902a8d,1,0
218,218,0,2840300000008580,01,06,0,00000052f4902a8f,1,0
219,219,0,2847f00000008680,01,06,0,00000052f4902a91,1,0
220,220,0,5007c00000008180,11,04,4,00000052f4902ae2,1,0
221,221,0,5003c00000008280,11,04,4,00000052f4902af8,1,0
222,222,0,5003c00000008380,11,04,4,00000052f4902b0e,1,0
223,223,0,5043c00000008480,11,04,4,00000052f4902b24,1,0
224,224,0,0007e00000008180,11,04,2,00000052f4902b35,1,0
225,225,0,5043c00000008580,11,04,4,00000052f4902b3a,1,0
226,226,0,0007e00000008280,11,04,2,00000052f4902b4b,1,0
227,227,0,5047c00000008680,11,04,4,00000052f4902b50,1,0
228,228,0,0007e00000008380,11,04,2,00000052f4902b62,1,0
229,229,0,0007e00000008480,11,04,2,00000052f4902b76,1,0
230,230,0,0007e00000008580,11,04,2,00000052f4902b91,1,0
231,231,0,0003e00000008080,01,06,0,00000052f4902b9e,1,0
232,232,0,0007e00000008680,11,04,2,00000052f4902ba4,1,0
233,233,0,4803c00000008080,11,04,4,00000052f4902ceb,1,0
234,234,0,3803e00000008080,01,06,0,00000052f4902e85,1,0
235,235,0,2804300000008180,01,06,0,00000052f4902e93,1,0
236,236,0,2800300000008280,01,06,0,00000052f4902e95,1,0
237,237,0,2800300000008380,01,06,0,00000052f4902e97,1,0
238,238,0,2844300000008480,01,06,0,00000052f4902e99,1,0
239,239,0,2840300000008580,01,06,0,00000052f4902e9b,1,0
240,240,0,2847f00000008680,01,06,0,00000052f4902e9d,1,0
241,241,0,5000000000008080,01,0a,3,00000052f4902e9f,1,0
242,242,0,5007c00000008180,11,04,4,00000052f4902eec,1,0
243,243,0,5003c00000008280,11,04,4,00000052f4902f02,1,0
244,244,0,5003c00000008380,11,04,4,00000052f4902f18,1,0
245,245,0,5047c00000008480,11,04,4,00000052f4902f2e,1,0
246,246,0,0007e00000008180,11,04,2,00000052f4902f3e,1,0
247,247,0,5043c00000008580,11,04,4,00000052f4902f44,1,0
248,248,0,0007e00000008280,11,04,2,00000052f4902f55,1,0
249,249,0,5047c00000008680,11,04,4,00000052f4902f5a,1,0
250,250,0,0007e00000008380,11,04,2,00000052f4902f6c,1,0
251,251,0,0007e00000008480,11,04,2,00000052f4902f81,1,0
252,252,0,0007e00000008580,11,04,2,00000052f4902f97,1,0
253,253,0,0007e00000008680,11,04,2,00000052f4902fad,1,0
254,254,0,5807e40000008080,01,08,5,00000052f4902fed,1,0
255,255,0,1807e00000008080,11,04,2,00000052f490303b,1,0
256,256,0,2800300000008180,01,06,0,00000052f49032a4,1,0
257,257,0,2804300000008280,01,06,0,00000052f49032a6,1,0
258,258,0,2804300000008380,01,06,0,00000052f49032a8,1,0
259,259,0,2840300000008480,01,06,0,00000052f49032aa,1,0
260,260,0,2840300000008580,01,06,0,00000052f49032ac,1,0
261,261,0,2843f00000008680,01,06,0,00000052f49032ae,1,0
262,262,0,5003c00000008180,11,04,4,00000052f49032fd,1,0
263,263,0,5007c00000008280,11,04,4,00000052f4903313,1,0
264,264,0,5007c00000008380,11,04,4,00000052f4903329,1,0
265,265,0,5043c00000008480,11,04,4,00000052f490333f,1,0
266,266,0,0007e00000008180,11,04,2,00000052f4903350,1,0
267,267,0,5043c00000008580,11,04,4,00000052f4903355,1,0
268,268,0,0007e00000008280,11,04,2,00000052f4903367,1,0
269,269,0,5043c00000008680,11,04,4,00000052f490336b,1,0
270,270,0,0007e00000008380,11,04,2,00000052f490337c,1,0
271,271,0,0007e00000008480,11,04,2,00000052f4903391,1,0
272,272,0,0007e00000008580,11,04,2,00000052f49033a8,1,0
273,273,0,0003e00000008080,01,06,0,00000052f49033ba,1,0
274,274,0,0007e00000008680,11,04,2,00000052f49033bf,1,0
275,275,0,4803c00000008080,11,04,4,00000052f4903508,1,0
276,276,0,3807e00000008080,01,06,0,00000052f49036a3,1,0
277,277,0,2800300000008180,01,06,0,00000052f49036b1,1,0
278,278,0,2804300000008280,01,06,0,00000052f49036b3,1,0
279,279,0,2800300000008380,01,06,0,00000052f49036b5,1,0
280,280,0,2844300000008480,01,06,0,00000052f49036b7,1,0
281,281,0,2844300000008580,01,06,0,00000052f49036b9,1,0
282,282,0,2843f00000008680,01,06,0,00000052f49036bb,1,0
283,283,0,5004000000008080,01,0a,3,00000052f49036bb,1,0
284,284,0,5003c00000008180,11,04,4,00000052f490370a,1,0
285,285,0,5007c00000008280,11,04,4,00000052f4903720,1,0
286,286,0,5003c00000008380,11,04,4,00000052f4903736,1,0
287,287,0,5047c00000008480,11,04,4,00000052f490374c,1,0
288,288,0,0007e00000008180,11,04,2,00000052f490375c,1,0
289,289,0,5047c00000008580,11,04,4,00000052f4903762,1,0
290,290,0,0007e00000008280,11,04,2,00000052f4903773,1,0
291,291,0,5043c00000008680,11,04,4,00000052f4903778,1,0
292,292,0,0007e00000008380,11,04,2,00000052f4903789,1,0
293,293,0,0007e00000008480,11,04,2,00000052f49037a0,1,0
294,294,0,0007e00000008580,11,04,2,00000052f49037b5,1,0
295,295,0,0007e00000008680,11,04,2,00000052f49037cb,1,0
296,296,0,5807e40000008080,01,08,5,00000052f490380c,1,0
297,297,0,1807e00000008080,11,04,2,00000052f490385a,1,0
298,298,0,2800300000008180,01,06,0,00000052f4904d14,1,0
299,299,0,2800300000008280,01,06,0,00000052f4904d16,1,0
300,300,0,2803f00000008380,01,06,0,00000052f4904d18,1,0
301,301,0,5003c00000008180,11,04,4,00000052f4904d6f,1,0
302,302,0,5003c00000008280,11,04,4,00000052f4904d85,1,0
303,303,0,5003c00000008380,11,04,4,00000052f4904d9b,1,0
304,304,0,0007e00000008180,11,04,2,00000052f4904dc2,1,0
305,305,0,0007e00000008280,11,04,2,00000052f4904dd8,1,0
306,306,0,0003e00000008080,01,06,0,00000052f4904de9,1,0
307,307,0,0007e00000008380,11,04,2,00000052f4904def,1,0
308,308,0,4803c00000008080,11,04,4,00000052f4904f32,1,0
309,309,0,0003e00000000080,01,06,0,00000052f4907f5e,1,0
310,310,0,4803c00000000080,11,04,4,00000052f4908035,1,0
311,311,0,7007e40000000080,01,08,5,00000052f490822b,1,0
312,312,0,2004200000000080,01,0a,1,00000052f490826e,1,0
313,313,0,0007e00000000080,01,06,0,00000052f490842d,1,0
314,314,0,4807c00000000080,11,04,4,00000052f4908530,1,0
315,315,0,7007e40000000080,01,08,5,00000052f4908712,1,0
316,316,0,2004200000000080,01,0a,1,00000052f4908753,1,0
317,317,0,0003e00000000080,01,06,0,00000052f490890f,1,0
318,318,0,4803c00000000080,11,04,4,00000052f4908a12,1,0
319,319,0,7007e40000000080,01,08,5,00000052f4908bf2,1,0
320,320,0,2004200000000080,01,0a,1,00000052f4908c34,1,0
321,321,0,0007e00000000080,01,06,0,00000052f4908df0,1,0
322,322,0,4807c00000000080,11,04,4,00000052f4908ef3,1,0
323,323,0,7007e40000000080,01,08,5,00000052f49090d4,1,0
324,324,0,2004200000000080,01,0a,1,00000052f4909115,1,0
325,325,0,0003e00000000080,01,06,0,00000052f490a16a,1,0
326,326,0,4803c00000000080,11,04,4,00000052f490a267,1,0
327,327,0,3803e00000008080,01,06,0,00000052f490da5d,1,0
328,328,0,2804300000008180,01,06,0,00000052f490da70,1,0
329,329,0,2804300000008280,01,06,0,00000052f490da72,1,0
330,330,0,2800300000008380,01,06,0,00000052f490da74,1,0
331,331,0,5000000000008080,01,0a,3,00000052f490da76,1,0
332,332,0,2840300000008480,01,06,0,00000052f490da78,1,0
333,333,0,2840300000008580,01,06,0,00000052f490da7a,1,0
334,334,0,2843f00000008680,01,06,0,00000052f490da7c,1,0
335,335,0,5007c00000008180,11,04,4,00000052f490dacb,1,0
336,336,0,5007c00000008280,11,04,4,00000052f490dae1,1,0
337,337,0,5003c00000008380,11,04,4,00000052f490daf7,1,0
338,338,0,5043c00000008480,11,04,4,00000052f490db0d,1,0
339,339,0,0007e00000008180,11,04,2,00000052f490db1f,1,0
340,340,0,5043c00000008580,11,04,4,00000052f490db23,1,0
341,341,0,0007e00000008280,11,04,2,00000052f490db34,1,0
342,342,0,5043c00000008680,11,04,4,00000052f490db39,1,0
343,343,0,0007e00000008380,11,04,2,00000052f490db4a,1,0
344,344,0,0007e00000008480,11,04,2,00000052f490db60,1,0
345,345,0,0007e00000008580,11,04,2,00000052f490db77,1,0
346,346,0,0007e00000008680,11,04,2,00000052f490db8d,1,0
347,347,0,5807e40000008080,01,08,5,00000052f490dbcc,1,0
348,348,0,1807e00000008080,11,04,2,00000052f490dc19,1,0
349,349,0,2800300000008180,01,06,0,00000052f490df8f,1,0
350,350,0,2804300000008280,01,06,0,00000052f490df91,1,0
351,351,0,2804300000008380,01,06,0,00000052f490df93,1,0
352,352,0,2840300000008480,01,06,0,00000052f490df95,1,0
353,353,0,2844300000008580,01,06,0,00000052f490df97,1,0
354,354,0,2843f00000008680,01,06,0,00000052f490df99,1,0
355,355,0,5003c00000008180,11,04,4,00000052f490dfea,1,0
356,356,0,5007c00000008280,11,04,4,00000052f490e000,1,0
357,357,0,5007c00000008380,11,04,4,00000052f490e016,1,0
358,358,0,5043c00000008480,11,04,4,00000052f490e02c,1,0
359,359,0,0007e00000008180,11,04,2,00000052f490e03d,1,0
360,360,0,5047c00000008580,11,04,4,00000052f490e042,1,0
361,361,0,0007e00000008280,11,04,2,00000052f490e054,1,0
362,362,0,5043c00000008680,11,04,4,00000052f490e058,1,0
363,363,0,0007e00000008380,11,04,2,00000052f490e069,1,0
364,364,0,0007e00000008480,11,04,2,00000052f490e07e,1,0
365,365,0,0007e00000008580,11,04,2,00000052f490e096,1,0
366,366,0,0003e00000008080,01,06,0,00000052f490e0a5,1,0
367,367,0,0007e00000008680,11,04,2,00000052f490e0ab,1,0
368,368,0,4803c00000008080,11,04,4,00000052f490e1f3,1,0
369,369,0,3803e00000008080,01,06,0,00000052f490e3a5,1,0
370,370,0,2800300000008180,01,06,0,00000052f490e3b2,1,0
371,371,0,2800300000008280,01,06,0,00000052f490e3b4,1,0
372,372,0,2800300000008380,01,06,0,00000052f490e3b6,1,0
373,373,0,2844300000008480,01,06,0,00000052f490e3b8,1,0
374,374,0,2844300000008580,01,06,0,00000052f490e3ba,1,0
375,375,0,2847f00000008680,01,06,0,00000052f490e3bc,1,0
376,376,0,5000000000008080,01,0a,3,00000052f490e3be,1,0
377,377,0,5003c00000008180,11,04,4,00000052f490e40b,1,0
378,378,0,5003c00000008280,11,04,4,00000052f490e421,1,0
379,379,0,5003c00000008380,11,04,4,00000052f490e437,1,0
380,380,0,5047c00000008480,11,04,4,00000052f490e44d,1,0
381,381,0,0007e00000008180,11,04,2,00000052f490e45e,1,0
382,382,0,5047c00000008580,11,04,4,00000052f490e463,1,0
383,383,0,0007e00000008280,11,04,2,00000052f490e475,1,0
384,384,0,5047c00000008680,11,04,4,00000052f490e479,1,0
385,385,0,0007e00000008380,11,04,2,00000052f490e48a,1,0
386,386,0,0007e00000008480,11,04,2,00000052f490e4a0,1,0
387,387,0,0007e00000008580,11,04,2,00000052f490e4b6,1,0
388,388,0,0007e00000008680,11,04,2,00000052f490e4cd,1,0
389,389,0,5807e40000008080,01,08,5,00000052f490e50c,1,0
390,390,0,1807e00000008080,11,04,2,00000052f490e55a,1,0
391,391,0,2800300000008180,01,06,0,00000052f490e7d5,1,0
392,392,0,2800300000008280,01,06,0,00000052f490e7d8,1,0
393,393,0,2800300000008380,01,06,0,00000052f490e7da,1,0
394,394,0,2840300000008480,01,06,0,00000052f490e7dc,1,0
395,395,0,2844300000008580,01,06,0,00000052f490e7de,1,0
396,396,0,2847f00000008680,01,06,0,00000052f490e7e0,1,0
397,397,0,5003c00000008180,11,04,4,00000052f490e82e,1,0
398,398,0,5003c00000008280,11,04,4,00000052f490e844,1,0
399,399,0,5003c00000008380,11,04,4,00000052f490e85a,1,0
400,400,0,5043c00000008480,11,04,4,00000052f490e870,1,0
401,401,0,0007e00000008180,11,04,2,00000052f490e880,1,0
402,402,0,5047c00000008580,11,04,4,00000052f490e886,1,0
403,403,0,0007e00000008280,11,04,2,00000052f490e897,1,0
404,404,0,5047c00000008680,11,04,4,00000052f490e89c,1,0
405,405,0,0007e00000008380,11,04,2,00000052f490e8ad,1,0
406,406,0,0007e00000008480,11,04,2,00000052f490e8c3,1,0
407,407,0,0007e00000008580,11,04,2,00000052f490e8da,1,0
408,408,0,0007e00000008080,01,06,0,00000052f490e8eb,1,0
409,409,0,0007e00000008680,11,04,2,00000052f490e8f0,1,0
410,410,0,4807c00000008080,11,04,4,00000052f490ea3a,1,0
411,411,0,3807e00000008080,01,06,0,00000052f490ebe6,1,0
412,412,0,2804300000008180,01,06,0,00000052f490ebf5,1,0
413,413,0,2800300000008280,01,06,0,00000052f490ebf7,1,0
414,414,0,2800300000008380,01,06,0,00000052f490ebf9,1,0
